date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Lower Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-03-31,35.6919,-22527665.1538,-1493928.3564,10.7763,11.1448,1.216,80.0,20.0,60.0,106.4319,96.0381,101.235,-0.0828,84.5245,6.4244,103.464,3.9101,102.474,19.8218,,1.219,2.4423,,,,0.0,101.0154,0.4164,0.7941,0.3777,1.216,-0.3124,1.5283,4.8576,39.3469,52.6045,101.06,101.28,19.227,8.503,1.75,2.1452,-3802700.0,20.7918,9.195,1.1946,1.7137,1.0171,53.2122,96.0562,101.235,53.0083,37.9381,32.6969,37.9381,19.9589,26.1563,,104.2842,1.69,101.262,0.0176,47.7983,-26.0628,102.5071
1998-04-01,35.8878,-21343139.5128,-1126249.6694,10.4145,11.1378,1.4072,75.0,15.0,60.0,106.7765,96.2375,101.507,0.3654,80.0381,8.7588,103.7264,3.5406,102.6612,19.6674,,2.9296,1.5066,,,,0.0,101.1742,0.5023,0.8457,0.3434,1.4072,0.0501,1.357,5.0333,39.9979,56.5304,101.06,101.28,18.6763,8.1379,5.44,2.1015,-1162900.0,20.0474,8.7353,1.3815,5.4949,1.0549,54.3794,96.1625,101.507,40.9782,34.8369,47.0874,34.8369,58.834,26.2643,,104.5365,1.56,101.6802,0.0265,52.6467,-20.7948,102.8123
1998-04-02,36.3586,-20098080.405,-477294.1568,10.5626,11.3956,1.7973,100.0,10.0,90.0,107.2985,96.4025,101.8505,0.5576,107.1416,14.1758,104.1961,13.376,102.9611,19.6472,,2.8649,-2.0703,,,,0.0,101.4505,0.599,0.9857,0.3867,1.7973,0.425,1.3723,5.2114,40.656,62.9867,101.06,101.28,17.5367,7.731,6.87,2.0977,2438400.0,22.9525,10.1185,1.7641,6.9436,1.0694,57.0879,96.2678,101.8505,41.9008,52.9273,78.9976,52.9273,100.0,59.5976,,105.0828,2.69,102.1018,0.0362,51.7327,-8.1331,103.2221
1998-04-03,35.9737,-21286872.9975,-546674.1668,10.6832,11.8367,2.0893,95.0,5.0,90.0,107.4779,96.8801,102.179,-0.3827,85.0233,8.6261,104.3921,12.9762,103.1258,19.7095,173.9051,1.3842,-3.8395,-0.628,0.1062,101.5872,1.0,101.628,0.6781,0.9948,0.3167,2.0893,0.8034,1.2859,5.3918,41.2963,64.6671,101.06,101.28,16.7104,7.4044,6.57,2.1302,-667800.0,21.6938,9.6126,2.0513,6.6959,1.067,54.313,96.372,102.179,49.0717,59.4508,52.2673,59.4508,46.0803,68.3048,,105.2227,2.43,102.5116,0.0453,44.5782,-18.4843,103.4926
1998-04-06,36.4239,-20060439.6642,-135130.4588,10.8326,12.2732,2.2901,90.0,0.0,90.0,107.4353,97.9107,102.673,-0.1667,102.0656,13.7856,104.7929,13.6704,103.3995,19.8374,175.79,-0.2112,-3.0158,-0.6533,0.0734,101.7506,1.0,102.0964,0.7615,1.0952,0.3336,2.2901,1.1591,1.131,5.5746,41.9434,72.6469,101.75,101.69,16.0215,7.0342,9.88,2.0841,3011500.0,21.0956,9.2619,2.2472,10.2788,1.1028,56.8928,96.4752,102.673,60.8872,70.2836,79.5858,70.2836,94.9657,80.3487,,105.6594,1.81,102.9277,0.0547,49.3115,-6.9,103.8565
1998-04-07,35.9737,-20048336.5531,49363.9079,10.4908,12.1977,2.4035,85.0,0.0,85.0,107.2307,98.8343,103.0325,-0.4711,59.4244,7.4018,104.8943,3.9971,103.5224,20.0761,169.112,-0.8909,-0.2941,-0.5608,0.1889,101.8881,1.0,102.2668,0.8206,1.0568,0.2362,2.4035,1.453,0.9505,5.7596,42.5708,67.8772,102.56,102.065,18.3977,8.1225,7.19,2.1212,288300.0,19.9297,8.7988,2.356,7.3744,1.0737,53.7009,96.5774,103.0325,62.4316,57.5605,40.8284,57.5605,0.0,47.0153,,105.6588,2.44,103.3069,0.063,49.8874,-21.6216,104.0486
1998-04-08,35.9084,-20581294.8419,-49226.3892,10.1661,12.0224,2.5728,80.0,0.0,80.0,107.1361,99.4669,103.3015,-0.1337,51.5439,6.4897,104.941,3.9971,103.6155,20.4844,162.729,-0.1857,2.3272,-0.4653,0.2969,102.0339,1.0,102.3727,0.8564,0.9995,0.1431,2.5728,1.7057,0.8672,5.9467,43.1901,63.3537,102.81,102.44,17.6124,7.7164,5.38,2.1083,-2405300.0,19.079,8.3589,2.5197,5.4278,1.0543,53.2449,96.6785,103.3015,59.3309,50.1487,30.0319,50.1487,0.0,31.6552,,105.5906,1.87,103.6179,0.0701,50.0889,-25.7647,104.1883
1998-04-09,36.551,-18213311.6486,668365.5407,10.1192,11.918,2.5285,75.0,0.0,75.0,107.3957,99.8193,103.6075,0.6303,100.3443,14.0518,105.3145,9.2277,103.8779,20.9311,165.0374,1.1131,1.9126,-0.5006,0.2582,102.1784,1.0,102.5896,0.9036,1.0924,0.1888,2.5285,1.9117,0.6169,6.1361,43.8219,63.5032,102.995,102.845,16.8049,7.3305,6.12,2.0616,624700.0,20.2216,8.821,2.4694,6.1047,1.061,57.0259,96.7786,103.6075,54.3962,55.4795,95.5782,55.4795,100.0,33.3333,,106.0027,2.0,103.8783,0.0775,55.6842,-4.1612,104.4806
1998-04-13,35.8019,-22298311.6486,-398607.3554,10.4317,11.9626,2.1758,100.0,0.0,100.0,107.1571,100.5149,103.836,-0.6547,68.3045,3.7554,105.2343,16.3679,103.9076,21.2228,168.2182,1.219,-0.1065,-0.5478,0.2042,102.2886,1.0,102.6426,0.9186,0.9789,0.0602,2.1758,2.0534,0.1224,6.3276,44.4256,57.8991,103.62,103.53,15.4549,6.964,4.57,2.1733,-3460300.0,21.5043,9.6899,2.1208,4.5874,1.0459,51.8777,96.8777,103.836,50.8132,46.8112,14.8235,46.8112,0.0,33.3333,,105.7575,3.62,104.0933,0.0832,46.3237,-42.2897,104.536
1998-04-14,36.5098,-19912811.6486,-39836.5078,10.7285,11.9428,1.9622,95.0,0.0,95.0,107.3429,100.8291,104.086,0.7669,78.2262,11.6859,105.5328,16.3679,104.1307,21.358,186.6933,0.9852,-0.5715,-0.7847,-0.1166,102.3816,1.0,102.7738,0.9435,1.0431,0.0995,1.9622,2.1363,-0.1741,6.5211,45.0439,57.3195,103.62,103.685,14.7453,6.6158,5.0,2.1215,-1074800.0,20.517,9.2054,1.9068,4.9383,1.0494,55.843,97.0964,104.086,53.3965,57.8986,63.2941,57.8986,77.022,59.0073,,106.0746,2.06,104.2924,0.089,48.9938,-18.9091,104.766
1998-04-15,37.7124,-15525742.4643,1506440.5346,11.8112,12.2537,1.8863,100.0,0.0,100.0,108.2938,100.7662,104.53,0.8308,211.0818,23.0289,106.4187,32.3834,104.6658,21.4437,193.8432,0.6618,-2.1495,-0.8558,-0.2393,102.5318,1.0,103.2552,1.027,1.3607,0.3337,1.8863,2.1896,-0.3032,6.717,45.6909,58.155,105.56,105.185,13.6087,6.285,8.88,2.1134,3477300.0,26.6438,12.3051,1.8238,8.8034,1.088,61.5145,97.3106,104.53,54.5841,59.0425,99.0099,59.0425,100.0,59.0073,,107.2261,3.56,104.5267,0.0977,57.4782,-0.6486,105.3054
1998-04-16,37.0458,-18366582.8004,1098155.5328,12.8758,12.4707,1.8698,100.0,0.0,100.0,108.6059,101.0791,104.8425,-0.6555,180.6319,14.452,106.8221,33.1031,104.9653,21.5425,202.1543,-0.6326,-0.4275,-0.9216,-0.3771,102.8027,1.0,103.4335,1.1094,1.4393,0.3299,1.8698,2.1976,-0.3278,6.915,46.3121,52.7941,105.56,105.685,12.9084,5.9708,6.25,2.1542,96700.0,25.6836,11.8799,1.8009,6.154,1.0615,57.226,97.6856,104.8425,63.9371,74.8701,62.3064,74.8701,55.4988,77.507,,107.6467,2.38,104.7645,0.1066,52.5208,-25.3766,105.6178
1998-04-17,37.0252,-16044888.356,1570018.4887,13.4749,12.5013,1.8612,95.0,10.0,85.0,108.9385,101.2345,105.0865,0.2153,114.6599,14.1928,107.1504,24.8569,105.2305,21.8383,203.0092,0.4254,1.9269,-0.9272,-0.3909,103.1241,1.0,103.5633,1.1835,1.4797,0.2962,1.8612,2.1723,-0.311,7.115,46.9265,48.3905,105.56,105.685,14.9668,6.7922,4.88,2.1144,-3057300.0,24.8686,11.2859,1.7869,4.7439,1.0474,57.0964,98.1782,105.0865,69.3698,74.1966,61.2737,74.1966,54.1541,69.8843,,107.9536,1.44,104.9936,0.1152,55.8234,-26.0718,105.8947
1998-04-20,38.2072,-11266134.1688,3140837.0767,14.6511,12.8512,2.0029,100.0,5.0,95.0,109.9728,101.1132,105.543,0.8005,209.9633,24.5096,108.0487,36.9991,105.7981,22.2125,199.195,0.4819,0.8495,-0.9003,-0.3288,103.5438,1.0,104.0407,1.3005,1.7688,0.4683,2.0029,2.1404,-0.1374,7.3173,47.5691,55.2631,106.28,106.31,13.6787,6.4526,9.13,2.1291,1867000.0,29.745,14.0316,1.9152,8.9457,1.0895,62.2548,98.6511,105.543,74.4306,74.225,99.095,74.225,100.0,69.8843,,109.0745,4.06,105.2552,0.1262,64.149,-0.6073,106.476
1998-04-21,40.5473,-1485353.8409,6609980.5055,16.6235,13.6583,2.3119,100.0,0.0,100.0,113.0386,99.7104,106.3745,0.8197,350.0251,39.6339,110.0478,54.0997,106.9602,22.8701,190.8258,0.5807,4.7096,-0.8273,-0.1878,103.9962,1.0,105.7001,1.5441,2.5185,0.9744,2.3119,2.1302,0.1817,7.5221,48.2734,65.2985,110.625,110.31,11.7603,6.13,16.63,2.2157,14168600.0,39.4826,20.58,2.1958,16.4052,1.1641,69.8169,99.281,106.3745,77.9408,85.4007,95.8333,85.4007,100.0,84.718,,111.7333,7.31,105.6019,0.1442,69.8476,-3.0525,107.6623
1998-04-22,39.4305,-7715765.7368,5445864.4408,18.6254,14.8726,2.631,100.0,0.0,100.0,114.3883,99.4857,106.937,-0.6041,243.4854,26.8654,111.1669,56.6616,107.702,23.4205,179.0304,3.5289,5.0987,-0.695,0.0169,104.5034,1.0,106.2582,1.7989,2.8179,1.019,2.631,2.1366,0.4943,7.7291,48.9382,58.5525,110.625,111.25,10.6078,5.8235,11.25,2.399,7621800.0,38.3456,21.051,2.4866,10.8696,1.1087,63.4327,100.4342,106.937,81.6574,85.3465,61.1111,85.3465,49.8114,83.2705,,113.0331,5.38,105.998,0.1642,64.1962,-30.0,108.46
1998-04-23,40.3755,-3264654.8797,5890819.1015,20.3768,15.951,2.9497,95.0,15.0,80.0,116.2492,98.7748,107.512,0.8571,187.0571,32.3734,112.6143,53.6524,108.6352,24.599,171.0729,3.7031,0.7894,-0.5888,0.1552,104.9819,1.0,106.9674,2.0871,3.2397,1.1527,2.9497,2.1834,0.7663,7.9386,49.6238,51.2362,110.625,111.25,10.8391,6.0323,11.5,2.3746,12400600.0,35.9341,19.9985,2.7711,10.8491,1.1085,66.1867,101.8038,107.512,83.4075,79.4753,81.4815,79.4753,71.4614,73.7576,,114.7681,3.5,106.5015,0.1872,65.9859,-14.2857,109.466
1998-04-24,40.3308,-1977134.1696,5946982.6794,22.0701,16.8041,3.3983,90.0,10.0,80.0,117.7741,98.4809,108.1275,0.3669,162.2521,31.8791,113.8199,54.2445,109.4671,26.2793,162.5577,2.7293,2.9729,-0.4626,0.2997,105.4997,1.0,107.7189,2.3742,3.5229,1.1487,3.3983,2.3193,1.079,8.1504,50.3013,55.6314,110.625,111.25,10.5034,5.7307,12.31,2.3304,8444400.0,35.4076,19.3185,3.1743,11.7171,1.1172,65.9396,103.0775,108.1275,79.6141,74.0206,79.4692,74.0206,48.7266,56.6665,,116.1067,1.69,107.1185,0.2115,64.0224,-15.0286,110.4049
1998-04-27,39.623,-2683834.1696,5204464.8086,23.1142,17.1259,3.8206,85.0,5.0,80.0,118.6422,98.7068,108.6745,-0.4178,112.2062,24.1475,114.4653,42.9511,110.0235,26.874,158.9224,4.2025,10.6003,-0.4055,0.3596,106.0085,1.0,108.1541,2.6074,3.5403,0.9329,3.8206,2.5257,1.2949,8.3644,50.9514,54.3752,110.625,111.25,13.3573,7.3242,10.94,2.3835,4146900.0,33.4703,18.3526,3.553,10.4819,1.1048,62.0738,104.2621,108.6745,71.9919,62.4799,26.489,62.4799,0.0,40.0627,,116.6147,3.0,107.8248,0.2342,63.8802,-26.8,111.0889
1998-04-28,39.7535,-6635136.0505,3170341.9168,24.3101,17.5432,4.0731,80.0,0.0,80.0,119.3844,99.2086,109.2965,-0.1348,110.1965,25.0013,115.0702,47.0333,110.5632,26.9969,156.6156,8.7242,8.8148,-0.3684,0.3969,106.5967,1.0,108.693,2.7947,3.5439,0.7492,4.0731,2.7687,1.3044,8.5806,51.5988,58.5137,110.935,111.655,12.5866,6.958,12.44,2.3947,9334000.0,34.9397,19.315,3.7694,12.0484,1.1205,62.5006,105.3637,109.2965,60.24,44.2196,26.7007,44.2196,10.3791,19.7019,,117.0739,3.19,108.6185,0.2551,58.6919,-25.8238,111.757
1998-04-29,39.7089,-7194888.495,1871884.7817,25.2485,17.8315,4.4748,75.0,5.0,70.0,119.9981,99.7639,109.881,-0.0578,85.529,24.4967,115.5474,43.0779,111.0391,27.9784,158.0865,9.6369,-2.4086,-0.3921,0.3732,107.1619,1.0,109.1491,2.935,3.496,0.561,4.4748,3.0582,1.4166,8.7989,52.2384,54.8948,111.095,111.655,13.3293,7.3001,11.69,2.3749,5930100.0,33.5043,18.3492,4.1203,11.2545,1.1125,62.2483,106.3883,109.881,45.1294,28.6888,32.8767,28.6888,4.2445,4.8745,,117.3615,2.25,109.4378,0.2739,54.2028,-26.6028,112.3536
1998-04-30,39.8154,-9395403.9589,470362.4169,26.2051,18.3838,4.8007,70.0,0.0,70.0,120.5669,100.3381,110.4525,-0.0979,82.4736,25.2541,115.9944,44.379,111.4992,29.6251,160.2824,7.4042,-7.6615,-0.4271,0.3374,107.6904,1.0,109.5855,3.0366,3.4433,0.4067,4.8007,3.3848,1.4159,9.0193,52.8747,55.5503,111.095,111.78,12.8502,6.9351,11.43,2.3338,9487600.0,33.3561,18.0018,4.4011,10.9441,1.1094,62.627,107.3411,110.4525,34.958,31.9657,36.3196,31.9657,14.3122,9.6453,,117.6239,1.94,110.2769,0.2905,43.2779,-25.1217,112.924
1998-05-01,40.159,-8243235.5097,220851.1908,27.1138,18.8985,4.976,65.0,15.0,50.0,121.2527,100.7583,111.0055,0.4973,77.1014,27.7163,116.5406,44.379,112.0107,30.0103,163.5372,5.7419,-14.0275,-0.4777,0.2834,108.1893,1.0,110.0427,3.1178,3.4426,0.3247,4.976,3.7151,1.2609,9.2418,53.5146,55.1208,111.095,111.78,12.398,6.5883,11.06,2.2782,11964100.0,32.1823,17.1017,4.5444,10.4527,1.1045,63.8581,108.2272,111.0055,34.6325,43.243,60.5327,43.243,100.0,39.5189,,118.0463,1.87,111.1683,0.3057,53.1312,-19.0389,113.5351
1998-05-04,40.0731,-10899735.5097,-746548.9644,28.1508,19.4917,5.2655,60.0,10.0,50.0,121.697,101.507,111.602,-0.2222,79.0658,26.6187,116.9453,47.8545,112.4497,29.5977,167.643,0.9537,-13.9581,-0.5394,0.214,108.775,1.0,110.5228,3.1708,3.3828,0.212,5.2655,4.0433,1.2222,9.4663,54.1457,58.5119,111.095,111.78,11.869,6.2589,11.93,2.2654,9307600.0,33.6537,17.7466,4.7894,11.3955,1.114,63.3093,109.0513,111.602,41.0597,47.9704,47.0588,47.9704,65.9085,60.0736,,118.2766,2.25,112.0914,0.3189,41.5342,-20.5596,114.0699
1998-05-05,40.482,-9724294.484,-700431.523,29.136,19.8134,5.5869,55.0,5.0,50.0,122.2893,102.0957,112.1925,0.7179,74.6486,29.6481,117.4896,47.8545,112.9602,28.9793,171.8293,-1.0071,-4.7157,-0.5994,0.1421,109.3395,1.0,111.0494,3.2151,3.3924,0.1772,5.5869,4.3717,1.2152,9.6929,54.7823,58.1912,111.095,111.78,11.495,5.9459,11.81,2.1996,12004200.0,32.5932,16.8593,5.058,11.1415,1.1114,64.824,109.8177,112.1925,50.6989,60.8834,75.0588,60.8834,100.0,88.6362,,118.7246,1.63,112.9536,0.3309,40.9119,-13.3212,114.6611
1998-05-06,40.3652,-12906794.484,-1630503.3404,30.1524,20.1593,5.5535,50.0,0.0,50.0,122.5275,103.1135,112.8205,-0.4438,72.0828,27.0499,117.8364,49.464,113.3687,28.6872,179.1153,-0.9947,-0.7884,-0.6961,0.0154,109.9149,1.0,111.5586,3.2354,3.3166,0.0811,5.5535,4.661,0.8924,9.9214,55.407,61.6071,111.095,111.875,11.1128,5.6486,12.56,2.1716,8821700.0,32.867,16.7063,5.0033,11.9973,1.12,63.525,110.5305,112.8205,55.5057,57.6632,50.8721,57.6632,40.8702,68.9262,,118.898,1.69,113.7295,0.341,39.0142,-16.9231,115.1428
1998-05-07,40.3204,-12304261.9687,-1671044.798,30.7404,20.4298,4.9705,45.0,0.0,45.0,122.5336,104.3694,113.4515,-0.2331,56.0748,26.4308,118.0914,41.913,113.726,28.3714,187.0614,-0.8102,3.1116,-0.7887,-0.1229,110.5574,1.0,112.0199,3.2301,3.209,-0.0212,4.9705,4.8357,0.1348,10.1519,56.0241,61.4202,111.095,112.095,13.0136,6.4962,12.62,2.1349,6167300.0,31.7938,15.871,4.4576,12.0766,1.1208,63.2154,111.1933,113.4515,58.7404,57.6746,47.093,57.6746,0.0,46.9567,,118.9593,1.63,114.4105,0.349,43.4691,-18.2163,115.5522
1998-05-08,41.3119,-8420861.9687,-300089.5036,31.5771,21.0044,4.8096,100.0,5.0,95.0,123.031,105.235,114.133,0.9776,83.6553,33.9382,118.8138,47.4748,114.3235,27.8454,191.583,0.9132,4.1232,-0.8347,-0.2008,111.1828,1.0,112.7331,3.2477,3.3179,0.0702,4.8096,4.9456,-0.1361,10.3845,56.6639,61.9844,112.095,112.095,12.2079,6.1714,13.63,2.1099,10050700.0,34.276,17.3274,4.2902,12.8138,1.1281,66.9691,111.8098,114.133,60.4421,65.9884,100.0,65.9884,100.0,46.9567,,119.712,3.13,114.9973,0.3572,51.1236,-0.0,116.1759
1998-05-11,41.0744,-11042982.6894,-546274.4303,32.6601,21.6943,4.4412,100.0,0.0,100.0,122.7931,106.9849,114.889,-0.1982,104.4406,30.5777,119.2907,53.2356,114.7984,27.1309,198.6563,1.4319,1.6718,-0.8961,-0.3199,111.8887,1.0,113.4762,3.2602,3.3103,0.0501,4.4412,4.9865,-0.5454,10.619,57.2904,66.9525,113.125,113.685,11.1748,5.8628,15.12,2.2021,5279300.0,36.6169,19.2111,3.9434,14.5119,1.1451,65.2889,112.3831,114.889,62.9107,65.0692,48.1146,65.0692,55.2384,51.7461,,120.1053,4.44,115.5204,0.3644,45.4905,-18.9741,116.669
1998-05-12,41.1811,-8335386.4069,264182.7741,33.3801,22.5957,4.0544,95.0,0.0,95.0,122.6453,108.4697,115.5575,0.5093,84.8999,31.3918,119.7375,47.0618,115.2576,26.3069,206.2911,1.7317,1.4087,-0.9472,-0.4429,112.668,1.0,114.0972,3.2664,3.2914,0.025,4.0544,4.9398,-0.8854,10.8555,57.9137,63.0954,113.875,114.625,12.5061,6.5697,13.37,2.199,9053100.0,34.7419,18.2505,3.5817,12.5835,1.1258,65.6959,113.2125,115.5575,66.0086,66.9683,52.7903,66.9683,66.0818,73.7734,,120.4633,2.69,115.9781,0.3706,50.0916,-19.2615,117.1195
1998-05-13,41.9557,-5786221.6182,1382814.7202,34.2948,23.5853,3.9907,90.0,10.0,80.0,123.2341,109.0929,116.1635,0.7606,149.2448,37.0329,120.5104,51.6732,115.8874,25.5064,209.4062,1.9077,-0.6375,-0.9632,-0.491,113.4219,1.0,114.8138,3.2969,3.4186,0.1217,3.9907,4.8498,-0.8591,11.094,58.5532,63.045,114.81,114.625,11.8801,6.2412,12.12,2.1584,13016400.0,37.2855,19.588,3.5065,11.0433,1.1104,68.5165,113.9755,116.1635,64.8605,62.544,86.727,62.544,100.0,73.7734,,121.2966,2.63,116.4074,0.3774,56.1934,-5.4154,117.7207
1998-05-14,43.3121,-6701752.053,1423421.3125,35.7036,24.5892,4.0217,100.0,5.0,95.0,124.2334,109.8936,117.0635,0.3789,266.371,45.3201,121.8701,62.4711,116.8324,24.7825,210.8581,0.9165,0.7457,-0.9697,-0.5129,114.366,1.0,116.554,3.3962,3.7936,0.3973,4.0217,4.7438,-0.722,11.3346,59.2258,69.6633,116.78,117.905,10.3388,5.9291,18.0,2.2819,23545000.0,44.759,25.6686,3.5087,16.696,1.167,72.6601,114.6774,117.0635,66.6577,70.4608,71.865,70.4608,100.0,88.6939,,122.9566,7.44,116.8742,0.3872,54.4319,-15.3441,118.6394
1998-05-15,43.0126,-9771121.4744,334013.6195,37.042,25.8465,4.0172,95.0,0.0,95.0,124.5194,111.3266,117.923,-0.1873,216.8843,41.0066,122.8611,62.4711,117.6045,24.1415,205.1243,2.2747,3.2058,-0.9404,-0.4246,115.2994,1.0,117.7337,3.5119,3.9747,0.4628,4.0172,4.6051,-0.5878,11.5774,59.8829,67.4092,118.5,118.25,9.693,5.6327,17.19,2.3282,17946100.0,41.9631,24.3852,3.4809,15.9536,1.1595,70.5033,115.9944,117.923,69.0211,74.0584,63.5833,74.0584,70.7406,90.2469,,124.0421,3.63,117.3411,0.3978,53.2167,-19.7559,119.3896
1998-05-18,42.9024,-9694811.9506,-117737.7354,38.1242,27.3739,4.0445,90.0,0.0,90.0,125.0452,112.1438,118.5945,-0.0563,157.6862,39.4045,123.6331,58.6871,118.2727,23.585,189.6587,3.0263,1.2031,-0.8157,-0.1678,116.3027,1.0,118.4937,3.6187,4.0458,0.4271,4.0445,4.4337,-0.3892,11.8222,60.5303,63.1769,120.28,121.465,10.486,6.0311,13.43,2.3102,14420600.0,40.2777,23.1659,3.4834,12.0784,1.1208,69.7022,117.1928,118.5945,69.9914,65.455,60.9167,65.455,57.528,76.0895,,124.7957,2.31,117.7978,0.4081,53.6658,-29.8917,120.0274
1998-05-19,43.0333,-12726589.7284,-1256498.2431,39.2415,28.9334,3.9216,85.0,0.0,85.0,125.9629,111.9261,118.9445,-0.2756,150.2909,40.253,124.343,60.4686,118.9134,23.1692,177.4754,2.5562,1.8488,-0.6753,0.044,117.2203,1.0,118.874,3.7121,4.0857,0.3736,3.9216,4.2524,-0.3308,12.0689,61.175,59.7669,120.28,121.715,10.0483,5.7295,7.0,2.2832,18318600.0,40.7887,23.2576,3.3544,5.9322,1.0593,70.1265,118.2833,118.9445,66.2379,59.2004,53.1012,59.2004,38.8564,55.7083,,125.4574,2.38,118.2705,0.4178,47.8853,-28.3739,120.6374
1998-05-20,42.5169,-13997148.8053,-2012396.4986,39.7117,30.0442,3.8315,80.0,5.0,75.0,126.3908,112.3732,119.382,-0.5385,96.5135,32.541,124.6579,48.6471,119.3502,22.9276,169.4026,3.6415,4.3743,-0.565,0.1839,118.0211,1.0,119.3006,3.7598,3.9508,0.1909,3.8315,4.1258,-0.2943,12.3176,61.7982,62.1313,120.56,121.715,13.2936,7.633,8.75,2.3269,15304500.0,38.48,22.0947,3.2588,7.6253,1.0763,66.2705,119.2757,119.382,55.7678,42.6479,13.9259,42.6479,0.0,32.1281,,125.5559,3.25,118.8018,0.4252,48.7422,-38.2488,121.0713
1998-05-21,42.5582,-12557750.1387,-1680691.982,39.9989,31.0345,3.7822,75.0,0.0,75.0,126.8736,112.5024,119.688,0.0533,71.6017,32.8519,124.927,45.4539,119.7568,22.7903,166.642,5.7703,2.6131,-0.5246,0.231,118.7003,1.0,119.5803,3.7698,3.8096,0.0398,3.7822,4.0117,-0.2295,12.5681,62.4165,63.4002,120.56,121.84,13.8586,7.8714,6.12,2.2994,18222200.0,36.9557,20.99,3.2024,5.2085,1.0521,66.4259,120.1788,119.688,44.6098,31.9809,28.9157,31.9809,3.6728,14.1764,,125.615,2.25,119.3695,0.4304,48.2371,-38.0857,121.4749
1998-05-22,41.9798,-13245234.1387,-1610949.4087,40.0604,31.5873,3.6296,70.0,5.0,65.0,127.0833,112.7497,119.9165,-0.672,44.9492,24.402,124.8306,41.2301,119.9648,22.7563,170.5865,5.8679,-3.5067,-0.5819,0.1636,119.1427,1.0,119.6709,3.7201,3.5216,-0.1986,3.6296,3.9215,-0.2919,12.8203,63.0117,59.952,120.56,121.84,14.6973,8.2978,4.57,2.3171,16223700.0,35.3192,19.9405,3.0591,3.8937,1.0389,62.201,121.0006,119.9165,31.186,18.9291,13.9456,18.9291,0.0,1.2243,,125.1778,2.5,119.9582,0.432,45.1778,-49.3307,121.6894
1998-05-26,41.6562,-16117844.6409,-2349980.8423,40.0382,32.1742,3.4433,65.0,0.0,65.0,127.0589,113.3431,120.201,-0.6256,26.8167,19.9101,124.555,39.6167,120.0634,22.7603,177.5446,3.5347,-6.2934,-0.6762,0.0428,119.4793,1.0,119.7457,3.6123,3.1808,-0.4315,3.4433,3.8536,-0.4103,13.0741,63.5916,60.4234,120.685,121.965,14.6761,8.1929,5.69,2.3088,12748000.0,33.9337,18.9435,2.8896,4.9345,1.0493,59.955,129.31,120.201,22.0734,15.3102,3.0695,15.3102,0.0,1.2243,,124.5305,2.19,120.5384,0.4299,38.9528,-56.5691,121.7926
1998-05-27,41.398,-15366671.8518,-2199667.7374,39.4568,32.3527,3.1156,60.0,5.0,55.0,126.9676,113.8904,120.429,0.3197,-9.7726,16.3807,124.1611,28.4094,120.0811,22.6874,187.6122,1.8948,-6.8603,-0.7945,-0.1325,119.697,1.0,119.766,3.4534,2.8177,-0.6357,3.1156,3.7564,-0.6407,13.3296,64.1582,53.9611,120.685,121.965,17.925,10.0333,4.56,2.3293,7728800.0,32.1513,17.9963,2.6071,3.9416,1.0394,58.1903,129.225,120.429,15.8937,13.4418,23.3103,13.4418,0.0,-0.0,,123.7665,2.94,121.0879,0.4241,43.3964,-61.6746,121.7972
1998-05-28,41.3326,-17517822.1281,-2622663.1245,38.9205,32.5628,3.0989,55.0,0.0,55.0,126.8051,114.5029,120.654,-0.105,-6.8154,15.4743,123.7687,28.7305,120.0791,22.5648,199.3621,-0.3951,-6.6386,-0.9015,-0.3315,119.8511,0.0,119.7775,3.2599,2.486,-0.7739,3.0989,3.6538,-0.5549,13.5865,64.7172,58.0181,120.84,122.405,17.3349,9.5316,4.5,2.2917,4756600.0,31.3112,17.2165,2.5913,3.8941,1.0389,57.7372,129.0117,120.654,15.4754,17.6743,26.643,17.6743,0.0,-0.0,,123.0584,1.81,121.5853,0.4153,40.2156,-66.9804,121.7621
1998-05-29,40.4513,-20165265.8256,-3399651.2207,37.8471,32.4804,2.8165,50.0,5.0,45.0,126.6703,114.8007,120.7355,-0.8571,-58.2165,3.9885,122.9494,17.4525,119.8335,22.5355,211.9212,-1.7177,-4.0561,-0.9741,-0.5288,119.9754,0.0,119.7509,3.0066,1.9935,-1.0131,2.8165,3.5204,-0.7039,13.8448,65.245,54.0065,121.215,122.405,20.5983,11.495,1.63,2.3765,1901200.0,29.3082,16.3557,2.3531,1.4067,1.0141,51.9942,128.8027,120.7355,16.1535,17.3444,2.08,17.3444,0.0,-0.0,,121.7878,3.57,121.9497,0.4021,35.4871,-85.5177,121.4617
