date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD,MACDEXT,MACD_Hist,MACD,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-11-02,0.6748,28616.6805,-461.539,41.3789,37.9705,0.0477,5.0,15.0,10.0,6.1027,6.9218,6.5122,0.0,-12.9782,15.4816,6.6431,46.2024,6.4081,17.7226,48.3069,0.0324,0.014,0.7467,0.9983,6.5243,0.0,6.3661,0.2032,-0.0474,0.1557,0.18,-0.1323,0.0477,2.0669,4.7539,38.8692,6.56,6.685,23.736,0.8168,0.38,2.6472,39100.0,64.506,2.2199,0.7398,6.2092,1.0621,57.7408,7.25,6.5122,-0.0,0.0,-0.0,0.0,0.0,0.0,6.5977,6.5612,0.0,6.5147,0.573,18.715,-66.3717,6.5073
1998-11-03,0.7007,28616.6805,-417.6923,41.8346,39.2925,0.0396,0.0,10.0,10.0,6.1639,6.9236,6.5438,0.0,88.5835,24.0212,6.6827,50.4926,6.4407,17.4387,66.3055,0.0163,-0.0293,0.9157,0.9317,6.5217,0.0,6.3784,0.1956,-0.0302,0.1654,0.1484,-0.1088,0.0396,2.0804,4.7739,46.3269,6.625,6.75,22.0499,0.776,0.63,2.6069,40200.0,67.0274,2.3589,0.6127,10.2941,1.1029,62.0106,7.2425,6.5438,22.2222,7.4074,22.2222,66.6667,33.3333,100.0,6.6211,6.615,0.25,6.5139,0.5569,36.4123,-50.0,6.5299
1998-11-04,0.7267,28616.6805,-361.783,42.4592,40.7166,0.0454,20.0,5.0,-15.0,6.1409,6.9966,6.5687,0.0,161.9499,31.3252,6.7612,54.3267,6.4939,17.2192,96.6879,0.0039,-0.0105,0.9932,0.6199,6.5332,1.0,6.3941,0.1947,-0.0037,0.191,0.1194,-0.0739,0.0454,2.094,4.7962,61.381,6.625,6.75,20.5158,0.7372,0.5,2.5667,45000.0,69.3214,2.491,0.698,7.6923,1.0769,65.6626,7.2351,6.5687,55.5556,25.9259,55.5556,100.0,66.6667,100.0,6.6436,6.7226,0.25,6.5151,0.5465,55.0264,-25.0,6.5734
1998-11-05,0.7267,28616.6805,-306.0216,43.0525,41.7716,0.0757,15.0,0.0,-15.0,6.1409,6.9966,6.5687,0.0,169.2619,31.3252,6.8275,54.3267,6.5421,17.0436,114.7114,0.0017,0.0384,0.9084,0.3467,6.5586,1.0,6.3966,0.1976,0.0114,0.2089,0.0968,-0.0211,0.0757,2.1076,4.8182,60.0426,6.625,6.625,20.5158,0.7003,0.0,2.4384,45000.0,69.3214,2.3664,1.1596,0.0,1.0,65.6626,7.2277,6.5687,88.8889,55.5556,88.8889,100.0,100.0,100.0,6.6661,6.8091,0.0,6.5207,0.5401,55.0264,-0.0,6.6144
1998-11-06,0.7267,26116.6805,-1050.8446,44.0838,42.4929,0.0981,10.0,100.0,90.0,6.1197,7.0428,6.5812,-0.3333,214.1495,31.3252,6.8834,63.6772,6.5857,16.9029,129.2757,0.0175,0.1079,0.7741,0.0997,6.5779,1.0,6.4063,0.2022,0.0184,0.2206,0.0857,0.0124,0.0981,2.1213,4.84,69.6471,6.625,7.0,16.6624,0.6653,0.25,2.8522,45000.0,75.0837,2.9981,1.4989,3.7037,1.037,65.6626,6.5,6.5812,80.0,74.8148,80.0,40.0,100.0,100.0,6.6894,6.8778,0.75,6.5355,0.5362,32.8096,-50.0,6.6555
1998-11-09,0.7526,26116.6805,-1260.0135,45.0635,43.1781,0.1174,5.0,95.0,90.0,6.1111,7.1514,6.6312,0.0,170.2908,38.249,6.9755,63.6772,6.649,16.8244,139.7422,0.0477,0.2304,0.6462,-0.0827,6.6088,1.0,6.5036,0.2112,0.036,0.2471,0.0833,0.0341,0.1174,2.135,4.8641,81.2192,6.75,7.0,15.6321,0.6321,1.0,2.7885,47200.0,70.4413,2.8482,1.7808,16.0,1.16,69.1245,6.5125,6.6312,63.3333,77.4074,63.3333,50.0,100.0,100.0,6.7147,6.9966,0.25,6.5594,0.5372,40.4811,-33.3333,6.7192
1998-11-10,0.7526,26116.6805,-1231.036,45.9941,44.0446,0.1364,0.0,90.0,90.0,6.1262,7.2363,6.6813,0.0,141.0894,38.249,7.0535,63.6772,6.7062,16.8964,148.8811,0.1729,0.384,0.5168,-0.2399,6.6441,1.0,6.5898,0.222,0.0432,0.2651,0.0839,0.0525,0.1364,2.1487,4.888,81.2192,6.828,7.078,15.6321,0.6005,1.0,2.6491,47200.0,70.4413,2.7058,2.0561,16.0,1.16,69.1245,6.5249,6.6813,41.1111,61.4815,41.1111,33.3333,100.0,100.0,6.7425,7.0913,0.0,6.5878,0.5413,45.377,-37.2024,6.7781
1998-11-11,0.8045,26116.6805,-1107.2692,47.1277,44.5773,0.1779,20.0,100.0,80.0,6.0042,7.4333,6.7188,0.0,218.7682,49.526,7.2097,68.6653,6.8056,17.2903,153.6828,0.3661,0.3099,0.4433,-0.3203,6.6963,1.0,6.6925,0.2408,0.0753,0.3161,0.0895,0.0884,0.1779,2.1626,4.9166,80.7481,7.078,7.078,13.7484,0.5704,0.75,2.6769,47300.0,74.0033,3.0705,2.6561,10.7143,1.1071,74.763,6.5371,6.7188,61.1111,55.1852,61.1111,100.0,100.0,100.0,6.7749,7.2954,0.5,6.6253,0.5541,57.8947,-0.0,6.8799
1998-11-12,0.8045,26116.6805,-955.9764,48.2046,45.0834,0.234,15.0,100.0,85.0,5.9458,7.6167,6.7813,0.0,173.5936,49.526,7.3426,68.6653,6.8956,18.1511,154.8128,0.4123,0.0113,0.4256,-0.3389,6.7542,1.0,7.0581,0.2631,0.0893,0.3524,0.108,0.1259,0.234,2.1765,4.9449,82.7469,7.078,7.078,13.7484,0.5419,1.25,2.543,47300.0,74.0033,2.917,3.4688,19.2308,1.1923,74.763,6.5493,6.7813,77.7778,60.0,77.7778,100.0,100.0,100.0,6.8129,7.4589,0.0,6.6787,0.5722,54.8395,-0.0,6.9781
1998-11-13,0.8045,26116.6805,-807.177,49.2276,45.5388,0.3093,10.0,100.0,90.0,5.9195,7.768,6.8438,0.0,144.3705,49.526,7.455,68.6653,6.977,19.3845,156.3495,0.3227,0.0031,0.4012,-0.3641,6.8099,1.0,7.2972,0.2859,0.091,0.3768,0.1371,0.1722,0.3093,2.1905,4.973,82.7469,7.078,7.078,13.7484,0.5148,1.25,2.4159,47300.0,74.0033,2.7711,4.5659,19.2308,1.1923,74.763,6.5613,6.8438,100.0,79.6296,100.0,100.0,100.0,100.0,6.8567,7.5883,0.0,6.7435,0.5931,50.7579,-0.0,7.0704
1998-11-16,0.7786,26116.6805,-672.9248,49.5742,45.6059,0.3638,5.0,95.0,90.0,5.9457,7.8449,6.8953,0.0,91.4072,35.1342,7.5044,56.1591,7.0268,20.3789,159.7382,0.3541,0.1239,0.3463,-0.4185,6.8559,1.0,7.3363,0.303,0.0687,0.3718,0.1731,0.1907,0.3638,2.2045,4.9983,93.8372,7.078,7.078,19.4118,0.7391,1.031,2.5382,46900.0,69.1441,2.6326,5.3475,15.9375,1.1594,67.5671,6.5731,6.8953,83.3333,87.037,83.3333,50.0,66.6667,0.0,6.905,7.6246,0.25,6.8173,0.6113,44.7566,-18.6012,7.1329
1998-11-17,0.7267,26116.6805,-556.8285,48.8492,45.1788,0.3766,0.0,90.0,90.0,6.0017,7.8483,6.925,0.0,9.2308,12.3655,7.454,35.074,7.0242,21.3325,165.7746,0.3694,0.2346,0.2457,-0.5117,6.8828,1.0,7.3177,0.3072,0.0165,0.3236,0.2099,0.1667,0.3766,2.2186,5.0183,93.677,7.125,7.125,29.1991,1.2021,0.594,2.9407,46700.0,60.7467,2.5009,5.5125,9.2726,1.0927,56.1828,6.5849,6.925,50.0,77.7778,50.0,0.0,33.3333,0.0,6.9547,7.5195,0.5,6.8932,0.6193,45.6304,-60.0,7.1429
1998-11-18,0.7267,26116.6805,-458.7137,48.1604,44.773,0.3894,40.0,85.0,45.0,6.0472,7.8528,6.95,0.0,5.4201,12.3655,7.4087,35.074,7.0219,22.7392,169.5919,0.5375,0.3485,0.1807,-0.5677,6.8898,1.0,7.303,0.3022,-0.0199,0.2823,0.2448,0.1447,0.3894,2.2327,5.0381,93.4947,7.125,7.125,29.1991,1.142,0.5,2.7937,46700.0,60.7467,2.3759,5.6762,7.6923,1.0769,56.1828,6.5966,6.95,16.6667,50.0,16.6667,0.0,-0.0,0.0,7.0036,7.429,0.0,6.9659,0.6191,40.1941,-60.0,7.15
1998-11-19,0.7526,26116.6805,-376.8746,47.732,44.5005,0.4215,35.0,80.0,45.0,6.1004,7.8746,6.9875,0.0,43.9189,19.8474,7.4132,39.5928,7.0436,24.3822,175.5632,0.6766,-0.3879,0.0774,-0.6503,6.8958,1.0,7.2993,0.2951,-0.0285,0.2666,0.2807,0.1408,0.4215,2.2468,5.0602,93.6313,7.125,7.125,27.3583,1.0849,0.75,2.7349,46900.0,63.2213,2.5071,6.1348,11.5385,1.1154,59.9237,6.6081,6.9875,11.1111,25.9259,11.1111,33.3333,6.7114,20.1341,7.051,7.4161,0.25,7.0364,0.6158,49.8145,-40.0,7.1786
1998-11-20,0.7526,26116.6805,-309.1337,47.3251,44.2416,0.4135,30.0,75.0,45.0,6.1604,7.8896,7.025,0.0,38.1282,19.8474,7.4155,39.5928,7.0633,25.1628,181.2543,0.4109,-1.2234,-0.0219,-0.7224,6.9035,1.0,7.2958,0.2863,-0.0351,0.2512,0.3136,0.0999,0.4135,2.261,5.0821,93.6313,7.125,7.125,27.3583,1.0307,0.75,2.5981,46900.0,63.2213,2.3817,5.993,11.5385,1.1154,59.9237,6.6195,7.025,27.7778,18.5185,27.7778,50.0,17.6649,32.8606,7.0962,7.4023,0.0,7.1045,0.6097,35.5288,-40.0,7.2036
1998-11-23,0.8305,27016.6805,33.0452,47.5059,44.2794,0.4391,25.0,100.0,75.0,6.1726,8.0274,7.1,1.0,129.2365,37.5661,7.5518,50.9424,7.1525,25.3119,187.4828,0.0659,-1.5996,-0.1302,-0.7932,6.9338,1.0,7.3899,0.2883,0.0079,0.2962,0.3472,0.0919,0.4391,2.2752,5.1113,94.221,7.25,7.25,22.6184,0.9791,1.5,2.7056,47800.0,69.5933,3.0127,6.3119,23.0769,1.2308,68.7831,6.6308,7.1,61.1111,33.3333,61.1111,100.0,50.9982,100.0,7.1418,7.5826,0.75,7.175,0.6114,55.9369,-0.0,7.2964
1998-11-24,0.8305,27016.6805,170.0234,47.6778,44.3153,0.4636,20.0,100.0,80.0,6.2119,8.1381,7.175,0.0,143.1448,37.5661,7.6676,50.9424,7.2332,25.6403,187.9456,-0.5262,-1.4177,-0.1382,-0.7981,6.9722,1.0,7.4715,0.2962,0.0318,0.328,0.379,0.0846,0.4636,2.2896,5.1402,94.221,7.25,7.25,22.6184,0.9302,1.5,2.5703,47800.0,69.5933,2.862,6.6074,23.0769,1.2308,68.7831,6.6582,7.175,83.3333,57.4074,83.3333,100.0,77.6202,100.0,7.1891,7.7271,0.0,7.2455,0.618,55.8016,-0.0,7.3821
1998-11-25,0.8305,27016.6805,210.6032,47.841,44.3494,0.4647,15.0,100.0,85.0,6.2753,8.2247,7.25,0.0,131.1173,37.5661,7.7653,50.9424,7.3062,26.7284,186.916,-0.8247,0.2859,-0.1204,-0.7871,7.0123,1.0,7.5421,0.3068,0.0424,0.3492,0.4046,0.0601,0.4647,2.304,5.1688,94.221,7.25,7.25,22.6184,0.8837,1.5,2.4418,47800.0,69.5933,2.7189,6.567,23.0769,1.2308,68.7831,6.685,7.25,100.0,81.4815,100.0,100.0,100.0,100.0,7.2387,7.8415,0.0,7.3114,0.6273,61.2438,-0.0,7.4607
1998-11-27,0.8305,27016.6805,208.0583,47.9961,44.5605,0.4696,10.0,100.0,90.0,6.3619,8.2881,7.325,0.0,113.604,37.5661,7.8474,50.9424,7.3723,28.4124,185.3797,-0.3734,1.6193,-0.0938,-0.7703,7.0507,1.0,7.6033,0.3178,0.044,0.3619,0.4224,0.0471,0.4696,2.3184,5.1971,94.221,7.25,7.25,22.6184,0.8395,1.5,2.3197,47800.0,69.5933,2.583,6.5813,23.0769,1.2308,68.7831,6.7113,7.325,100.0,94.4444,100.0,100.0,100.0,100.0,7.2908,7.9309,0.0,7.3682,0.6377,84.963,-0.0,7.5321
1998-11-30,0.8305,27016.6805,188.1029,48.1434,44.7611,0.4327,5.0,100.0,95.0,6.4726,8.3274,7.4,0.0,100.6688,37.5661,7.916,50.9424,7.4321,28.986,184.7799,0.0296,2.179,-0.0833,-0.7636,7.0847,1.0,7.6563,0.3278,0.0399,0.3677,0.4301,0.0026,0.4327,2.333,5.2251,93.9581,7.25,7.25,22.6184,0.7975,1.5,2.2037,47800.0,69.5933,2.4538,6.016,23.0769,1.2308,68.7831,6.7371,7.4,100.0,100.0,100.0,100.0,66.6667,0.0,7.3452,7.9996,0.0,7.4159,0.6479,84.1274,-0.0,7.5964
1998-12-01,0.8305,27016.6805,162.839,48.2833,45.059,0.3958,0.0,100.0,100.0,6.6104,8.3396,7.475,0.0,91.5751,37.5661,7.973,50.9424,7.4862,28.7136,186.9265,0.6766,2.1961,-0.1206,-0.7872,7.1266,1.0,7.7023,0.3358,0.0322,0.368,0.4322,-0.0364,0.3958,2.3476,5.2529,93.9581,7.375,7.375,22.6184,0.7576,1.5,2.0935,47800.0,69.5933,2.3311,5.4598,23.0769,1.2308,68.7831,6.7624,7.475,66.6667,88.8889,66.6667,0.0,33.3333,0.0,7.4014,8.0511,0.0,7.4568,0.657,83.9827,-0.0,7.6536
1998-12-02,0.7786,27016.6805,137.7002,47.3175,44.8883,0.3365,0.0,95.0,95.0,6.7145,8.3105,7.5125,0.0,-3.2362,14.5921,7.9291,28.9669,7.4875,27.9766,192.6835,1.1533,0.507,-0.2196,-0.8451,7.1767,1.0,7.6939,0.3335,-0.0093,0.3242,0.4263,-0.0898,0.3365,2.3622,5.2753,91.1809,7.5,7.5,33.126,1.2198,0.75,2.4548,47600.0,60.1433,2.2146,4.6174,11.1111,1.1111,57.2961,6.7871,7.5125,33.3333,66.6667,33.3333,0.0,0.0,0.0,7.4569,7.9589,0.5,7.4932,0.6577,53.9339,-50.0,7.656
1998-12-03,0.8305,27016.6805,114.898,46.872,44.9623,0.3205,50.0,100.0,50.0,6.7739,8.3511,7.5625,0.0,84.5528,27.3615,7.98,38.4062,7.5363,27.4502,197.5708,0.9149,-0.8295,-0.3019,-0.8876,7.2418,1.0,7.711,0.332,-0.006,0.326,0.4151,-0.0946,0.3205,2.3769,5.3026,83.0946,7.5,7.5,28.9833,1.1588,1.0,2.4988,47800.0,65.1278,2.6038,4.363,14.2857,1.1429,63.6807,6.8114,7.5625,33.3333,44.4444,33.3333,100.0,18.5272,55.5817,7.5119,8.0089,0.5,7.5364,0.6582,51.8213,-0.0,7.7024
1998-12-04,0.7526,26516.6805,-63.9664,45.2485,44.6661,0.3125,45.0,100.0,55.0,6.8151,8.3349,7.575,-1.0,-19.2982,3.0375,7.8858,14.4023,7.509,26.6267,202.435,0.5859,-1.3141,-0.3816,-0.9234,7.2952,1.0,7.7064,0.3184,-0.0544,0.264,0.4039,-0.0914,0.3125,2.3916,5.3221,75.0323,7.5,7.5,40.6941,1.8508,0.25,3.1367,47300.0,54.3881,2.4737,4.2373,3.5714,1.0357,51.5188,6.8352,7.575,33.3333,33.3333,33.3333,0.0,18.5272,0.0,7.5634,7.8514,0.75,7.5795,0.6482,35.2584,-75.0,7.6726
1998-12-07,0.7056,21816.6805,-1626.7776,43.1381,44.1008,0.2842,100.0,95.0,-5.0,6.7699,8.3598,7.5648,-1.0,-140.4511,-8.1191,7.7208,3.0405,7.4412,25.5315,210.9527,0.1849,-1.1465,-0.5143,-0.9701,7.3435,1.0,7.699,0.29,-0.1138,0.1762,0.3867,-0.1025,0.2842,2.4063,5.3368,20.6009,7.3985,7.3985,46.3218,2.2113,-0.203,3.5117,42600.0,49.227,2.35,3.8471,-2.9,0.971,45.9404,8.0,7.5648,33.3333,33.3333,33.3333,0.0,18.5272,0.0,7.6077,7.6017,0.453,7.6163,0.6244,30.7512,-100.0,7.5985
1998-12-08,0.7059,21816.6805,-2118.2206,41.1332,43.5637,0.2351,95.0,90.0,-5.0,6.6896,8.3951,7.5424,0.0,-139.4774,-8.0376,7.5778,3.0405,7.3802,24.29,218.9016,0.0182,-1.0391,-0.628,-0.9943,7.4009,1.0,7.6849,0.2531,-0.1475,0.1056,0.3613,-0.1262,0.2351,2.4211,5.3514,20.6009,7.3985,7.3985,46.2912,2.1007,-0.45,3.3368,42600.0,49.1944,2.2325,3.1782,-6.2069,0.9379,45.9812,8.0,7.5424,0.0831,22.2499,0.0831,0.2494,0.0766,0.2298,7.6426,7.396,0.003,7.6399,0.5907,32.636,-99.7506,7.5257
1998-12-09,0.7059,21816.6805,-2126.6999,39.2286,43.1781,0.1861,90.0,85.0,-5.0,6.6153,8.4244,7.5199,0.0,-127.3014,-8.0376,7.4538,3.0405,7.3249,22.9841,234.704,-0.3693,-0.8361,-0.8162,-0.9857,7.4398,1.0,7.671,0.2123,-0.1632,0.0491,0.3303,-0.1442,0.1861,2.4358,5.3659,20.6009,7.3985,7.3985,46.2912,1.9957,-0.45,3.17,42600.0,49.1944,2.1208,2.5114,-6.2069,0.9379,45.9812,7.988,7.5199,0.1663,11.1942,0.1663,0.2494,0.1532,0.2298,7.6672,7.227,0.0,7.6458,0.5503,32.636,-99.7506,7.455
1998-12-10,0.7059,21816.6805,-1936.8324,37.4191,42.8119,0.0842,85.0,80.0,-5.0,6.5225,8.4222,7.4724,0.0,-111.2438,-8.0376,7.3463,3.0405,7.2749,21.8059,254.8937,-0.3841,-0.3504,-0.9654,-0.867,7.4632,1.0,7.6329,0.1707,-0.1664,0.0043,0.2875,-0.2034,0.0842,2.4505,5.3803,19.4179,7.3985,7.3985,46.2912,1.8959,-0.95,3.0115,42600.0,49.1944,2.0148,1.1355,-12.2581,0.8774,45.9812,7.9761,7.4724,0.2494,0.1663,0.2494,0.2494,0.3969,0.7309,7.6809,7.089,0.0,7.634,0.5056,31.7435,-99.7506,7.3864
1998-12-11,0.7059,21816.6805,-1683.0836,35.7002,42.4639,-0.0081,80.0,75.0,-5.0,6.4409,8.4088,7.4249,0.0,-97.4362,-8.0376,7.2533,3.0405,7.2297,20.7689,276.8856,-0.4821,-0.8413,-0.9928,-0.6172,7.4596,1.0,7.5964,0.1304,-0.1612,-0.0308,0.2385,-0.2467,-0.0081,2.4652,5.3945,19.4179,7.3985,7.3985,46.2912,1.8011,-0.95,2.8609,42600.0,49.1944,1.9141,-0.11,-12.2581,0.8774,45.9812,7.9643,7.4249,0.6589,0.3582,0.6589,1.4778,33.6536,100.0,7.6842,6.9774,0.0,7.609,0.4586,35.5622,-99.7506,7.3224
1998-12-14,0.7059,21816.6805,-1426.2697,34.0672,41.8207,-0.1005,75.0,70.0,-5.0,6.3693,8.3854,7.3774,0.0,-86.9546,-8.0376,7.1731,3.0405,7.1888,19.8235,297.7647,-1.0014,-0.4732,-0.8849,-0.2963,7.4254,1.0,7.5616,0.0927,-0.1507,-0.058,0.1834,-0.2838,-0.1005,2.48,5.4085,19.4179,7.3985,7.3985,46.2912,1.7111,-0.95,2.7179,42600.0,49.1944,1.8184,-1.3582,-12.2581,0.8774,45.9812,7.9526,7.3774,0.5757,0.4947,0.5757,0.0,33.577,0.0,7.6777,6.888,0.0,7.5707,0.4108,12.9234,-99.7506,7.2629
1998-12-15,0.7059,21816.6805,-1191.5486,32.5159,40.6825,-0.1928,70.0,65.0,-5.0,6.3056,8.3791,7.3424,0.0,-78.2625,-8.0376,7.1041,3.0405,7.1517,19.0238,-40.3362,-0.9026,0.4154,-0.6473,0.0813,7.3929,1.0,7.5374,0.0584,-0.1371,-0.0786,0.1246,-0.3173,-0.1928,2.4947,5.4224,20.6064,7.3985,7.3985,46.2912,1.6255,-0.7,2.582,42600.0,49.1944,1.7274,-2.609,-9.3333,0.9067,45.9812,7.941,7.3424,0.4926,0.5757,0.4926,0.0,33.3333,0.0,7.6623,6.8171,0.0,7.5194,0.3633,12.7898,-99.7506,7.2079
1998-12-16,0.7526,21816.6805,-987.2037,31.6422,39.9013,-0.2553,65.0,60.0,-5.0,6.3289,8.3808,7.3549,0.0,-16.3906,6.3724,7.1265,15.0427,7.1611,18.4156,-12.1712,-0.6615,0.6371,-0.2108,0.5421,7.3798,1.0,7.5342,0.0352,-0.0932,-0.058,0.0606,-0.3159,-0.2553,2.5094,5.4407,25.7355,7.3985,7.3985,40.7889,1.5442,0.25,2.611,43000.0,55.2333,2.0911,-3.4549,3.5714,1.0357,53.1862,7.9296,7.3549,33.3333,11.4672,33.3333,100.0,33.3333,100.0,7.6407,6.8786,0.45,7.4611,0.3225,73.9327,-62.3441,7.1991
1998-12-17,0.7526,21816.6805,-813.8623,30.8123,39.2721,-0.3178,60.0,55.0,-5.0,6.353,8.3817,7.3674,0.0,-18.6729,6.3724,7.1459,15.0427,7.1696,17.9134,7.8163,-0.3836,0.7467,0.136,0.7967,7.3761,1.0,7.531,0.0199,-0.0611,-0.0412,-0.0094,-0.3083,-0.3178,2.5241,5.4588,25.7355,7.3985,7.3985,40.7889,1.467,0.25,2.4804,43000.0,55.2333,1.9865,-4.3009,3.5714,1.0357,53.1862,7.9183,7.3674,66.6667,33.4975,66.6667,100.0,66.6667,100.0,7.6152,6.9315,0.0,7.3916,0.2874,74.8838,-62.3441,7.1891
1998-12-18,0.7526,21816.6805,-668.9624,30.0238,38.6744,-0.3194,55.0,50.0,-5.0,6.353,8.3817,7.3674,0.0,-18.6729,6.3724,7.1627,15.0427,7.1772,17.506,25.2396,-0.1286,0.5966,0.4264,0.9411,7.3617,1.0,7.5299,0.0104,-0.038,-0.0276,-0.0765,-0.2429,-0.3194,2.5389,5.4767,23.5407,7.3985,7.3985,40.7889,1.3937,0.0,2.3564,43000.0,55.2333,1.8872,-4.3338,0.0,1.0,53.1862,7.9071,7.3674,100.0,66.6667,100.0,100.0,100.0,100.0,7.5875,6.9771,0.0,7.3129,0.2572,74.5374,-62.3441,7.1779
1998-12-21,0.7526,21816.6805,-548.8704,29.2747,38.3903,-0.3626,50.0,45.0,-5.0,6.353,8.3817,7.3674,0.0,-18.6729,6.3724,7.1773,15.0427,7.1842,17.2376,47.6986,-0.0048,0.3655,0.7396,0.9989,7.318,0.0,7.5287,0.005,-0.0216,-0.0166,-0.1429,-0.2197,-0.3626,2.5537,5.4944,23.5407,7.3985,7.3985,40.7889,1.324,0.0,2.2386,43000.0,55.2333,1.7928,-4.9339,0.0,1.0,53.1862,7.896,7.3674,100.0,88.8889,100.0,100.0,100.0,100.0,7.5587,7.0163,0.0,7.2384,0.2312,74.5374,-62.3441,7.1668
1998-12-22,0.7526,21816.6805,-449.8446,28.5631,38.1204,-0.3434,45.0,40.0,-5.0,6.3572,8.3025,7.3299,0.0,-15.0733,6.3724,7.1899,15.0427,7.1904,17.0865,62.982,0.0476,0.3914,0.8909,0.9512,7.2671,0.0,7.5134,0.0024,-0.0102,-0.0078,-0.2017,-0.1417,-0.3434,2.5685,5.512,10.7107,7.3985,7.3985,40.7889,1.2578,-0.75,2.1266,43000.0,55.2333,1.7032,-4.6845,-9.375,0.9063,53.1862,7.885,7.3299,66.6667,88.8889,66.6667,0.0,66.6667,0.0,7.53,7.0499,0.0,7.172,0.2086,76.1043,-62.3441,7.1556
1998-12-23,0.8305,21816.6805,-368.439,28.7813,38.3111,-0.2624,40.0,100.0,60.0,6.3572,8.3025,7.3299,0.0,103.0147,27.2677,7.3368,32.9263,7.2675,16.9854,81.5967,0.2581,0.4377,0.9893,0.8029,7.2331,1.0,7.5154,0.0138,0.0453,0.0591,-0.2402,-0.0221,-0.2624,2.5833,5.5369,27.3182,7.3985,7.3985,32.4747,1.1949,0.0,2.2997,44200.0,64.3583,2.368,-3.5699,0.0,1.0,63.6338,6.797,7.3299,66.6667,77.7778,66.6667,100.0,66.6667,100.0,7.5047,7.2733,0.75,7.1275,0.1982,78.9178,-0.0,7.2194
1998-12-24,0.8305,21816.6805,-301.6423,28.9885,38.4923,-0.2008,35.0,100.0,65.0,6.3572,8.3025,7.3299,0.0,103.0147,27.2677,7.4631,32.9263,7.3373,16.9218,102.3947,0.403,0.0867,0.9767,0.5388,7.216,1.0,7.5174,0.0332,0.0776,0.1107,-0.2617,0.0608,-0.2008,2.5982,5.5615,27.3182,7.3985,7.3985,32.4747,1.1351,0.0,2.1847,44200.0,64.3583,2.2496,-2.7184,0.0,1.0,63.6338,6.809,7.3299,66.6667,66.6667,66.6667,100.0,66.6667,100.0,7.4852,7.4568,0.0,7.1048,0.1968,85.3877,-0.0,7.2832
1998-12-28,0.7526,-883.3195,-7469.6216,27.9284,38.0359,-0.173,30.0,95.0,65.0,6.3694,8.2153,7.2924,-1.0,27.1365,2.0358,7.4353,7.7861,7.329,16.9202,124.1137,0.3102,-0.0773,0.8279,0.1889,7.2057,1.0,7.5094,0.0446,0.0456,0.0901,-0.2697,0.0967,-0.173,2.6131,5.5784,6.3687,7.3985,7.3985,44.9158,1.8284,-0.75,2.8074,21500.0,52.5007,2.1371,-2.338,-9.375,0.9063,51.0179,6.8209,7.2924,66.6667,66.6667,66.6667,0.0,66.6667,0.0,7.4698,7.4119,0.75,7.0971,0.1928,52.9979,-62.3441,7.2756
1998-12-29,0.7526,-883.3195,-9722.9203,26.9213,37.6023,-0.1355,25.0,90.0,65.0,6.3909,8.1188,7.2549,0.0,-6.1264,2.0358,7.4108,7.7861,7.3215,16.9518,148.5486,0.2698,-0.0728,0.5218,-0.2343,7.1836,1.0,7.5016,0.0502,0.0227,0.073,-0.2633,0.1279,-0.1355,2.628,5.5951,6.3687,7.3985,7.3985,44.9158,1.737,-0.75,2.667,21500.0,52.5007,2.0303,-1.8311,-9.375,0.9063,51.0179,6.8327,7.2549,33.3333,55.5556,33.3333,0.0,33.3333,0.0,7.4572,7.3744,0.0,7.1044,0.1867,53.643,-62.3441,7.2716
1998-12-30,0.7267,-883.3195,-9760.8224,25.6127,36.4651,-0.1092,20.0,85.0,65.0,6.4059,8.0038,7.2049,0.0,-48.4821,-4.926,7.344,0.7484,7.2908,17.0058,174.9516,0.1842,0.0786,0.088,-0.6421,7.1616,0.0,7.4813,0.0479,-0.0092,0.0388,-0.2471,0.1379,-0.1092,2.6429,5.6092,6.3486,7.3985,7.3985,48.4254,1.9001,-1.0,2.8027,21400.0,49.1557,1.9288,-1.4777,-12.5,0.875,47.537,6.8444,7.2049,0.0,33.3333,0.0,0.0,0.0,0.0,7.4457,7.2783,0.25,7.1244,0.1761,47.2171,-83.1255,7.2473
