date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-04-01,0.0534,436215.9413,18506.5877,31.7949,25.0109,0.1597,20.0,100.0,80.0,1.9691,2.6655,2.3173,1.0,94.2333,27.0493,2.5324,48.6685,2.3404,21.2197,,-0.1255,0.0687,,,,0.0,2.1911,0.1339,0.1408,0.0068,0.1375,0.1597,0.0221,0.8172,0.0943,76.7011,2.2815,2.2815,10.0501,0.2395,0.532,4.6707,649600.0,29.1075,0.6936,7.0167,26.194,1.2619,63.5247,2.365,2.3173,67.3498,76.6726,76.6726,100.0,100.0,100.0,,2.5479,0.094,2.3305,0.9517,49.4626,-0.0,2.4031
1998-04-02,0.0521,426815.9413,21508.175,32.6386,25.627,0.1466,15.0,95.0,80.0,2.0178,2.6668,2.3423,-1.0,81.5416,21.3523,2.5431,48.6685,2.3556,20.7635,,-0.0489,0.0319,,,,0.0,2.2103,0.1344,0.1364,0.002,0.1428,0.1466,0.0038,0.834,0.098,75.9591,2.2815,2.2815,9.7779,0.2275,0.5,4.675,640200.0,28.3193,0.6589,6.4,25.0,1.25,60.6761,2.3867,2.3423,72.1678,76.4059,76.4059,49.6,66.6667,0.0,,2.553,0.063,2.356,0.9483,46.658,-11.1901,2.4205
1998-04-03,0.0527,426439.7508,20661.1115,33.534,26.3599,0.1506,10.0,100.0,90.0,2.0443,2.6809,2.3626,0.4921,86.7959,23.1375,2.5571,50.5478,2.3723,20.5238,183.4654,0.0071,0.0339,-0.7486,-0.0604,2.3028,1.0,2.2264,0.1343,0.1339,-0.0004,0.1468,0.1506,0.0038,0.8509,0.1018,75.7231,2.2815,2.2815,9.507,0.2161,0.406,4.5113,663900.0,28.9422,0.6579,6.5278,19.1059,1.1911,61.5687,2.4061,2.3626,75.9151,74.6667,74.6667,74.4,43.7786,31.3357,,2.5635,0.063,2.3805,0.943,50.296,-5.6838,2.4385
1998-04-06,0.0521,425239.7508,18054.4845,34.3847,26.9672,0.1593,5.0,95.0,90.0,2.0651,2.6913,2.3782,-1.0,71.2826,20.264,2.5626,50.5478,2.3844,20.4664,181.6441,0.0419,0.045,-0.7271,-0.0287,2.3094,1.0,2.2362,0.133,0.1279,-0.0051,0.1513,0.1593,0.008,0.8674,0.1056,74.5253,2.2815,2.2815,9.3724,0.2053,0.312,4.4009,662700.0,28.5326,0.625,6.8734,14.2596,1.1426,60.132,2.4234,2.3782,67.7996,52.3262,52.3262,32.9787,10.4452,0.0,,2.5625,0.031,2.4026,0.9341,49.0511,-11.1901,2.4516
1998-04-07,0.0521,459339.7508,26196.8203,34.9082,27.4018,0.1589,0.0,90.0,90.0,2.1388,2.6676,2.4032,0.0,55.9724,20.264,2.5666,44.8553,2.3954,20.5542,182.1612,0.0602,0.0724,-0.7333,-0.0377,2.3124,1.0,2.2589,0.1308,0.1217,-0.009,0.1558,0.1589,0.0031,0.8838,0.1095,72.4873,2.3285,2.297,10.7026,0.2261,0.5,4.2429,662700.0,28.1138,0.5938,6.8247,25.0,1.25,60.132,2.4387,2.4032,57.9262,46.7858,46.7858,32.9787,10.4452,0.0,,2.5602,0.031,2.4225,0.922,56.0364,-11.8421,2.4632
1998-04-08,0.0521,458839.7508,26987.1558,35.5111,27.9215,0.1445,0.0,85.0,85.0,2.1877,2.6562,2.4219,-1.0,68.1815,20.264,2.5693,46.9661,2.4054,20.7406,226.5496,-0.0338,0.0986,-0.9996,-0.726,2.3084,1.0,2.2745,0.1277,0.1155,-0.0122,0.1563,0.1445,-0.0118,0.8999,0.1134,71.4568,2.3285,2.313,10.5398,0.2147,0.375,4.0927,662700.0,29.2075,0.5951,6.167,17.6471,1.1765,60.132,2.4524,2.4219,44.0303,32.9787,32.9787,32.9787,0.0,0.0,,2.5569,0.031,2.4393,0.9068,52.2466,-12.6,2.4724
1998-04-09,0.0521,463173.0841,26235.885,35.5359,28.3395,0.1316,0.0,80.0,80.0,2.2607,2.6238,2.4423,0.0,49.202,20.264,2.5708,36.0059,2.4144,20.9734,230.9384,-0.1202,0.051,-0.9946,-0.7765,2.3025,1.0,2.2917,0.1241,0.1094,-0.0147,0.1539,0.1316,-0.0223,0.9159,0.1175,69.8,2.391,2.344,13.1128,0.266,0.406,4.0741,662700.0,27.8686,0.5653,5.5746,19.3887,1.1939,60.132,2.563,2.4423,39.4279,38.5191,38.5191,49.6,0.0,0.0,,2.5529,0.093,2.4541,0.889,52.3961,-14.3836,2.4798
1998-04-13,0.0521,433173.0841,13998.0119,35.684,28.965,0.1202,0.0,100.0,100.0,2.3051,2.6075,2.4563,-1.0,82.0291,20.264,2.5715,38.4978,2.4226,21.3063,231.3608,-0.0888,0.0133,-0.9938,-0.7811,2.2946,1.0,2.3025,0.1199,0.1033,-0.0166,0.1488,0.1202,-0.0286,0.9318,0.1215,67.5766,2.422,2.4065,12.6978,0.2527,0.281,3.9964,662700.0,28.5943,0.5691,5.0506,12.6634,1.1266,60.132,2.438,2.4563,38.5191,44.0596,44.0596,49.6,33.3333,100.0,,2.5484,0.063,2.466,0.8689,37.9361,-20.1278,2.4853
1998-04-14,0.0521,423473.0841,4632.6991,35.8247,29.6679,0.1109,20.0,100.0,80.0,2.315,2.6101,2.4625,-1.0,75.6527,20.264,2.5713,38.4978,2.4299,21.8429,232.1744,-0.0809,-0.0052,-0.9922,-0.7899,2.2943,1.0,2.307,0.1154,0.0973,-0.018,0.1425,0.1109,-0.0315,0.9475,0.1257,64.7142,2.422,2.4065,12.2883,0.2401,0.125,3.9226,662700.0,27.6722,0.5406,4.6336,5.2632,1.0526,60.132,2.438,2.4625,44.0596,49.6,49.6,49.6,66.6667,100.0,,2.5437,0.063,2.4759,0.8468,37.3555,-20.1278,2.4895
1998-04-15,0.0521,419773.0841,-796.9924,35.9583,30.0607,0.1015,15.0,100.0,85.0,2.3157,2.6125,2.4641,0.0,69.0885,20.264,2.5706,38.4978,2.4366,22.5028,232.0319,-0.032,-0.032,-0.9925,-0.7884,2.2952,1.0,2.3085,0.1106,0.0916,-0.019,0.136,0.1015,-0.0345,0.963,0.1298,60.9752,2.422,2.4065,11.8849,0.2281,0.031,3.8524,662700.0,26.7637,0.5136,4.2191,1.2556,1.0126,60.132,2.4393,2.4641,47.7532,49.6,49.6,49.6,100.0,100.0,,2.5388,0.063,2.4847,0.8231,32.9457,-20.1278,2.493
1998-04-16,0.0514,396773.0841,-10263.9578,35.7935,30.2878,0.0835,10.0,95.0,85.0,2.3512,2.5958,2.4735,-1.0,1.8917,16.3751,2.5637,32.661,2.4397,23.2024,232.3545,0.0206,-0.02,-0.9918,-0.7918,2.2982,1.0,2.3182,0.1052,0.0836,-0.0217,0.129,0.0835,-0.0455,0.978,0.1341,69.6489,2.422,2.4065,13.3582,0.2477,0.188,3.7685,639700.0,26.3162,0.4879,3.4437,8.242,1.0824,58.1876,2.4405,2.4735,46.8444,41.3333,41.3333,24.8,66.6667,0.0,,2.5259,0.031,2.4921,0.7968,32.3537,-30.0319,2.4935
1998-04-17,0.0495,393273.0841,-14317.3566,34.8504,30.2315,0.0609,5.0,90.0,85.0,2.3812,2.5752,2.4782,-1.0,-110.7023,5.4876,2.5402,16.9318,2.4335,23.8058,233.4507,0.0153,-0.0137,-0.9891,-0.8033,2.3036,1.0,2.3193,0.0979,0.0688,-0.0291,0.119,0.0609,-0.0582,0.992,0.1384,75.818,2.469,2.4065,17.1739,0.3293,0.094,4.0502,636200.0,24.1751,0.4635,2.5009,4.121,1.0412,52.7438,2.563,2.4782,38.5778,24.8,24.8,0.0,33.3333,0.0,,2.4903,0.156,2.4958,0.7649,22.7178,-60.0639,2.4841
1998-04-20,0.0508,393499.4841,-14601.9509,33.9544,30.1779,0.0372,0.0,85.0,85.0,2.3944,2.5683,2.4813,0.504,-106.7496,11.3394,2.5308,16.9318,2.434,24.1489,229.6593,0.0131,-0.0074,-0.9967,-0.7622,2.3153,1.0,2.321,0.0906,0.0615,-0.0291,0.1055,0.0372,-0.0682,1.0065,0.1427,70.5283,2.469,2.469,16.071,0.3128,0.063,4.0047,664500.0,22.6226,0.4403,1.5211,2.6526,1.0265,55.6697,2.5611,2.4813,28.5234,19.4369,19.4369,33.5106,13.2008,39.6023,,2.4768,0.125,2.4966,0.7315,28.0963,-66.4894,2.4803
1998-04-21,0.0534,418599.4841,-5404.5622,33.4394,30.2951,0.0292,95.0,100.0,5.0,2.3908,2.5782,2.4845,0.0,69.7538,21.4916,2.545,23.6541,2.4462,24.3289,203.104,-0.0251,-0.0042,-0.9279,-0.3924,2.3328,1.0,2.3245,0.0855,0.065,-0.0205,0.0911,0.0292,-0.0618,1.022,0.1471,67.6033,2.469,2.469,15.0535,0.2972,0.063,3.8627,689600.0,24.3814,0.4813,1.1886,2.52,1.0252,60.7458,2.375,2.4845,29.5801,44.5035,44.5035,100.0,46.5341,100.0,,2.4979,0.125,2.4966,0.7023,34.6825,-0.0,2.4881
1998-04-22,0.0534,480899.4841,18672.0571,32.9502,30.4064,0.0247,90.0,100.0,10.0,2.3936,2.5879,2.4908,0.0,104.7535,21.4916,2.5568,23.6541,2.4574,24.5471,213.4345,-0.0537,-0.0143,-0.9797,-0.551,2.3526,1.0,2.3326,0.0818,0.0671,-0.0148,0.0778,0.0247,-0.0531,1.0374,0.1516,73.8104,2.469,2.469,14.5642,0.2823,0.125,3.7925,689600.0,23.589,0.4573,1.0001,5.1272,1.0513,60.7458,2.375,2.4908,47.2591,77.8369,77.8369,100.0,79.8674,100.0,,2.5147,0.063,2.4972,0.6763,40.1261,-0.0,2.4956
1998-04-23,0.0521,424499.4841,8878.6688,32.4854,30.5122,0.0235,85.0,100.0,15.0,2.4064,2.5845,2.4955,-0.4921,53.5004,14.1897,2.555,23.6541,2.4614,25.0617,222.0239,-0.0862,-0.0332,-0.9987,-0.6694,2.3734,1.0,2.3364,0.078,0.0629,-0.0152,0.0657,0.0235,-0.0423,1.0521,0.1561,69.0173,2.469,2.469,14.0824,0.2682,0.094,3.8197,633200.0,22.8087,0.4344,0.9513,3.9069,1.0391,57.0948,2.3769,2.4955,70.3901,88.8298,88.8298,66.4894,84.7913,54.374,,2.5118,0.063,2.4972,0.6501,39.7622,-33.5106,2.4964
1998-04-24,0.0508,400299.4841,-3634.869,31.5183,30.3961,0.0123,80.0,100.0,20.0,2.4064,2.5845,2.4955,-1.0,-52.4968,7.4967,2.5419,13.1443,2.4592,26.0014,223.4763,-0.0256,-0.0872,-0.9996,-0.6881,2.3862,1.0,2.3368,0.0732,0.0539,-0.0193,0.0537,0.0123,-0.0415,1.0659,0.1606,63.1456,2.469,2.469,16.3777,0.3168,0.0,3.9773,609000.0,21.3347,0.4127,0.4963,0.0,1.0,53.7484,2.3787,2.4955,77.7778,66.6667,66.6667,33.5106,51.458,0.0,,2.4928,0.125,2.4958,0.6215,35.5367,-66.4894,2.491
1998-04-27,0.0547,433838.8458,2248.0142,31.2632,30.6176,0.0095,75.0,100.0,25.0,2.3989,2.6076,2.5033,0.3298,230.4599,22.0097,2.5641,26.4169,2.475,26.8639,224.0828,0.2492,-0.073,-0.9999,-0.6957,2.3952,1.0,2.3457,0.0708,0.0612,-0.0096,0.0425,0.0095,-0.033,1.0815,0.1652,68.8725,2.5,2.5315,14.4164,0.301,0.156,3.9855,710700.0,24.7676,0.517,0.3805,6.3183,1.0632,61.0049,2.3806,2.5033,71.2544,58.2667,58.2667,74.8,51.458,100.0,,2.5255,0.25,2.495,0.5986,45.1081,-20.1278,2.5033
1998-04-28,0.056,463485.9047,13883.4384,31.2928,31.0998,0.0131,70.0,100.0,30.0,2.3838,2.6446,2.5142,0.0,315.3106,26.1203,2.5942,31.8539,2.4953,27.3811,225.7914,0.3212,0.0585,-0.9999,-0.7168,2.4067,1.0,2.3608,0.0709,0.0713,0.0004,0.0326,0.0131,-0.0196,1.0976,0.1699,74.3706,2.5315,2.5625,13.1742,0.2859,0.219,4.0453,798700.0,25.4903,0.5532,0.5238,8.87,1.0887,63.0601,2.3867,2.5142,62.5821,62.8129,62.8129,80.1282,66.6667,100.0,,2.5683,0.187,2.4956,0.5823,53.1183,-16.5333,2.5209
1998-04-29,0.0631,563006.3519,49046.8507,32.2815,32.0382,0.0369,65.0,100.0,35.0,2.2787,2.7997,2.5392,0.7987,448.9174,43.2592,2.682,51.0674,2.5463,28.6658,223.5794,0.105,0.1279,-0.9997,-0.6894,2.4235,1.0,2.4286,0.0779,0.1057,0.0278,0.0275,0.0369,0.0094,1.1169,0.1746,77.5492,2.703,2.719,11.1467,0.2716,0.5,4.0268,923800.0,34.4127,0.8385,1.4649,19.755,1.1976,71.6296,2.3976,2.5392,68.1163,83.2694,83.2694,94.88,100.0,100.0,,2.6917,0.375,2.5007,0.5837,63.5819,-4.6512,2.5701
1998-04-30,0.0703,714856.3519,107288.9875,33.9376,33.2881,0.0738,60.0,100.0,40.0,2.1316,3.028,2.5798,0.75,395.4257,54.4217,2.8194,65.403,2.6252,30.5586,209.5913,-0.0942,0.0957,-0.9641,-0.4938,2.4533,1.0,2.5729,0.0941,0.1589,0.0648,0.0289,0.0738,0.0449,1.1395,0.1794,84.7963,2.875,2.9375,9.1667,0.258,0.812,4.1762,1227500.0,43.8247,1.2336,2.8867,31.6816,1.3168,77.2108,2.4242,2.5798,77.9428,87.746,87.746,88.2298,100.0,100.0,,2.8811,0.5,2.5144,0.6103,64.7188,-11.1111,2.6497
1998-05-01,0.069,714856.3519,121361.7719,35.5108,34.5224,0.1067,55.0,95.0,40.0,2.0723,3.1686,2.6205,-0.248,264.7375,48.8656,2.9257,65.403,2.6907,31.0776,149.0195,0.1846,0.0047,-0.2423,0.5147,2.4955,1.0,2.6861,0.114,0.1938,0.0798,0.0366,0.1067,0.07,1.1612,0.1843,87.3885,2.875,2.9375,8.383,0.2451,0.813,4.419,1108900.0,40.0779,1.1719,4.116,32.52,1.3252,74.4328,2.478,2.6205,86.384,88.1366,88.1366,81.3,94.286,82.858,,3.0184,0.25,2.5374,0.6513,62.3601,-16.6222,2.7195
1998-05-04,0.0651,660856.3519,98904.1135,36.6357,35.5102,0.1349,50.0,90.0,40.0,2.0617,3.2386,2.6502,-1.0,166.0858,33.5306,2.9821,58.0085,2.7321,30.7254,130.929,0.792,0.0986,0.071,0.7555,2.5333,1.0,2.7206,0.132,0.204,0.072,0.0484,0.1349,0.0865,1.1809,0.1893,82.4336,2.875,2.9375,9.9758,0.2959,0.594,4.7514,1054900.0,37.5375,1.1133,5.1533,23.469,1.2347,66.7653,2.5291,2.6502,84.1285,76.5028,76.5028,59.9787,69.6806,26.1838,,3.0796,0.188,2.5678,0.6938,58.6563,-33.3333,2.7676
1998-05-05,0.0631,621301.1519,68139.8611,37.0297,35.969,0.168,45.0,85.0,40.0,2.0701,3.2833,2.6767,-0.876,113.372,26.6633,3.0125,44.515,2.7606,31.0566,126.0443,1.0999,0.3267,0.1557,0.8086,2.5722,1.0,2.7401,0.146,0.2021,0.0561,0.0643,0.168,0.1037,1.1994,0.1944,78.5015,2.875,2.9375,13.2376,0.4061,0.531,5.0662,1002300.0,34.4783,1.0577,6.3633,21.24,1.2124,63.3317,2.5777,2.6767,74.7404,59.5818,59.5818,37.4667,36.3472,0.0,,3.1025,0.25,2.6033,0.7318,56.3565,-41.6889,2.8039
1998-05-06,0.0657,634246.7519,53479.0069,37.404,36.4575,0.2014,40.0,80.0,40.0,2.0744,3.3446,2.7095,0.372,104.6504,31.5882,3.0602,44.515,2.7982,30.5875,130.6523,1.2308,0.6561,0.0758,0.7587,2.6056,1.0,2.7724,0.1585,0.2083,0.0498,0.0841,0.2014,0.1173,1.2189,0.1995,81.4729,2.875,2.9375,12.1917,0.3858,0.656,5.0183,1054500.0,31.7543,1.0048,7.5534,26.24,1.2624,65.7941,2.6238,2.7095,59.6555,42.8818,42.8818,31.2,14.6419,17.7419,,3.1508,0.25,2.6437,0.7692,56.0263,-30.5778,2.8495
1998-05-07,0.0638,627650.5981,40520.8806,37.7595,36.6477,0.2226,35.0,75.0,40.0,2.0923,3.383,2.7377,-0.5962,77.6144,25.0135,3.0833,44.515,2.8234,29.6277,138.1322,0.2757,0.9878,-0.0546,0.6674,2.6389,1.0,2.7891,0.1675,0.2034,0.0359,0.1074,0.2226,0.1152,1.2374,0.2047,79.0344,2.875,2.9375,11.5902,0.3665,0.563,5.1668,1020200.0,30.1876,0.9545,8.2853,22.52,1.2252,62.5067,2.6676,2.7377,43.3823,27.6834,27.6834,14.3836,5.914,0.0,,3.1633,0.156,2.6886,0.8008,55.3638,-38.8444,2.8832
1998-05-08,0.0638,651950.5981,39267.9306,38.0973,36.8906,0.245,30.0,70.0,40.0,2.1153,3.4163,2.7658,1.0,62.2202,25.0135,3.102,44.515,2.8462,28.3818,145.0672,-0.9705,0.8488,-0.1748,0.5726,2.6679,1.0,2.8048,0.1734,0.1972,0.0238,0.1336,0.245,0.1114,1.2556,0.2099,78.1152,2.875,2.9375,11.3522,0.3482,0.563,5.0113,1020200.0,29.5675,0.9068,9.0556,22.52,1.2252,62.5067,2.7092,2.7658,30.823,21.9038,21.9038,20.1278,5.914,0.0,,3.1707,0.063,2.7391,0.8264,52.0927,-38.8444,2.9142
1998-05-11,0.0638,690650.5981,47499.1847,38.061,36.9428,0.2703,25.0,65.0,40.0,2.1432,3.4447,2.794,0.0,51.3898,25.0135,3.117,37.3712,2.8669,28.0221,152.327,-1.4262,0.4221,-0.2978,0.4644,2.6919,1.0,2.8196,0.1767,0.1901,0.0134,0.1622,0.2703,0.1081,1.2737,0.2153,75.13,2.875,2.9375,12.9256,0.3928,0.563,4.9648,1020200.0,28.3512,0.8615,9.91,22.52,1.2252,62.5067,2.7488,2.794,24.8152,24.8585,24.8585,40.0641,-0.0,0.0,,3.174,0.125,2.7942,0.8459,49.3233,-38.8444,2.9425
1998-05-12,0.0631,640452.1981,30576.19,38.1814,37.0698,0.3005,20.0,60.0,40.0,2.1766,3.4644,2.8205,-0.256,52.3948,22.556,3.1229,40.4688,2.8825,27.1867,162.8009,-1.1094,-0.0194,-0.4664,0.2957,2.7156,1.0,2.8305,0.1774,0.1798,0.0025,0.1914,0.3005,0.109,1.2913,0.2206,77.0595,2.875,2.9375,12.3891,0.3731,0.531,4.9726,920600.0,29.2331,0.8804,10.9396,21.24,1.2124,61.278,2.7863,2.8205,25.5874,29.9999,29.9999,29.8077,-0.0,0.0,,3.1657,0.125,2.8513,0.8583,46.4322,-41.6889,2.965
1998-05-13,0.0664,724452.1981,47600.7659,38.4453,37.1194,0.3209,15.0,55.0,40.0,2.2096,3.5002,2.8549,0.628,58.3213,29.6936,3.1555,43.46,2.9116,26.2604,173.3716,-0.3488,-0.1371,-0.6208,0.1154,2.7429,1.0,2.8545,0.1783,0.1823,0.0039,0.2189,0.3209,0.102,1.3102,0.2261,78.4911,2.875,2.9375,11.3935,0.3545,0.688,4.8834,1004600.0,28.909,0.8994,11.5729,27.52,1.2752,64.8468,2.822,2.8549,37.1608,56.6239,56.6239,100.0,33.3333,100.0,,3.1973,0.25,2.9081,0.87,58.8556,-27.7333,3.0
1998-05-14,0.0833,1210111.1022,204765.8558,39.8933,37.3718,0.3726,10.0,100.0,90.0,2.1406,3.7223,2.9315,0.761,194.5396,53.1842,3.3297,67.4043,3.0153,25.5182,180.182,-0.0595,-0.1183,-0.7093,-0.0032,2.7885,1.0,3.0214,0.192,0.2469,0.0548,0.2484,0.3726,0.1241,1.3371,0.2316,86.886,3.1875,3.219,8.7909,0.3367,1.531,4.7912,1605500.0,45.1483,1.7294,13.1614,62.0089,1.6201,76.5921,2.8559,2.9315,53.7866,74.7359,74.7359,94.4,66.6667,100.0,,3.4313,0.875,2.9658,0.9082,75.2683,-3.7322,3.1091
1998-05-15,0.0846,1210408.9689,250540.3633,41.4106,37.6825,0.3984,5.0,100.0,95.0,2.1264,3.9053,3.0159,0.0,218.9683,54.4278,3.4898,70.2396,3.1151,24.8334,180.8489,0.1578,-0.1168,-0.7175,-0.0148,2.8442,1.0,3.2033,0.2136,0.2997,0.0861,0.2777,0.3984,0.1207,1.3644,0.2373,87.8605,3.2505,3.3125,7.9696,0.3199,1.688,4.9426,1717200.0,45.5891,1.8299,13.7831,71.0737,1.7107,77.2139,2.9283,3.0159,74.914,93.3823,93.3823,85.747,100.0,100.0,,3.6364,0.375,3.022,0.9653,72.5581,-9.9733,3.2169
1998-05-18,0.0833,1238803.6497,255524.5727,42.852,38.1457,0.3928,0.0,95.0,95.0,2.1487,4.0392,3.094,0.3298,181.269,50.2273,3.6146,70.2396,3.1993,24.119,182.8194,0.4018,-0.037,-0.741,-0.0492,2.9124,1.0,3.3255,0.2374,0.3326,0.0952,0.3027,0.3928,0.0901,1.3908,0.2431,83.5259,3.2505,3.344,7.5952,0.3039,1.562,5.0044,1631100.0,43.4471,1.7384,13.3232,64.0689,1.6407,75.1137,3.0208,3.094,85.0496,87.0307,87.0307,80.9451,95.607,86.8209,,3.784,0.188,3.0777,1.0307,73.6069,-13.7969,3.3106
1998-05-19,0.0827,1282651.6497,248285.6972,44.2214,38.5858,0.391,15.0,90.0,75.0,2.1791,4.1494,3.1643,0.248,149.0481,48.1403,3.7147,70.2396,3.2726,23.3738,183.001,0.5517,0.0391,-0.7432,-0.0524,2.9903,1.0,3.413,0.2603,0.3522,0.0918,0.3238,0.391,0.0672,1.4165,0.2489,79.5179,3.2505,3.344,7.3534,0.2887,1.406,4.9488,1544100.0,42.0639,1.6515,13.0116,54.8576,1.5486,74.0701,3.1069,3.1643,87.3904,81.7581,81.7581,78.5823,87.1335,74.5796,,3.8921,0.125,3.1357,1.0977,72.5793,-15.5077,3.3939
1998-05-20,0.082,1282968.4497,222853.712,45.5223,39.0038,0.4034,10.0,85.0,75.0,2.2335,4.2325,3.233,0.504,125.0856,46.0051,3.7933,70.2396,3.336,22.5773,180.8437,1.0763,0.194,-0.7174,-0.0147,3.0656,1.0,3.4806,0.2805,0.361,0.0805,0.3439,0.4034,0.0596,1.4418,0.2549,77.4085,3.2505,3.344,7.1149,0.2743,1.375,4.897,1504500.0,40.6999,1.5689,13.1831,53.6481,1.5365,73.0025,3.1869,3.233,80.9919,74.1869,74.1869,63.0332,53.8002,0.0,,3.9676,0.125,3.1965,1.161,70.2477,-17.2185,3.4676
1998-05-21,0.0833,1379368.4497,222863.017,46.7582,39.1382,0.4265,5.0,80.0,75.0,2.3146,4.3014,3.308,0.248,111.3476,47.5952,3.8702,70.2396,3.3992,21.7381,177.9036,1.1519,0.7451,-0.6808,0.0366,3.15,1.0,3.5579,0.2981,0.3688,0.0706,0.364,0.4265,0.0625,1.4673,0.261,79.9724,3.2505,3.344,6.8801,0.2606,1.5,4.7363,1600900.0,39.3565,1.4905,13.6786,60.0,1.6,73.7976,3.2613,3.308,71.4204,58.3163,58.3163,33.3333,31.153,18.8794,,4.0403,0.125,3.2604,1.2203,73.778,-13.7969,3.5407
1998-05-22,0.0833,1392801.7831,206880.7917,47.9595,39.6114,0.4379,0.0,75.0,75.0,2.4338,4.3384,3.3861,0.0,100.4715,47.5952,3.9343,70.7841,3.4565,20.9825,174.3983,0.0646,1.0561,-0.6347,0.0976,3.2429,1.0,3.631,0.3126,0.3706,0.058,0.3827,0.4379,0.0553,1.4927,0.2671,81.0063,3.344,3.375,6.7067,0.2475,1.562,4.6158,1600900.0,39.2048,1.447,13.7855,64.0689,1.6407,73.7976,3.3305,3.3861,62.2628,54.2853,54.2853,66.4894,18.8468,37.6612,,4.0945,0.093,3.3277,1.2731,73.1719,-14.2857,3.6066
1998-05-26,0.0833,1418892.8087,189836.9539,48.7791,40.0359,0.4535,0.0,70.0,70.0,2.5343,4.3754,3.4549,0.0,84.9493,47.5952,3.9874,64.352,3.5082,20.3935,170.2972,-0.7188,0.7828,-0.5778,0.1685,3.3457,1.0,3.6864,0.3237,0.3679,0.0442,0.3997,0.4535,0.0538,1.5177,0.2734,78.5332,3.3755,3.4065,8.1413,0.2982,1.375,4.58,1600900.0,37.5348,1.3746,14.0006,52.381,1.5238,73.7976,3.3949,3.4549,57.5284,59.9836,59.9836,80.1282,43.6715,74.4739,,4.1335,0.156,3.3979,1.3179,68.4468,-14.8192,3.665
1998-05-27,0.0833,1494644.9364,189709.5197,49.5929,40.9372,0.4715,0.0,65.0,65.0,2.6418,4.3991,3.5205,0.1649,77.034,47.5952,4.031,65.0557,3.5551,19.7273,173.2514,-0.8689,0.4626,-0.6191,0.1175,3.4366,1.0,3.7318,0.3312,0.3615,0.0303,0.4164,0.4715,0.0551,1.5426,0.2797,80.2814,3.547,3.5,7.7239,0.2832,1.312,4.586,1600900.0,36.4831,1.3379,14.2914,48.8095,1.4881,73.7976,3.4548,3.5205,61.7682,71.0356,71.0356,66.4894,70.7117,100.0,,4.1602,0.188,3.4729,1.3539,72.0932,-16.6667,3.717
1998-05-28,0.082,1482144.9364,168433.7948,50.3661,42.1518,0.4916,0.0,60.0,60.0,2.6993,4.4323,3.5658,-1.0,69.399,42.4449,4.0551,65.0557,3.5915,18.96,182.381,-0.6872,0.142,-0.7359,-0.0415,3.5115,1.0,3.7517,0.3345,0.3475,0.013,0.4296,0.4916,0.0619,1.5665,0.2862,79.4972,3.547,3.594,7.4564,0.2691,0.907,4.584,1588400.0,35.2194,1.271,14.6635,29.9241,1.2992,71.2224,3.5104,3.5658,63.6873,60.0427,60.0427,33.5106,58.158,0.0,,4.1609,0.125,3.5516,1.3787,66.898,-23.7805,3.7567
1998-05-29,0.0846,1494544.9364,148363.3805,51.1005,43.3057,0.5199,45.0,55.0,10.0,2.7124,4.488,3.6002,0.504,69.0184,46.4133,4.0965,65.0557,3.6364,18.3468,199.1904,-0.2585,0.015,-0.9002,-0.3287,3.5793,1.0,3.7747,0.3361,0.3425,0.0064,0.4431,0.5199,0.0767,1.5915,0.2927,76.7441,3.547,3.594,7.1941,0.2556,0.688,4.3746,1600800.0,33.9805,1.2074,15.2455,20.3852,1.2039,73.2066,3.5622,3.6002,65.915,66.6667,66.6667,100.0,59.0171,77.0512,,4.189,0.125,3.6295,1.3969,69.0908,-14.253,3.8041
1998-06-01,0.084,1494119.2679,126529.7365,51.8729,44.2543,0.5312,40.0,50.0,10.0,2.7396,4.5326,3.6361,-0.5027,64.6757,43.7425,4.1243,66.5479,3.674,18.0125,209.5673,-0.0822,0.0259,-0.9639,-0.4934,3.6392,1.0,3.7953,0.3353,0.3321,-0.0032,0.4585,0.5312,0.0727,1.6159,0.2993,76.5049,3.547,3.594,6.8165,0.2429,0.718,4.4208,1521200.0,33.9372,1.2091,15.3144,21.6722,1.2167,71.8713,3.6103,3.6361,64.0043,65.3035,65.3035,62.4,34.0822,25.1955,,4.1991,0.187,3.7013,1.4072,67.5312,-16.6921,3.8451
