date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Lower Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2003-08-19,0.0,0.0,0.0,4.8073,14.4237,-638.5334,100.0,95.0,50.0,8578.8518,-2471.2708,3053.7905,0.0,-74.0741,-5.2855,2284.1721,5.2855,2793.5153,8.9071,-11.2217,-1296.4153,1422.1894,0.556,-0.1946,2559.5559,1.0,5571.6926,-250.4004,-200.4223,-450.8226,-300.6175,-638.5334,-337.916,2943.7898,3072.3582,0.0,2826.0049,2826.0049,40.9881,31751.924,0.0,0.5821,0.0,59.0119,388.7042,-18.7094,2.3645,1.0236,47.3573,5652.0098,3053.7905,22.2222,33.3333,0.0,33.3333,5.8496,35.2832,3587.8127,1805.2277,5652.0098,3270.1616,-0.0959,75.1895,-100.0,2726.9246
2003-08-20,5645.1401,0.0,0.0,4.7748,14.1687,-630.1024,95.0,90.0,50.0,8593.9455,-2475.7125,3059.1165,0.0,62.6185,4.1569,2849.9825,4.1569,3065.0986,8.7777,44.1489,-2508.4628,-505.9353,0.9999,0.6965,2729.2863,1.0,5574.1647,29.3802,-193.0772,-163.697,-325.6332,-630.1024,-304.4692,2970.8033,3071.8504,0.0,2826.0049,2826.0049,42.1583,30164.3278,106.52,0.5655,0.0,57.8417,369.269,-18.4497,1.9232,1.0192,52.0784,5652.0098,3059.1165,44.4309,66.6262,99.8785,66.6262,96.6282,67.4926,3521.8291,2682.8574,5645.1401,3172.1668,-0.1516,69.256,-0.1215,2973.7198
2003-08-21,0.0,0.0,0.0,4.7774,14.1924,-870.796,100.0,85.0,50.0,8593.9455,-2475.7125,3059.1165,0.0,-74.0741,-4.8277,2314.4428,4.8277,2773.1844,8.8692,80.4669,-1213.5387,-2374.325,0.8145,0.9862,2674.0722,1.0,5577.5788,-155.2983,-231.9018,-387.2,-377.5538,-870.796,-493.2422,2941.0953,3071.1966,0.0,2826.0049,2826.0049,41.3584,34301.2516,0.0,0.5464,0.0,58.6416,362.5355,-27.198,2.2644,1.0226,47.5861,5645.1401,3059.1165,44.4174,33.2928,0.0,33.2928,10.2504,37.5761,3446.7342,1942.8112,5645.1401,3124.5231,-0.2755,69.157,-100.0,2682.3754
2003-08-22,0.0,0.0,0.0,4.7799,13.92,-659.8656,100.0,80.0,50.0,8336.3252,-2779.1942,2778.5655,0.0,-66.6667,-4.8277,1855.0605,4.8277,2509.0716,9.1191,111.8564,1739.2075,-2157.9751,0.393,0.9281,2368.5373,1.0,5577.6981,-260.796,-297.1008,-557.8968,-433.7201,-659.8656,-226.1456,2911.6843,3070.399,0.0,2826.0049,2826.0049,46.953,32586.189,-5611.02,0.5802,0.0,53.047,344.4088,-22.0635,-0.2868,0.9971,47.5861,5645.1401,2778.5655,44.4039,33.2928,0.0,33.2928,4.6742,37.1843,3356.5226,1342.1499,0.0,3026.6392,-0.4475,57.0034,-100.0,2391.031
2003-08-25,5585.6401,0.0,0.0,4.7524,13.498,-195.5641,95.0,75.0,50.0,8590.3467,-2474.6517,3057.8475,0.0,61.2339,4.2295,2475.4549,4.2295,2802.0781,9.5425,112.9784,2188.3148,214.1249,0.375,0.9207,2271.7253,1.0,5577.76,45.9225,-285.6201,-239.6976,-438.3371,-195.5641,242.773,2938.4239,3069.7392,0.0,2826.0049,2826.0049,47.7401,30956.8795,5585.6401,0.5604,0.0,52.2599,327.1883,-6.5364,-0.374,0.9963,52.1147,5588.6887,3057.8475,33.1892,32.982,98.946,32.982,100.0,38.3082,3269.3098,2307.6011,5585.6401,2929.8275,-0.5058,50.7499,-1.1743,2658.3714
2003-08-26,5597.4902,0.0,0.0,4.7272,13.0993,-194.0216,90.0,70.0,50.0,8594.1471,-2475.7621,3059.1925,0.0,61.4613,4.248,3013.6661,4.248,3068.3079,9.9971,154.9038,501.9196,649.7176,-0.3404,0.4241,2198.3023,1.0,5577.9436,239.1206,-225.84,13.2807,-466.8958,-194.0216,272.8742,2965.0146,3069.2155,0.0,2826.0049,2826.0049,46.8075,29409.0356,26.9004,0.5419,0.0,53.1925,322.679,-6.4753,0.4829,1.0048,52.124,0.0,3059.1925,44.1029,66.034,99.1559,66.034,100.0,68.2247,3197.1584,3107.8769,11.8501,2782.5641,-0.4766,52.8499,-0.9646,2900.2422
2003-08-27,5605.73,0.0,0.0,4.7039,12.7582,-405.1733,85.0,65.0,50.0,8600.9465,-2477.7415,3061.6025,0.0,61.554,4.2615,3479.1734,4.2615,3309.9671,10.2459,167.4916,419.8035,729.1535,-0.5372,0.2166,2435.0921,1.0,5578.3591,350.2632,-138.2742,211.989,-491.3412,-405.1733,86.168,2991.4217,3068.8266,0.0,2826.0049,2826.0049,46.1477,27938.5838,48.2002,0.5214,0.0,53.8523,314.7848,-12.6147,0.8673,1.0087,52.1307,55.9749,3061.6025,66.1278,99.3673,100.0,99.3673,100.0,100.0,3147.4911,3766.9409,8.2397,2686.0408,-0.3814,44.2469,-0.8188,3142.7695
2003-08-28,0.0,0.0,0.0,4.7343,12.5061,-658.3911,100.0,60.0,50.0,8600.9465,-2477.7415,3061.6025,0.0,-74.0741,-5.3117,2862.611,5.3117,2994.7322,10.4439,182.0411,-1487.7039,681.8447,-0.7318,-0.0356,2640.4032,1.0,5579.8168,45.0798,-127.0042,-81.9245,-492.4633,-658.3911,-165.9277,2961.5075,3068.29,0.0,2826.0049,2826.0049,43.5281,32147.3846,0.0,0.522,0.0,56.4719,332.4655,-21.9545,1.442,1.0144,47.3441,5605.73,3061.6025,77.2622,66.3853,0.0,66.3853,0.0,66.6667,3103.1107,2850.3425,5605.73,2640.0405,-0.3871,52.8116,-100.0,2851.1884
2003-08-29,0.0,0.0,0.0,4.7632,12.3107,-658.3911,100.0,55.0,90.0,8359.5675,-2786.9354,2786.316,0.0,-66.6667,-5.3117,2331.9319,5.3117,2709.5196,10.7563,214.4155,272.7748,-1510.735,-0.983,-0.5652,2650.4128,1.0,5584.8271,-147.4085,-163.8564,-311.2649,-545.6487,-658.3911,-112.7423,2931.8924,3067.608,0.0,2826.0049,2826.0049,41.9521,30540.0153,-5505.73,0.5126,0.0,58.0479,336.8525,-21.9545,2.8049,1.028,47.3441,5605.73,2786.316,66.362,33.3333,0.0,33.3333,0.0,33.3333,3052.5983,2098.743,0.0,2594.0403,-0.4682,58.7909,-100.0,2559.6072
2003-09-02,5732.27,0.0,0.0,4.7556,12.5777,-185.3654,95.0,100.0,95.0,8392.3672,-2798.0762,2797.1455,0.0,69.9552,4.612,2916.2374,4.612,2997.4006,10.8947,222.2849,2825.8638,860.4437,-0.9989,-0.6728,2838.3181,1.0,5597.7153,106.9848,-137.1102,-30.1253,-495.2967,-185.3654,309.9314,2959.8962,3067.0694,0.0,2866.135,2866.135,37.0994,29013.0146,216.5898,0.5438,0.0,62.9006,392.1197,-6.1715,3.9268,1.0393,52.306,0.0,2797.1455,44.3507,33.3333,100.0,33.3333,100.0,33.3333,3010.5007,2973.4506,5732.27,2598.8217,-0.4507,67.2045,-0.0,2840.1742
2003-09-03,5759.7998,0.0,0.0,4.7507,12.8769,73.0872,90.0,100.0,100.0,8438.6316,-2813.4626,2812.5845,0.0,69.8578,4.6574,3425.0827,4.6574,3260.4862,10.8892,234.1532,223.7726,2159.8993,-0.9873,-0.8106,2947.5069,1.0,5625.9337,263.8323,-71.1521,192.6802,-417.1645,73.0872,490.2517,2987.8952,3066.6736,0.0,2879.8999,2879.8999,35.4514,27562.3638,308.7798,0.538,0.0,64.5486,400.0435,2.2662,5.6646,1.0566,52.3287,0.0,2812.5845,44.4444,66.6667,100.0,66.6667,100.0,66.6667,2986.1924,3699.201,27.5298,2654.7256,-0.3584,85.3324,-0.0,3122.3318
2003-09-04,5768.5498,0.0,0.0,4.7468,13.0435,75.185,85.0,100.0,100.0,8712.1674,-2510.1434,3101.012,0.0,63.7196,4.6726,3864.3844,4.6726,3499.3494,10.8696,199.7177,-1690.7067,1673.6902,-0.9042,-0.3374,3238.9024,1.0,5650.6983,349.5177,16.2274,365.7451,-312.0555,75.185,387.2406,3015.7018,3066.4187,0.0,2884.2749,2884.2749,34.9323,26184.2457,5768.5498,0.5179,0.0,65.0677,388.7913,2.3258,5.6335,1.0563,52.3363,115.196,3101.012,66.6667,100.0,100.0,100.0,100.0,100.0,2985.0537,4293.7453,8.75,2761.3062,-0.2112,87.0671,-0.0,3403.8523
2003-09-05,0.0,0.0,0.0,4.7967,13.0656,288.9362,100.0,95.0,95.0,8712.1674,-2510.1434,3101.012,0.0,-74.0741,-5.7456,3194.8165,5.7456,3166.078,10.8499,230.8591,-3162.5613,-215.0445,-0.9948,-0.7756,3245.02,1.0,5663.145,16.6181,20.3819,37.0,-206.6331,288.9362,495.5693,2985.5448,3066.0143,0.0,2884.2749,2884.2749,37.2397,30643.5832,0.0,0.512,0.0,62.7603,369.3518,9.5708,4.5035,1.045,47.1272,5768.5498,3101.012,77.7778,66.6667,0.0,66.6667,0.0,66.6667,2987.7538,3279.0177,5768.5498,2816.5673,-0.1825,79.2327,-100.0,3108.5178
2003-09-08,0.0,0.0,0.0,4.8442,13.3505,-181.4922,100.0,90.0,100.0,8475.0349,-2825.6529,2824.691,0.0,-66.6667,-5.7456,2617.7343,5.7456,2864.5468,10.875,270.8477,-84.6637,-2507.2739,-0.6966,-0.9999,3196.9243,1.0,5683.3122,-193.0939,-27.8916,-220.9854,-205.0696,-181.4922,23.5774,2955.6893,3065.4627,0.0,2884.2749,2884.2749,33.7439,29111.404,-5526.4199,0.5314,0.0,66.2561,408.8041,-6.0118,5.0517,1.0505,47.1272,5768.5498,2824.691,66.6667,33.3333,0.0,33.3333,0.0,33.3333,2981.4023,2444.6083,0.0,2871.8284,-0.2429,81.8956,-100.0,2813.1833
2003-09-09,0.0,0.0,0.0,4.8892,13.5527,30.2667,100.0,85.0,95.0,8179.6534,-3085.5005,2547.0765,0.0,-60.6061,-5.7456,2121.5946,5.7456,2591.7328,11.2017,302.528,2942.1616,-230.7483,-0.216,-0.8431,3146.7267,1.0,5690.6464,-314.1607,-106.4318,-420.5924,-180.1487,30.2667,210.4153,2926.1324,3064.7661,0.0,2884.2749,2884.2749,37.9189,27655.8338,-5552.29,0.5425,0.0,62.0811,388.3639,1.0782,3.8523,1.0385,47.1272,5710.8643,2547.0765,33.3333,-0.0,0.0,-0.0,0.0,0.0,2958.0154,1762.9001,0.0,2926.5511,-0.3683,70.4629,-100.0,2544.1651
2003-09-10,0.0,0.0,0.0,4.9321,13.3706,242.4082,100.0,80.0,85.0,7821.8403,-3287.1773,2267.3315,0.0,-55.5556,-5.7456,1696.214,5.7456,2344.9011,11.4551,-40.896,1096.1343,1621.638,0.0716,-0.6547,2892.2931,1.0,5691.2458,-372.6039,-199.5827,-572.1866,-108.1952,242.4082,350.6034,2896.8711,3063.9266,0.0,2884.2749,2884.2749,43.4347,26273.0421,-5594.8999,0.5713,0.0,56.5653,368.9457,9.3412,2.0256,1.0203,47.1272,5653.7557,2267.3315,11.1111,-0.0,0.0,-0.0,0.0,0.0,2913.2859,1210.1368,0.0,2930.0844,-0.5394,58.1348,-100.0,2301.5864
2003-09-11,5734.5098,0.0,0.0,4.9709,13.4192,243.9106,95.0,75.0,85.0,8202.0503,-3093.9364,2554.057,0.0,75.47,5.7087,2372.8888,5.7087,2667.721,11.4094,-18.4855,-1850.7443,1602.5193,0.4464,-0.3171,2744.94,1.0,5693.7164,-21.9199,-205.0627,-226.9826,-7.9394,243.9106,251.85,2925.2475,3063.2332,0.0,2884.2749,2884.2749,41.6675,24959.39,5734.5098,0.5632,0.0,58.3325,376.7782,9.3597,2.9605,1.0296,52.8543,0.0,2554.057,11.1111,33.3333,100.0,33.3333,100.0,33.3333,2867.1899,2253.2589,5734.5098,2934.7648,-0.5843,54.7075,-0.5901,2631.7939
2003-09-12,5749.2598,0.0,0.0,5.0092,13.5331,35.4326,90.0,70.0,45.0,8525.4017,-2842.3618,2841.52,0.0,68.2203,5.7363,2959.9773,5.7363,2961.2009,11.3135,6.8106,-4054.7835,-589.7308,0.786,0.1186,2652.339,1.0,5696.3658,201.842,-154.6022,47.2398,69.1521,35.4326,-33.7195,2953.4876,3062.6845,0.0,2884.2749,2884.2749,40.6894,23711.4205,5749.2598,0.5465,0.0,59.3106,372.6893,1.2533,2.4736,1.0247,52.8681,0.0,2841.52,33.3333,66.6667,100.0,66.6667,100.0,66.6667,2833.1256,3117.3868,14.75,2940.7501,-0.5322,56.0929,-0.3344,2936.0989
2003-09-15,5730.4399,0.0,0.0,5.0434,13.6637,-174.5764,85.0,65.0,45.0,8787.7643,-2531.6804,3128.042,0.0,61.6265,5.6947,3462.4501,5.6947,3224.9379,11.5565,46.188,-1619.4595,-3240.1275,0.9998,0.7216,2711.8767,1.0,5697.571,331.7191,-71.6724,260.0467,70.3509,-174.5764,-244.9273,2981.2571,3062.2773,0.0,2884.2749,2884.2749,42.5021,22544.6693,5730.4399,0.5373,0.0,57.4979,354.0548,-5.7286,2.0312,1.0203,52.8473,114.9852,3128.042,66.6303,99.8909,99.6727,99.8909,99.6375,99.8792,2819.3341,3820.8672,18.8198,2998.8303,-0.4078,52.91,-0.6606,3211.2341
2003-09-16,0.0,0.0,0.0,5.0986,14.0324,37.9782,100.0,60.0,45.0,8537.1768,-2846.2939,2845.4415,0.0,-66.6667,-6.1461,2854.8072,6.1461,2917.801,12.1169,75.2252,1690.7182,-2627.0882,0.8641,0.9669,2793.6648,1.0,5702.346,30.6845,-64.0013,-33.3168,66.4499,37.9782,-28.4717,2951.4446,3061.7232,0.0,2884.2749,2884.2749,37.9748,27147.8758,-5652.0098,0.5644,0.0,62.0252,406.0923,1.3397,2.6216,1.0262,46.927,5749.2598,2845.4415,77.705,66.5576,0.0,66.5576,0.0,66.5458,2808.6938,2907.2029,5730.4399,3004.7989,-0.3908,64.2518,-100.0,2913.3254
2003-09-17,5787.0898,0.0,0.0,5.1011,14.2602,511.2049,95.0,100.0,45.0,8806.859,-2537.267,3134.796,0.0,62.6727,5.1496,3381.3125,5.1496,3191.0666,12.9277,96.7685,4266.5045,-1540.9678,0.6188,0.993,2936.5921,1.0,5705.5631,210.2953,-11.4275,198.8678,114.8965,511.2049,396.3084,2979.801,3061.3136,0.0,2893.5449,2893.5449,39.2533,25790.482,5787.0898,0.5487,0.0,60.7467,385.7877,17.9751,2.2852,1.0229,52.5748,0.0,3134.796,77.6687,66.5576,100.0,66.5576,95.0628,64.9001,2811.6265,3657.8398,5787.0898,3010.286,-0.2933,55.721,-0.0,3193.4824
2003-09-18,0.0,0.0,0.0,5.1182,14.7177,248.7042,100.0,95.0,85.0,8558.5574,-2853.4795,2852.539,0.0,-66.6667,-5.4425,2784.3156,5.4425,2887.1555,13.1558,123.4409,5310.7425,1586.6348,0.2004,0.8345,3029.8202,1.0,5715.6333,-57.3665,-25.7691,-83.1356,110.4263,248.7042,138.2779,2950.003,3060.757,0.0,2893.5449,2893.5449,35.231,30288.0477,-5645.1401,0.5739,0.0,64.769,435.3787,9.4609,3.7347,1.0373,47.2788,5787.0898,2852.539,55.4828,33.3333,0.0,33.3333,5.9214,33.6614,2812.5146,2769.334,5787.0898,2910.9699,-0.2996,68.2839,-100.0,2894.9304
2003-09-19,5847.8799,0.0,0.0,5.1004,14.8321,31.1258,95.0,100.0,85.0,8835.5996,-2545.7337,3144.933,0.0,63.6638,4.7622,3331.2027,4.7622,3169.1292,13.2988,148.3588,1587.798,3586.1517,-0.231,0.5246,3078.2111,1.0,5723.3449,151.3084,12.058,163.3664,134.0505,31.1258,-102.9248,2978.9818,3060.3481,0.0,2923.9399,2923.9399,36.0413,28773.6454,5847.8799,0.5529,0.0,63.9587,413.6098,1.0907,3.3766,1.0338,52.3811,0.0,3144.933,55.5192,66.6667,100.0,66.6667,92.1248,64.3697,2823.2218,3557.3315,5847.8799,2863.6944,-0.2191,76.0265,-0.0,3180.2009
2003-09-22,0.0,0.0,0.0,5.0915,14.5462,-449.5867,100.0,95.0,85.0,8835.5996,-2545.7337,3144.933,0.0,-74.0741,-4.9235,2740.8684,4.9235,2867.3074,13.843,162.6915,-3348.6128,3050.5612,-0.4647,0.2975,3014.554,1.0,5725.7429,-99.1379,-12.7265,-111.8644,80.7335,-449.5867,-530.3202,2949.192,3059.7923,0.0,2923.9399,2923.9399,43.1467,33182.843,0.0,0.5988,0.0,56.8533,392.9293,-15.7546,3.1487,1.0315,47.5382,5847.8799,3144.933,44.4444,33.3333,0.0,33.3333,10.823,36.2898,2829.0123,2684.4261,5847.8799,2816.4189,-0.2399,56.4156,-100.0,2880.6835
2003-09-23,0.0,0.0,0.0,5.0831,14.3945,-449.5867,100.0,90.0,85.0,8597.876,-2866.5741,2865.651,0.0,-66.6667,-4.9235,2232.7637,4.9235,2594.2305,14.3826,211.3462,-4162.0153,-181.4095,-0.9717,-0.5202,2785.2106,1.0,5730.0088,-250.7999,-75.4265,-326.2263,3.8452,-449.5867,-453.4319,2919.7,3059.0919,0.0,2923.9399,2923.9399,41.6791,31523.7008,-5585.6401,0.5865,0.0,58.3209,396.4029,-15.7546,3.7342,1.0373,47.5382,5847.8799,2865.651,44.4444,33.3333,0.0,33.3333,4.8992,35.949,2820.4452,1969.0527,0.0,2769.1435,-0.3359,57.4471,-100.0,2581.1661
2003-09-24,0.0,0.0,0.0,5.0752,13.9563,-232.2017,100.0,85.0,80.0,8303.7207,-3132.1678,2585.7764,0.0,-60.6061,-4.9235,1796.5804,4.9235,2347.1609,14.407,260.0915,-1729.9557,-835.4196,-0.8182,-0.9851,2453.489,1.0,5729.5793,-332.0236,-158.4324,-490.456,-49.0562,-232.2017,-183.1455,2890.503,3058.2489,0.0,2923.9399,2923.9399,48.2224,29947.5158,-5597.4902,0.6366,0.0,51.7776,376.5828,-8.8079,2.0568,1.0206,47.5382,5789.4011,2585.7764,22.2222,-0.0,0.0,-0.0,5.0852,6.9358,2792.0761,1386.8818,0.0,2772.6466,-0.4857,47.932,-100.0,2308.2469
2003-09-25,5679.6299,0.0,0.0,5.0726,13.6112,22.6535,95.0,80.0,75.0,8315.3071,-3136.3642,2589.4714,0.0,72.3245,5.0235,2453.5462,5.0235,2664.5389,14.1135,287.2994,-1159.9434,-1272.4001,-0.4649,-0.9548,2387.684,1.0,5728.835,-1.6228,-158.8381,-160.4608,-50.4761,22.6535,73.1296,2918.3943,3057.5497,0.0,2923.9399,2923.9399,50.5819,28450.14,73.8999,0.6373,0.0,49.4181,357.7536,0.7935,1.3183,1.0132,52.5118,5731.5071,2589.4714,21.9025,32.3743,97.1229,32.3743,100.0,36.6615,2762.7992,2390.1126,5679.6299,2826.537,-0.5112,37.5271,-2.8771,2602.8996
2003-09-26,0.0,0.0,0.0,5.0443,13.4834,239.7743,100.0,75.0,70.0,8315.3071,-3136.3642,2589.4714,0.0,-60.6061,-4.5061,1990.2777,4.5061,2410.7733,13.7345,313.6777,521.8026,-1155.0649,-0.0231,-0.7232,2385.8411,1.0,5728.4388,-155.4615,-197.7034,-353.1649,-4.4371,239.7743,244.2114,2889.2104,3056.708,0.0,2923.9399,2923.9399,53.0069,32707.2629,0.0,0.6407,0.0,46.9931,339.866,9.0905,0.0885,1.0009,47.747,5679.6299,2589.4714,21.5829,32.3743,0.0,32.3743,4.197,36.4274,2723.7922,1743.3351,5679.6299,2826.9907,-0.6043,33.3795,-100.0,2356.2833
2003-09-29,0.0,0.0,0.0,5.0173,13.4546,-238.1016,100.0,70.0,-30.0,8315.3071,-3136.3642,2589.4714,0.0,-60.6061,-4.5061,1592.9964,4.5061,2181.1759,13.3374,8.4417,-923.6266,-444.1234,0.8033,0.1468,2501.6622,1.0,5728.1378,-241.9326,-258.1866,-500.1192,-35.1127,-238.1016,-202.9889,2860.3183,3055.726,0.0,2923.9399,2923.9399,50.0075,31071.8997,0.0,0.6405,0.0,49.9925,364.0826,-9.0271,0.445,1.0045,47.747,5679.6299,2589.4714,32.3743,32.3743,0.0,32.3743,4.197,36.1313,2669.8795,1217.8582,0.0,2723.0836,-0.7463,31.8851,-100.0,2109.667
2003-09-30,5644.0298,0.0,0.0,5.0158,13.6505,-463.9488,95.0,65.0,-40.0,8301.3296,-3131.2108,2585.0594,0.0,71.7168,4.9867,2277.1956,4.9867,2510.9715,12.912,40.084,-708.8679,-2456.0859,0.9963,0.6439,2596.3626,1.0,5726.6274,79.0941,-238.4131,-159.319,-143.4631,-463.9488,-320.4857,2888.1554,3054.8882,0.0,2923.9399,2923.9399,52.8249,29518.3047,-88.2402,0.6495,0.0,47.1751,345.8785,-16.2521,-1.5394,0.9846,52.4934,0.0,2585.0594,32.6243,33.1244,99.3732,33.1244,99.6301,36.008,2619.8321,2258.4357,5644.0298,2618.3908,-0.7589,30.8149,-3.4859,2400.5773
2003-10-01,0.0,0.0,0.0,4.9738,13.9801,-726.6531,100.0,60.0,-40.0,7924.2093,-3330.0704,2297.0694,0.0,-55.5556,-4.1756,1843.9549,4.1756,2271.8313,12.4755,59.1131,2599.5229,-1657.6315,0.9698,0.8582,2337.8651,1.0,5726.8344,-81.8541,-258.8766,-340.7306,-251.8361,-726.6531,-474.817,2859.2738,3053.9101,0.0,2923.9399,2923.9399,44.826,33686.4193,-5759.7998,0.7115,0.0,55.174,452.8746,-27.5261,0.1479,1.0015,47.9122,5644.0298,2297.0694,32.8744,33.1244,0.0,33.1244,3.4679,35.765,2564.7077,1651.367,5644.0298,2513.1998,-0.8368,51.2531,-100.0,2154.3812
2003-10-02,5779.96,0.0,0.0,4.9642,14.2108,-252.0079,95.0,55.0,-40.0,7926.1896,-3330.9098,2297.6399,0.0,84.2004,4.7822,2521.1003,4.7822,2605.9388,12.0873,90.0323,2417.6233,618.2713,0.7067,1.0,2327.3454,1.0,5727.1134,192.7813,-210.6812,-17.8999,-283.2954,-252.0079,31.2875,2888.4807,3053.0829,0.0,2923.9399,2923.9399,44.1667,32002.0983,11.4102,0.6846,0.0,55.8333,441.871,-9.5209,0.1978,1.002,52.3911,0.0,2297.6399,44.2355,66.4577,100.0,66.4577,97.8455,66.9812,2520.8267,2657.2216,5779.96,2460.3057,-0.7925,50.8233,-1.1614,2486.085
2003-10-03,0.0,0.0,0.0,4.9118,14.7471,-518.6604,100.0,50.0,-40.0,7926.1896,-3330.9098,2297.6399,0.0,-55.5556,-3.9148,2056.4475,3.9148,2357.7542,11.8271,120.7844,-806.051,1025.5191,0.2456,0.8591,2131.0688,1.0,5728.648,-12.1312,-213.714,-225.8453,-290.9703,-518.6604,-227.6901,2859.5959,3052.1155,0.0,2923.9399,2923.9399,41.3189,36181.9534,0.0,0.689,0.0,58.6811,471.5973,-21.3328,1.4632,1.0146,48.0426,5779.96,2297.6399,44.3052,33.3333,0.0,33.3333,6.2289,35.8474,2476.7373,1983.7527,5779.96,2406.6904,-0.8265,63.7787,-100.0,2267.2622
2003-10-06,5858.02,0.0,0.0,4.8931,15.1165,-255.8005,95.0,100.0,20.0,8319.1393,-3138.0574,2590.5409,0.0,76.4431,4.5383,2720.1122,4.5383,2691.1128,11.6362,145.0377,537.8947,-873.3045,-0.1743,0.573,2204.4032,1.0,5729.9695,235.863,-154.7483,81.1148,-269.4385,-255.8005,13.638,2889.5801,3051.3028,0.0,2929.01,2929.01,39.9459,34372.8557,5858.02,0.674,0.0,60.0541,474.2577,-9.6289,0.9029,1.009,52.2691,0.0,2590.5409,55.4859,66.6667,100.0,66.6667,95.1053,66.3932,2447.1283,2953.1891,5858.02,2353.1673,-0.7439,68.321,-0.0,2606.346
2003-10-07,0.0,0.0,0.0,4.8338,15.2398,-743.1238,100.0,95.0,25.0,8319.1393,-3138.0574,2590.5409,0.0,-60.6061,-3.707,2229.1666,3.707,2434.8164,11.3976,203.6156,1059.2336,1299.0648,-0.9312,-0.4006,2177.2199,1.0,5732.9837,6.5024,-153.1227,-146.6203,-326.2076,-743.1238,-416.9162,2860.6843,3050.3497,0.0,2929.01,2929.01,38.9826,38512.2329,0.0,0.6541,0.0,61.0174,469.0848,-27.9728,1.9143,1.0191,48.1465,5858.02,2590.5409,44.4444,33.3333,0.0,33.3333,5.2307,35.5216,2418.9769,2227.7442,5858.02,2299.6442,-0.75,74.7896,-100.0,2359.6278
2003-10-08,0.0,0.0,0.0,4.7774,15.3592,-522.6519,100.0,90.0,25.0,8319.1393,-3138.0574,2590.5409,0.0,-60.6061,-3.707,1807.0623,3.707,2202.9291,11.1567,237.0011,-600.6668,449.5991,-0.9781,-0.8387,2132.6164,1.0,5736.7065,-136.2013,-187.173,-323.3744,-386.7971,-522.6519,-135.8548,2832.0775,3049.2584,0.0,2929.01,2929.01,40.7054,36586.6213,0.0,0.6418,0.0,59.2946,445.6306,-21.4543,2.5772,1.0258,48.1465,5858.02,2590.5409,44.4444,33.3333,0.0,33.3333,2.3886,34.2415,2383.7578,1633.6741,0.0,2246.1211,-0.8232,67.8341,-100.0,2112.9096
2003-10-09,0.0,0.0,0.0,4.7239,15.6076,-301.1211,100.0,85.0,35.0,7947.6852,-3340.0543,2303.8155,0.0,-55.5556,-3.707,1445.1396,3.707,1993.1263,10.9763,270.2518,247.1771,732.0385,-0.704,-1.0,2118.7589,1.0,5741.4452,-216.7989,-241.3728,-458.1717,-446.8966,-301.1211,145.7754,2803.7567,3048.0309,0.0,2929.01,2929.01,38.9828,34757.2902,-5734.5098,0.6332,0.0,61.0172,454.8993,-13.5971,2.6573,1.0266,48.1465,5799.4398,2303.8155,22.2222,-0.0,0.0,-0.0,2.4575,3.3589,2336.3508,1150.6322,0.0,2140.965,-0.9457,76.6667,-100.0,1866.1914
2003-10-10,5897.0,0.0,0.0,4.7419,15.7804,185.3551,95.0,100.0,40.0,7973.4481,-3351.0431,2311.2025,0.0,86.1936,5.0829,2205.5145,5.0829,2364.9238,10.8285,303.4304,-1110.6727,642.7316,-0.2006,-0.8346,2095.3262,1.0,5746.1991,122.5823,-210.7272,-88.1448,-399.8458,185.3551,585.201,2834.6891,3046.9642,0.0,2948.5,2948.5,38.4342,33019.4257,147.7402,0.6091,0.0,61.5658,442.2642,8.3511,2.5697,1.0257,52.5414,0.0,2311.2025,22.2222,33.3333,100.0,33.3333,100.0,34.9487,2296.3645,2290.6255,5897.0,2089.917,-0.921,75.8587,-0.0,2208.3995
2003-10-13,5940.75,0.0,0.0,4.7621,16.2867,-21.3752,90.0,100.0,45.0,8010.0454,-3366.6095,2321.718,0.0,86.5985,5.1457,2869.3723,5.1457,2705.4787,10.7051,6.0044,-779.5251,-170.3735,0.7772,0.1046,2317.2817,1.0,5755.3453,333.5871,-127.3304,206.2567,-350.671,-21.3752,329.2957,2865.7497,3046.0581,0.0,2970.375,2970.375,36.1187,31368.4544,210.3101,0.6112,0.0,63.8813,463.901,-0.8732,3.6701,1.0367,52.5728,0.0,2321.718,33.3333,66.6667,100.0,66.6667,100.0,67.4858,2276.6111,3238.8897,43.75,2145.1417,-0.7817,77.4669,-0.0,2554.0707
