date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-03-12,15.7941,905869.0934,135168.3048,8.8949,,0.0151,100.0,50.0,50.0,63.1297,62.053,60.9763,0.9058,198.5198,14.1402,62.482,20.6972,61.9087,31.3958,,0.039,-0.6417,,,,0.0,61.1613,0.3059,0.3941,0.0882,0.4021,0.0151,-0.387,18.598,1.6977,51.7451,62.375,62.125,19.6615,3.6854,1.56,1.4932,-902000.0,29.9243,5.6091,0.0244,2.5161,1.0252,57.0701,60.94,62.053,88.717,72.7964,95.2727,88.717,100.0,96.7387,,,1.38,61.8969,,61.9775,-4.1534,62.0476
1998-03-13,15.8562,1028369.8568,193224.5507,9.7215,,0.0499,100.0,45.0,55.0,63.4661,62.1495,60.8329,0.2366,223.1447,16.3432,62.7723,25.4268,62.0898,30.4879,,1.8203,-0.0983,,,,0.0,61.2695,0.3448,0.5,0.1553,0.2955,0.0499,-0.2457,19.0501,1.7844,58.9289,62.5,62.405,18.3141,3.5011,1.93,1.5156,-528800.0,30.8031,5.8887,0.0804,3.1189,1.0312,58.1716,60.9675,62.1495,86.7551,81.3181,86.7069,86.7551,100.0,96.7387,,,1.31,61.9021,,64.5651,-11.9241,62.215
1998-03-16,16.1519,1252869.8568,270840.783,10.796,,0.1724,100.0,40.0,60.0,64.105,62.2965,60.488,1.0,268.179,25.8729,63.2353,31.2105,62.3669,29.4816,,1.8916,0.2371,,,,0.0,61.5057,0.4103,0.6723,0.262,0.2186,0.1724,-0.0462,19.5096,1.873,60.3324,63.095,62.78,17.1879,3.3261,2.94,1.505,-304300.0,32.7846,6.3442,0.277,4.7374,1.0474,62.9365,61.0331,62.2965,93.9932,89.8218,100.0,93.9932,100.0,100.0,,,1.19,61.9369,,69.6319,-0.0,62.4864
1998-03-17,16.2289,1445669.8568,339316.4433,11.929,,0.3113,100.0,35.0,65.0,64.6561,62.4245,60.1929,1.0,241.5631,28.1183,63.6865,33.4559,62.6472,29.1436,,2.5939,0.8038,,,,0.0,61.7145,0.4931,0.8242,0.3312,0.1759,0.3113,0.1353,19.9676,1.9635,60.5168,63.25,62.935,16.8488,3.1598,2.56,1.4513,-111500.0,33.7908,6.337,0.4992,4.0797,1.0408,64.0591,61.1522,62.4245,95.569,92.1058,100.0,95.569,100.0,100.0,,,0.37,62.0069,,74.5229,-0.0,62.7734
1998-03-18,16.1668,1421169.8568,328686.8094,12.9612,,0.4829,100.0,30.0,70.0,65.0569,62.5465,60.0361,-0.5814,184.619,24.9065,64.0252,32.5742,62.877,29.5521,,2.5034,1.4395,,,,0.0,61.8827,0.5772,0.914,0.3367,0.1767,0.4829,0.3063,20.4185,2.0558,55.189,63.25,62.935,16.7806,3.0618,2.44,1.4171,-262000.0,32.9944,6.0202,0.773,3.8965,1.039,62.4532,61.3185,62.5465,97.2222,95.5948,91.6667,97.2222,77.0224,92.3408,,,0.43,62.1166,,74.4272,-5.2632,63.0244
1998-03-19,16.2463,1472169.8568,310684.9765,13.969,,0.6442,100.0,25.0,75.0,65.4945,62.703,59.9115,1.0,154.9859,27.3601,64.3699,33.1169,63.1154,30.2341,,2.5674,1.9356,,,,0.0,62.1386,0.6617,0.9994,0.3377,0.2123,0.6442,0.4319,20.8682,2.1498,57.3696,63.285,62.97,16.4206,2.9087,3.13,1.3687,-211000.0,32.6818,5.7892,1.0291,5.0281,1.0503,63.68,61.4781,62.703,97.2222,96.6711,100.0,97.2222,93.5607,90.1944,,,0.38,62.2746,,73.5798,-0.0,63.2943
1998-03-20,16.2761,1440519.8568,265006.047,15.0697,,0.8429,100.0,20.0,80.0,65.9003,62.8655,59.8307,0.1364,139.4992,28.285,64.683,35.9834,63.3425,30.9273,,1.9355,2.5268,,,,0.0,62.394,0.7422,1.0645,0.3223,0.2855,0.8429,0.5574,21.3145,2.2457,62.5496,63.345,63.155,16.0022,2.7633,3.25,1.3315,21100.0,33.9917,5.8697,1.3437,5.2209,1.0522,64.1425,61.6732,62.8655,92.2913,95.5786,85.2071,92.2913,100.0,90.1944,,,0.44,62.4752,,74.3176,-4.817,63.5607
1998-03-23,16.1817,1360335.8568,196714.6625,15.8678,,1.0458,95.0,15.0,80.0,66.1819,63.006,59.8301,-0.64,105.998,23.0617,64.8778,31.0306,63.5118,31.2569,,1.1163,2.8451,,,,0.0,62.5522,0.8084,1.0731,0.2647,0.3945,1.0458,0.6513,21.7525,2.3432,61.8495,63.345,63.155,17.3627,2.9351,2.81,1.3107,-133100.0,32.9863,5.5762,1.6638,4.5097,1.0451,61.5309,61.9178,63.006,70.9311,86.8149,27.5862,70.9311,0.0,64.5202,,,0.5,62.712,,68.1735,-12.1387,63.7754
1998-03-24,16.4625,1539941.6539,208041.4259,16.9644,,1.2488,100.0,10.0,90.0,66.6547,63.2185,59.7823,0.9058,118.523,31.759,65.2444,37.8001,63.7726,31.007,,-1.2379,3.1853,,,,0.0,62.9084,0.8783,1.1577,0.2794,0.5348,1.2488,0.714,22.1975,2.4425,66.1204,63.72,63.47,15.9888,2.7883,4.25,1.3281,88200.0,35.4221,6.1774,1.9816,6.8548,1.0685,65.8795,62.1478,63.2185,68.0422,77.0882,91.3333,68.0422,100.0,66.6667,,,1.38,62.9908,,74.183,-2.2337,64.0843
1998-03-25,16.3383,1327530.9396,126177.0176,18.1556,,1.4876,100.0,5.0,95.0,66.951,63.4215,59.892,-0.4464,111.0445,25.1687,65.463,40.7893,63.9609,30.1752,,-3.4979,2.2605,,,,0.0,63.1559,0.9368,1.1709,0.2341,0.6984,1.4876,0.7892,22.633,2.5434,74.0296,63.72,63.685,14.9763,2.6489,4.06,1.3564,-149700.0,35.6102,6.2985,2.3562,6.5813,1.0658,62.5844,62.444,63.4215,53.452,64.1418,41.4365,53.452,24.2258,41.4086,,,1.12,63.2969,,59.2256,-16.96,64.3254
1998-03-26,16.4774,1415250.0885,109127.0328,19.2298,,1.6682,95.0,0.0,95.0,67.2749,63.6715,60.0681,0.6596,102.1655,29.3357,65.746,39.6393,64.1846,29.0187,,-2.3992,1.4035,,,,0.0,63.5288,0.992,1.2126,0.2207,0.8783,1.6682,0.79,23.0698,2.6461,79.6427,63.75,63.875,14.5774,2.5865,5.0,1.3486,37700.0,33.7237,5.9836,2.6363,8.1553,1.0816,64.6678,62.7933,63.6715,68.3818,63.292,72.3757,68.3818,72.1369,65.4542,,66.2153,0.94,63.6224,,59.9447,-8.5179,64.6005
1998-03-27,16.4153,1362288.0885,75379.8542,20.2977,14.4083,1.8342,90.0,30.0,60.0,67.5384,63.8715,60.2046,-0.38,90.9962,26.0376,65.9375,40.588,64.3632,27.8391,,-2.0998,1.056,,,,0.0,63.7548,1.0359,1.2115,0.1756,1.0629,1.8342,0.7713,23.4997,2.7503,73.5331,63.75,63.875,13.761,2.4572,4.0,1.3617,-166000.0,32.5631,5.8144,2.8919,6.4454,1.0645,63.0188,63.1146,63.8715,57.4586,59.7641,58.5635,57.4586,34.2158,43.5262,,66.3738,1.0,63.9478,0.1947,57.9155,-12.7768,64.828
1998-03-30,16.4302,1158732.7694,-10046.1254,21.3824,14.989,1.8987,100.0,25.0,75.0,67.73,64.0995,60.469,0.0638,88.7479,26.511,66.1063,41.9906,64.5305,26.9179,,-0.8108,0.3522,,,,0.0,64.034,1.069,1.2017,0.1326,1.2393,1.8987,0.6594,23.9259,2.8562,78.135,63.75,63.91,13.0385,2.3343,4.56,1.3635,163900.0,31.9146,5.7137,2.9865,7.4074,1.0741,63.2555,63.4103,64.0995,63.5046,63.115,59.5745,63.5046,20.3676,42.2401,,66.5023,0.94,64.2675,0.2014,51.797,-12.7946,65.0421
1998-03-31,16.8203,1384862.5566,27870.554,22.7834,15.6877,2.0151,100.0,20.0,80.0,68.1943,64.387,60.5797,0.8351,115.8426,37.5257,66.5294,49.4026,64.8314,26.4513,,0.6255,0.7503,,,,0.0,64.5575,1.1163,1.3055,0.1891,1.4095,2.0151,0.6056,24.3635,2.9637,79.0456,64.44,64.47,11.7407,2.2176,5.75,1.4042,501300.0,34.6677,6.548,3.1594,9.2832,1.0928,68.7628,63.7225,64.387,68.3709,63.1114,86.9748,68.3709,100.0,51.5278,,66.9982,1.88,64.5776,0.2094,58.6732,-4.3909,65.3841
1998-04-01,16.5395,1291031.7874,10992.9913,24.0082,16.3689,1.9697,95.0,15.0,80.0,68.3166,64.64,60.9634,-0.6686,90.096,23.5015,66.6812,47.2802,64.9961,26.2648,,-0.2975,0.8975,,,,0.0,64.7684,1.1494,1.2818,0.1324,1.5568,1.9697,0.4129,24.7855,3.0729,75.4192,64.44,64.47,11.3413,2.2267,5.06,1.4836,223100.0,31.6836,6.2206,3.0797,8.2276,1.0823,61.7508,64.1503,64.64,62.015,64.6302,39.4958,62.015,0.0,40.1225,,67.0939,1.69,64.8707,0.2164,55.2229,-20.3966,65.591
1998-04-02,16.6961,1381072.5281,31738.4976,25.1718,16.7902,1.9148,90.0,10.0,80.0,68.4152,64.94,61.4648,0.7778,95.4887,27.8211,66.9187,47.2802,65.205,26.1567,,0.105,0.6517,,,,0.0,65.0903,1.1793,1.2989,0.1196,1.6759,1.9148,0.2389,25.2096,3.1835,77.9912,64.595,64.47,10.8693,2.1154,6.0,1.4564,328800.0,30.3649,5.9096,2.9841,9.8055,1.0981,63.9105,64.5353,64.94,63.8019,64.7293,64.9351,63.8019,30.801,43.6003,,67.3179,0.81,65.1479,0.223,54.2548,-11.4731,65.8339
1998-04-03,16.711,1402779.671,44246.7959,26.3609,17.2147,1.8688,85.0,5.0,80.0,68.5226,65.2085,61.8944,0.5536,105.2983,28.2274,67.1265,48.9542,65.3998,26.1543,186.4611,-0.2694,0.8218,-0.7822,-0.1125,64.2748,1.0,65.3517,1.2039,1.3022,0.0983,1.7673,1.8688,0.1015,25.63,3.2958,78.2541,64.595,64.47,10.5498,2.0096,5.37,1.424,531400.0,30.7847,5.8641,2.9021,8.6781,1.0868,64.1137,64.8817,65.2085,56.0077,60.6082,63.5922,56.0077,33.6981,21.4997,,67.4994,0.56,65.4029,0.2292,56.9793,-10.6232,66.0539
1998-04-06,16.8203,1402779.671,45341.391,27.6505,17.8868,1.8448,100.0,0.0,100.0,68.5315,65.518,62.5045,0.3065,123.312,31.2161,67.3775,52.1525,65.6179,26.2805,186.9979,0.5522,0.3867,-0.788,-0.1218,64.3276,1.0,65.7064,1.2281,1.3251,0.097,1.8335,1.8448,0.0113,26.0506,3.4095,80.9534,65.0,64.845,10.1299,1.9091,6.19,1.3994,693100.0,32.2126,6.0709,2.8552,10.065,1.1007,65.6081,65.1936,65.518,71.0091,63.6062,84.5,71.0091,55.0095,39.8362,,67.7447,0.75,65.6484,0.2352,55.8632,-4.9128,66.2902
1998-04-07,16.5246,1367114.7774,30319.3146,27.5704,17.9221,1.7381,95.0,0.0,95.0,68.4069,65.721,63.0351,-0.633,61.6291,17.3091,67.3699,26.0484,65.7019,26.5859,238.7784,1.239,1.2463,-0.9712,-0.8552,64.3588,1.0,65.7656,1.2291,1.233,0.0039,1.8614,1.7381,-0.1232,26.4551,3.5248,77.7691,65.0,64.97,17.103,3.3837,4.06,1.4946,559000.0,29.1516,5.7674,2.6822,6.5022,1.065,58.6546,65.4742,65.721,59.8664,62.2944,31.5068,59.8664,0.0,29.5692,,67.6193,1.88,65.8632,0.2391,53.9193,-24.7525,66.3838
1998-04-08,16.291,1302289.5673,791.4151,27.1515,18.0232,1.6356,90.0,0.0,90.0,68.0714,65.8835,63.6956,-0.7899,-3.4643,7.8084,67.1853,19.193,65.6884,26.9545,238.3336,-0.987,1.2129,-0.973,-0.8511,64.3922,1.0,65.7556,1.1977,1.0719,-0.1258,1.8577,1.6356,-0.2222,26.8461,3.6414,75.2561,65.625,65.155,18.5865,3.7145,3.25,1.531,447200.0,27.4158,5.479,2.5185,5.2159,1.0522,53.9042,68.0,65.8835,41.7668,57.5474,9.2937,41.7668,0.0,18.3365,,67.2561,1.19,66.0416,0.2398,52.1104,-42.8822,66.3684
1998-04-09,16.5246,1380310.178,13464.6128,26.8396,18.2806,1.4641,85.0,0.0,85.0,67.9532,66.0305,64.1078,0.5725,17.8128,15.0505,67.19,20.9135,65.7657,27.2891,246.2604,-0.7907,0.6464,-0.9319,-0.9154,64.4075,1.0,65.7882,1.1598,1.0083,-0.1515,1.8166,1.4641,-0.3525,27.2426,3.7594,74.1478,65.75,65.47,17.3868,3.5288,2.94,1.5324,557100.0,26.5823,5.395,2.2478,4.6256,1.0463,57.5252,67.9731,66.0305,28.3461,43.3265,44.2379,28.3461,30.9387,10.3129,,67.1883,1.31,66.1905,0.2392,52.2021,-29.6443,66.4271
1998-04-13,16.7582,1391780.3907,21074.6603,27.0301,18.913,1.3646,80.0,0.0,80.0,67.9371,66.212,64.4869,0.3404,119.9891,21.5384,67.3581,30.6484,65.9251,27.8115,246.192,-0.9951,0.7871,-0.9324,-0.9149,64.4456,1.0,65.8785,1.1323,1.0221,-0.1102,1.7573,1.3646,-0.3927,27.6446,3.8788,72.9537,66.345,66.03,16.2255,3.3523,3.63,1.5378,736800.0,30.5665,6.3153,2.0873,5.6888,1.0569,60.7692,67.9465,66.212,44.2379,38.117,79.1822,44.2379,58.6557,29.8648,,67.3644,1.38,66.327,0.2387,56.6615,-14.2132,66.5614
1998-04-14,16.8675,1479701.4434,50246.8636,27.2335,19.5812,1.2646,75.0,0.0,75.0,68.1325,66.356,64.5795,0.0,136.6125,24.3839,67.5762,31.0985,66.1113,28.3208,238.2748,-2.1503,0.4436,-0.9733,-0.8506,64.5432,1.0,65.9644,1.1171,1.0563,-0.0608,1.6739,1.2646,-0.4093,28.047,3.9997,72.3157,66.47,66.44,15.8224,3.1847,2.88,1.4883,865300.0,30.1053,6.0595,1.9276,4.4308,1.0443,62.1919,65.31,66.356,73.7129,48.7657,97.7186,73.7129,100.0,63.1981,,67.6109,0.5,66.459,0.2387,55.3027,-3.8462,66.7202
1998-04-15,16.8029,1525236.11,72101.3532,26.8732,19.9172,1.1453,70.0,5.0,65.0,68.2107,66.456,64.7013,-0.2533,71.0831,18.5225,67.6542,20.0279,66.2255,28.5164,200.1475,-3.0698,-0.2004,-0.9074,-0.3444,64.7207,1.0,65.9995,1.0988,1.0256,-0.0732,1.5823,1.1453,-0.437,28.4396,4.1219,68.9966,66.47,66.44,18.9393,3.8355,2.0,1.5098,773000.0,28.4255,5.7565,1.7398,3.0623,1.0306,59.2612,65.3363,66.456,84.3155,67.4221,76.0456,84.3155,64.6381,74.4313,,67.6527,1.13,66.5774,0.2381,55.7456,-22.1154,66.8111
1998-04-16,16.5533,1420105.9213,41036.6431,26.1835,20.0763,1.0123,65.0,0.0,65.0,68.1549,66.5185,64.8821,-0.8868,8.0642,9.0339,67.5334,13.0787,66.2335,29.0065,204.3159,-1.2877,-1.4593,-0.9355,-0.4118,64.8974,1.0,66.0041,1.061,0.9101,-0.151,1.482,1.0123,-0.4697,28.8183,4.2453,69.2119,66.5,66.5,20.648,4.2037,1.25,1.5403,637100.0,26.8617,5.4687,1.5343,1.9213,1.0192,54.517,65.3623,66.5185,70.0308,76.0197,36.3281,70.0308,0.0,54.8794,,67.4156,1.12,66.6718,0.2355,50.8069,-56.3333,66.7972
1998-04-17,16.7555,1533605.9213,60711.3851,25.4494,20.2596,0.7798,60.0,15.0,45.0,68.1742,66.6055,65.0368,0.5283,20.9375,14.8464,67.5704,11.5012,66.318,30.325,207.9254,3.262,-1.1269,-0.9559,-0.4683,65.0752,1.0,66.0263,1.0236,0.8738,-0.1498,1.361,0.7798,-0.5812,29.2013,4.3701,69.7494,66.5,66.5,20.2124,4.1235,1.74,1.5246,750600.0,25.466,5.1953,1.1786,2.6614,1.0266,57.4232,65.3881,66.6055,56.2522,70.1995,56.383,56.2522,37.8666,34.1682,,67.4209,1.06,66.752,0.2324,57.8847,-29.3333,66.8545
1998-04-20,16.5533,1483386.9864,47262.1743,24.9341,20.4009,0.6532,55.0,10.0,45.0,68.1384,66.646,65.1536,-0.7041,-11.2341,7.6086,67.4497,15.1436,66.3172,32.2974,207.2518,4.379,0.4184,-0.9524,-0.4579,65.1488,1.0,66.0291,0.973,0.7708,-0.2022,1.2286,0.6532,-0.5754,29.5724,4.4961,65.3891,66.5,66.5,18.5913,3.9173,0.81,1.5935,627600.0,25.2269,5.3155,0.9857,1.2366,1.0124,53.8043,65.4136,66.646,38.7284,55.0038,23.4742,38.7284,0.0,12.6222,,67.2059,1.69,66.8072,0.2276,57.0082,-56.3333,66.8263
1998-04-21,16.4285,1449445.0111,26663.9437,24.248,20.6062,0.4613,50.0,5.0,45.0,68.0576,66.6805,65.3034,-0.6173,-103.7134,3.3754,67.2499,11.213,66.2689,32.8283,211.8798,1.8884,1.4008,-0.9739,-0.5281,65.2216,1.0,66.0272,0.9067,0.6415,-0.2652,1.0868,0.4613,-0.6255,29.9348,4.6233,65.534,66.72,66.5,19.3567,4.0315,0.69,1.5869,482900.0,24.2458,5.0497,0.6953,1.0596,1.0106,51.6877,65.4389,66.6805,31.7857,42.2555,15.5,31.7857,0.0,12.6222,,66.8921,0.81,66.8294,0.2208,51.8836,-73.0,66.7467
1998-04-22,16.6307,1643733.5169,77632.47,23.8117,20.9837,0.3465,45.0,0.0,45.0,68.0624,66.699,65.3356,0.7126,-37.8657,9.4498,67.2201,15.5215,66.3023,32.8171,216.657,-2.9017,1.3366,-0.9894,-0.597,65.3134,1.0,66.031,0.8449,0.5974,-0.2474,0.9435,0.3465,-0.597,30.3016,4.7517,66.084,66.72,66.655,18.4788,3.8299,0.37,1.5598,760000.0,25.2691,5.2373,0.5217,0.5585,1.0056,54.7249,65.4639,66.699,31.6581,34.0574,56.0,31.6581,52.9542,17.6514,,66.8393,0.94,66.8293,0.2138,53.728,-51.3011,66.741
1998-04-23,16.5383,1681384.5807,103405.6174,23.228,21.2289,0.1903,40.0,50.0,-10.0,68.0341,66.724,65.4139,-0.3298,-76.3408,6.2385,67.1232,12.1368,66.2973,33.8728,221.1045,-4.531,-0.2614,-0.9977,-0.6574,65.4246,1.0,66.0326,0.7812,0.5266,-0.2546,0.802,0.1903,-0.6117,30.6611,4.8813,61.6891,66.72,66.655,18.8423,3.8984,0.5,1.5655,649400.0,24.0478,4.9754,0.2864,0.7605,1.0076,53.1192,65.4887,66.724,36.3333,33.259,37.5,36.3333,24.9587,25.971,,66.6955,1.0,66.8332,0.2059,52.7461,-65.0558,66.6982
1998-04-24,16.2263,1448059.5807,30308.8943,22.1489,21.2233,0.0676,35.0,100.0,-65.0,68.1616,66.6585,65.1554,-0.69,-151.2862,-3.7993,66.8092,1.6467,66.1738,35.5031,223.7313,-2.0003,-0.9493,-0.9998,-0.6913,65.498,1.0,66.0182,0.6981,0.3654,-0.3327,0.6579,0.0676,-0.5903,31.0045,5.0119,54.4511,66.44,66.375,21.1196,4.5735,-1.31,1.6697,338300.0,21.8268,4.7266,0.1018,-1.9756,0.9802,48.1003,67.94,66.6585,34.197,34.0628,9.0909,34.197,0.0,25.971,,66.2499,2.0,66.8252,0.1958,45.6251,-92.3077,66.534
1998-04-27,16.1164,1462368.741,2203.25,21.4147,21.3985,0.0158,30.0,100.0,-70.0,68.3288,66.5835,64.8382,-0.0992,-229.427,-7.0532,66.456,7.4653,66.0201,37.3337,224.4147,-1.8785,-0.9425,-0.9999,-0.6998,65.481,1.0,65.9954,0.5984,0.1998,-0.3986,0.5191,0.0158,-0.5033,31.3401,5.1435,52.1157,66.22,65.94,23.8311,5.2148,-1.5,1.6985,-36600.0,20.5201,4.4903,0.0238,-2.2707,0.9773,46.4734,67.9081,66.5835,23.4281,31.3195,23.6934,23.4281,0.0,8.3196,,65.7694,1.31,66.7893,0.1836,48.5961,-83.4951,66.3341
1998-04-28,16.3511,1163325.8839,-104644.809,20.4047,21.594,-0.0675,25.0,95.0,-70.0,68.3508,66.5525,64.7542,0.0,-95.5511,0.5141,66.3201,1.2135,65.9706,37.6662,230.352,-0.486,-1.5752,-0.9956,-0.77,65.4939,1.0,65.9915,0.5073,0.1428,-0.3645,0.3844,-0.0675,-0.4519,31.6817,5.2762,52.7037,66.22,65.94,22.2872,4.9541,-0.62,1.7003,344000.0,22.8348,5.0758,-0.1016,-0.9377,0.9906,50.257,67.8275,66.5525,29.7434,29.1228,56.446,29.7434,45.8542,15.2847,,65.6208,1.44,66.7192,0.1713,47.6071,-60.6796,66.231
1998-04-29,16.5059,1297846.8715,-96040.0817,19.6007,21.8045,-0.216,20.0,90.0,-70.0,68.2026,66.474,64.7454,0.7654,-53.8721,5.1682,66.3139,4.3262,65.9848,37.0538,238.5984,1.5376,-0.9305,-0.972,-0.8535,65.59,0.0,65.9936,0.435,0.146,-0.289,0.2479,-0.216,-0.4639,32.026,5.41,51.5597,66.22,65.94,21.4639,4.7064,-1.57,1.6614,597400.0,23.405,5.132,-0.325,-2.3194,0.9768,52.5841,67.7486,66.474,52.7294,35.3003,78.0488,52.7294,91.9481,45.9341,,65.6627,0.81,66.6223,0.1598,52.129,-45.6311,66.1898
1998-04-30,16.788,1413424.1442,-47014.4627,19.353,22.2624,-0.3069,15.0,85.0,-70.0,68.2698,66.5085,64.7472,0.8561,46.5848,12.9785,66.5121,14.6457,66.1053,35.8636,246.576,-1.5406,-0.5687,-0.9299,-0.9176,65.768,0.0,66.0044,0.3954,0.2369,-0.1585,0.1272,-0.3069,-0.4341,32.3783,5.5448,57.7561,66.22,65.94,20.1848,4.471,0.69,1.65,759700.0,27.1117,6.0054,-0.4616,1.0367,1.0104,56.4892,67.6712,66.5085,76.3859,52.9529,94.6629,76.3859,100.0,79.2674,,65.9932,1.32,66.5374,0.1507,55.9761,-18.2039,66.2637
1998-05-01,16.8029,1483956.0591,-242.5127,19.1304,22.7457,-0.3669,10.0,80.0,-70.0,68.2858,66.5145,64.7432,-0.2766,77.2932,13.3772,66.6919,14.9022,66.22,34.3377,259.5055,-2.4003,-1.7296,-0.8241,-0.9833,66.0135,0.0,66.0107,0.3784,0.3103,-0.0681,0.0138,-0.3669,-0.3807,32.7276,5.6807,59.0866,66.22,65.94,19.7439,4.2475,0.12,1.601,980700.0,26.6589,5.7351,-0.5514,0.1786,1.0018,56.6886,67.5954,66.5145,89.4183,72.8445,95.5432,89.4183,100.0,97.316,,66.2813,0.47,66.4565,0.1434,54.244,-16.7476,66.34
1998-05-04,16.9128,1665768.3398,76762.8755,19.0954,23.3729,-0.3023,5.0,75.0,-70.0,68.3649,66.5395,64.7141,0.4386,111.652,16.3365,66.9245,18.4288,66.3657,32.6349,282.3453,1.9082,-2.3056,-0.5396,-0.9769,66.2338,1.0,66.0233,0.3826,0.3993,0.0168,-0.071,-0.3023,-0.2313,33.0778,5.8177,60.5226,66.22,65.94,19.2081,4.0351,0.5,1.5531,1315000.0,27.8872,5.8584,-0.4539,0.7435,1.0074,58.1682,63.88,66.5395,94.9594,86.9212,94.6721,94.9594,100.0,100.0,,66.6316,0.57,66.3893,0.1382,54.331,-6.068,66.4577
1998-05-05,16.773,1605653.634,82159.2301,18.8378,23.2041,-0.3399,0.0,70.0,-70.0,68.2892,66.5145,64.7398,-0.4559,76.5095,11.245,67.0208,13.9432,66.4442,30.8586,-39.0143,5.5221,-1.115,0.1043,-0.6295,66.4161,0.0,66.0317,0.39,0.4199,0.0298,-0.1473,-0.3399,-0.1926,33.4189,5.9557,55.3167,66.22,65.91,20.2406,4.2034,-0.5,1.548,1087900.0,26.7995,5.5654,-0.5101,-0.7387,0.9926,55.6225,63.92,66.5145,87.0746,90.4841,71.0084,87.0746,54.4115,84.8038,,66.7719,0.81,66.3432,0.1338,59.8084,-18.4729,66.5196
1998-05-06,16.6482,1584971.281,70317.0602,18.2688,22.7102,-0.3302,20.0,65.0,-45.0,68.3003,66.524,64.7477,-0.5441,20.6559,6.85,67.0105,7.4589,66.4676,29.0749,-3.6876,5.9804,0.6561,0.6602,-0.0643,66.5333,0.0,66.0352,0.3903,0.3913,0.001,-0.2051,-0.3302,-0.125,33.7517,6.0947,53.9305,66.22,65.91,22.1689,4.5532,0.19,1.5424,853500.0,25.7426,5.2872,-0.4953,0.2857,1.0029,53.425,63.9596,66.524,66.0223,82.6854,32.3864,66.0223,0.0,51.4705,,66.7548,0.81,66.3148,0.1292,59.9204,-30.7882,66.5363
1998-05-07,16.6482,1604042.7096,65148.2579,17.7283,22.284,-0.2184,15.0,60.0,-45.0,68.3016,66.5805,64.8594,0.125,12.7315,6.85,66.9991,7.4589,66.4888,27.6085,36.2916,3.6936,2.2647,0.9885,0.5919,66.6101,0.0,66.044,0.3851,0.3644,-0.0207,-0.2369,-0.2184,0.0185,34.081,6.2346,53.0351,66.22,65.91,21.5504,4.3255,1.13,1.5073,853500.0,25.0244,5.0228,-0.3278,1.7236,1.0172,53.425,63.9988,66.5805,41.3538,64.8169,20.6667,41.3538,0.0,18.1372,,66.7383,0.56,66.2894,0.1246,58.3714,-30.7882,66.5521
1998-05-08,16.8803,1707272.7795,89957.1103,17.7575,22.3938,-0.1758,100.0,55.0,45.0,68.4154,66.6365,64.8576,0.6503,90.5436,13.8635,67.1557,18.3126,66.5966,26.8367,57.6977,-0.0559,2.7102,0.9755,0.8452,66.6489,0.0,66.0652,0.3908,0.4134,0.0226,-0.2582,-0.1758,0.0824,34.4164,6.3755,55.6296,66.22,66.0,20.047,4.1093,1.12,1.5179,1196800.0,29.0352,5.9517,-0.2637,1.6842,1.0168,56.9317,64.0376,66.6365,41.4391,49.6051,71.2644,41.4391,73.9311,24.6437,,66.964,1.43,66.2815,0.1212,58.9517,-11.7925,66.6511
1998-05-11,16.8204,1543872.7795,39937.3581,17.7853,22.5094,-0.089,95.0,50.0,45.0,68.4072,66.6335,64.8598,-0.4286,98.2262,11.5813,67.2446,18.3126,66.6712,26.2179,72.8427,-2.6217,2.0621,0.8842,0.9555,66.6672,0.0,66.0712,0.3982,0.4279,0.0297,-0.2606,-0.089,0.1716,34.7461,6.5174,55.4631,66.22,66.0,19.4866,3.9038,-0.06,1.4887,1033400.0,28.2236,5.6541,-0.1334,-0.089,0.9991,55.7907,64.1193,66.6335,49.8008,44.1979,57.4713,49.8008,67.4603,47.1305,,67.084,0.56,66.3128,0.1183,50.9452,-17.4528,66.722
1998-05-12,16.9452,1727172.7795,74166.7905,17.7281,22.3007,0.1268,90.0,45.0,45.0,68.4072,66.6335,64.8598,0.6032,110.6,15.304,67.4093,16.6426,66.7863,25.2596,92.769,-3.5845,1.0541,0.6721,0.9988,66.6688,0.0,66.0787,0.4134,0.4743,0.0609,-0.2225,0.1268,0.3493,35.0774,6.6602,56.0297,66.22,66.0,19.5234,3.8386,0.0,1.4503,1216700.0,27.3193,5.3714,0.1901,0.0,1.0,57.652,64.1993,66.6335,71.6475,54.2958,86.2069,71.6475,100.0,80.4638,,67.3088,0.63,66.392,0.1165,53.8018,-5.6604,66.8407
