date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2004-08-27,8.0033,48454849.3744,-488080.0935,17.1901,13.4888,-0.9565,10.0,50.0,-40.0,27.0219,24.4785,21.9351,0.2018,-46.4586,-13.5369,23.8387,19.6265,24.6203,18.9268,87.7516,-0.2732,0.8698,0.7343,0.9992,24.39,0.0,25.4614,-0.539,-0.654,0.1151,-0.9565,-1.2764,0.3199,28.3666,30.0557,41.4569,24.97,24.96,26.8394,4.9132,-2.9,3.8121,-40493442.0,18.0326,3.301,-3.8367,-10.7767,0.8922,43.2316,25.3,24.4785,41.7846,53.5274,41.7846,32.0197,41.3437,24.0311,24.605,23.8716,0.55,24.0185,-0.326,49.0264,-67.7903,24.1693
2004-08-30,7.9133,48098935.6489,-522737.9731,17.2966,13.3531,-0.7997,5.0,45.0,-40.0,26.4447,24.2915,22.1383,-0.4706,-46.4175,-15.8652,23.7535,19.3207,24.5365,19.2809,105.5164,-0.7729,0.7732,0.4922,0.9636,24.2755,0.0,25.3399,-0.5458,-0.6324,0.0866,-0.7997,-1.2334,0.4337,28.3203,30.047,37.5071,24.78,24.96,26.0747,4.6675,-3.74,3.7701,-41282642.0,17.6305,3.156,-3.2205,-13.6099,0.8639,42.0674,25.1495,24.2915,23.9737,38.087,23.9737,18.7192,8.5165,1.5185,24.484,23.782,0.51,23.9767,-0.3258,46.2674,-72.8464,24.099
2004-08-31,7.8367,47952935.6489,-535849.1081,17.5693,13.3719,-0.6199,0.0,40.0,-40.0,25.859,24.112,22.365,-0.5862,-68.9121,-17.8489,23.6418,22.7507,24.4387,19.3686,133.5111,-0.9014,0.4267,0.026,0.7252,24.1281,1.0,25.2161,-0.5632,-0.6185,0.0553,-0.6199,-1.1556,0.5356,28.2722,30.0381,37.9886,24.655,24.69,27.0913,4.7641,-3.59,3.74,-42129442.0,17.049,2.9982,-2.5057,-13.2472,0.8675,41.0756,25.0065,24.112,20.8539,28.8707,20.8539,11.8227,8.5165,0.0,24.3702,23.655,0.58,23.9703,-0.3263,45.4237,-74.5833,24.0246
2004-09-01,7.8733,47907181.4614,-507057.3495,17.7382,13.9359,-0.4651,0.0,35.0,-35.0,25.174,23.9505,22.727,-0.0781,-52.9871,-16.4665,23.5692,20.9465,24.3607,19.2634,174.9816,-1.1525,0.3166,-0.6425,0.0875,24.0187,1.0,25.122,-0.5617,-0.6072,0.0455,-0.4651,-1.0466,0.5814,28.2257,30.0291,40.2891,23.705,24.23,26.0917,4.5259,-3.23,3.6719,-41397375.0,17.0542,2.9583,-1.889,-12.0298,0.8797,41.7668,24.8707,23.9505,17.5646,20.7974,17.5646,22.1519,11.1927,32.0595,24.2626,23.586,0.64,23.9866,-0.3267,43.4917,-65.7216,23.9777
2004-09-02,8.27,49004681.9373,-99978.0833,17.1269,14.1799,-0.3433,0.0,30.0,-30.0,25.2173,23.9635,22.7097,0.7172,74.847,-2.7422,23.7261,5.5128,24.4035,19.007,205.5518,-1.588,-0.3074,-0.9429,-0.4313,23.9733,0.0,25.12,-0.4592,-0.5776,0.1184,-0.3433,-0.9141,0.5707,28.1915,30.0199,50.1505,23.705,23.84,23.9815,4.2996,0.26,3.6132,-39910108.0,21.4756,3.8503,-1.3971,1.0591,1.0106,48.6289,22.29,23.9635,40.9973,26.4719,40.9973,89.0173,44.0198,100.0,24.1653,23.8445,1.45,24.0324,-0.3227,54.7185,-18.7097,24.0596
2004-09-03,8.35,49264817.7325,158413.7407,16.2871,14.2821,-0.2122,100.0,25.0,75.0,25.3634,24.028,22.6926,0.1807,138.1784,-0.2347,23.9079,0.3295,24.4651,18.7014,222.2075,-0.5728,-0.839,-0.9988,-0.6718,23.9846,1.0,25.1184,-0.3545,-0.5329,0.1785,-0.2122,-0.7751,0.5629,28.1601,30.0106,56.3244,23.755,23.845,22.8672,4.0847,1.29,3.5654,-38249241.0,22.717,4.0578,-0.866,5.4293,1.0543,49.8827,22.3171,24.028,64.9124,41.1581,64.9124,83.5681,77.3532,100.0,24.0816,24.1238,0.83,24.0862,-0.3145,53.8476,-11.254,24.163
2004-09-07,8.36,49134441.6925,208234.9523,15.5203,14.3218,-0.0644,100.0,20.0,80.0,25.4936,24.082,22.6704,-0.2267,130.5058,0.0862,24.0725,0.951,24.5237,18.4442,250.4364,0.2127,-0.7001,-0.9031,-0.9423,24.0291,1.0,25.1177,-0.266,-0.4796,0.2136,-0.0644,-0.6352,0.5708,28.1293,30.0012,55.9067,23.77,23.895,21.8993,3.8804,1.08,3.5326,-37162774.0,22.3198,3.9549,-0.2634,4.5,1.045,50.0431,22.3788,24.082,84.5838,63.4978,84.5838,81.1659,100.0,100.0,24.0134,24.3638,0.75,24.1358,-0.303,57.0477,-13.0841,24.2632
2004-09-08,8.3333,48258663.6925,-68970.7295,14.8574,14.4749,0.0677,100.0,15.0,85.0,25.5612,24.1055,22.6498,-0.2639,121.6432,-0.8051,24.2019,2.264,24.569,18.1765,260.0229,0.6897,-0.6815,-0.8189,-0.9849,24.1056,1.0,25.1166,-0.2,-0.4236,0.2236,0.0677,-0.4998,0.5674,28.098,29.9916,55.5149,23.77,23.945,21.0011,3.6864,0.47,3.5107,-38476441.0,21.974,3.8572,0.2781,1.916,1.0192,49.5974,22.4724,24.1055,79.4727,76.323,79.4727,73.6842,98.2051,94.6153,23.9614,24.5415,0.72,24.1822,-0.2893,51.193,-18.1269,24.3507
2004-09-09,8.33,48490067.5015,-102474.5029,14.2844,14.7589,0.1697,95.0,10.0,85.0,25.6599,24.175,22.6901,-0.2697,84.9072,-0.9212,24.3132,3.3975,24.6091,17.8012,250.2149,1.6541,-0.3099,-0.9047,-0.941,24.2109,1.0,25.1128,-0.1469,-0.3683,0.2214,0.1697,-0.3582,0.5279,28.0669,29.982,55.7081,23.77,23.945,22.328,3.9221,1.39,3.5146,-39687908.0,20.8607,3.6643,0.6994,5.8898,1.0589,49.5394,22.5975,24.175,75.0313,79.696,75.0313,70.2439,86.3326,64.3825,23.9251,24.6849,0.89,24.2281,-0.274,52.9054,-18.429,24.4349
2004-09-10,8.4867,49747734.5015,293302.0446,13.6624,15.103,0.2931,90.0,5.0,85.0,25.7856,24.296,22.8064,0.6066,103.7119,4.6026,24.4957,1.8431,24.6902,17.3285,106.8953,1.7963,0.5382,0.4711,0.9568,24.3437,1.0,25.1357,-0.0661,-0.3078,0.2418,0.2931,-0.2194,0.5125,28.0409,29.9723,59.9621,23.96,23.945,21.3554,3.726,2.42,3.4264,-38430241.0,20.5825,3.5911,1.2109,10.5035,1.105,52.3013,22.7176,24.296,77.2158,77.24,77.2158,87.7193,86.3326,100.0,23.9054,24.9239,0.76,24.2769,-0.2562,57.5524,-4.2296,24.5573
2004-09-13,8.6867,50338166.9339,616411.6749,13.5219,15.6139,0.3276,100.0,0.0,100.0,25.9034,24.476,23.0486,0.4685,171.1154,11.1384,24.7628,10.8532,24.8206,16.879,121.6978,0.7344,1.1579,0.2301,0.8508,24.4721,1.0,25.2487,0.0459,-0.2371,0.283,0.3276,-0.0941,0.4217,28.021,29.9626,67.0095,24.615,24.505,20.0151,3.5397,3.6,3.3931,-36444241.0,24.8885,4.4016,1.3499,16.0285,1.1603,55.5692,22.8329,24.476,79.4551,77.2341,79.4551,80.402,88.1275,100.0,23.9047,25.2737,1.11,24.3375,-0.2347,58.7093,-10.0257,24.7253
2004-09-14,8.95,52171580.6325,1275914.3664,13.6288,15.8375,0.4637,100.0,0.0,100.0,26.2996,24.66,23.0204,0.9452,215.3485,18.8445,25.1364,15.6604,25.0139,16.5424,133.2524,-0.2634,1.0782,0.0305,0.7283,24.6127,1.0,25.4483,0.1961,-0.1505,0.3465,0.4637,0.0263,0.4374,28.0093,29.9528,67.5234,25.18,25.005,19.0836,3.3627,3.68,3.2813,-34446641.0,26.1706,4.6115,1.9017,15.8826,1.1588,59.4223,23.0138,24.66,88.9605,81.8771,88.9605,98.7603,100.0,100.0,23.9263,25.7619,0.82,24.4124,-0.208,59.9905,-0.8,24.9514
2004-09-15,8.9767,52859192.9402,1648504.4411,13.8547,16.049,0.5944,100.0,0.0,100.0,26.6868,24.81,22.9332,-0.0308,198.8155,19.5879,25.4723,18.1456,25.1964,16.2039,149.6455,-0.629,0.7694,-0.2528,0.5053,24.7568,1.0,25.6025,0.3179,-0.0568,0.3747,0.5944,0.144,0.4503,27.9985,29.943,67.4494,25.22,25.19,18.3703,3.1946,3.0,3.2287,-32905441.0,26.515,4.6109,2.4262,12.5366,1.1254,59.7939,23.2457,24.81,90.79,86.4019,90.79,93.2075,100.0,100.0,23.9717,26.177,0.65,24.5131,-0.1777,61.8445,-4.6875,25.1676
2004-09-16,9.14,53973059.9402,2005475.8407,14.2335,16.332,0.7899,100.0,45.0,55.0,27.1418,24.967,22.7922,0.9423,198.4798,24.0717,25.8494,21.4303,25.4081,15.8028,159.8516,-0.3013,0.3995,-0.4203,0.3445,24.9138,1.0,25.7996,0.4488,0.0443,0.4045,0.7899,0.2699,0.5199,27.9928,29.9333,67.2227,25.465,25.345,17.8097,3.0348,3.14,3.1073,-31791574.0,27.5251,4.6904,3.2098,12.9325,1.1293,62.0359,23.5162,24.967,97.3226,92.3577,97.3226,100.0,100.0,100.0,24.0424,26.6366,0.52,24.6522,-0.1436,67.7434,-0.0,25.4161
2004-09-17,9.0833,53885492.1983,1941331.1462,14.672,16.4542,0.9612,100.0,40.0,60.0,27.4763,25.122,22.7677,-0.3226,165.4409,21.5956,26.1415,23.004,25.5836,15.473,175.4305,0.4511,0.4437,-0.6485,0.0797,25.1077,1.0,25.9524,0.5327,0.142,0.3907,0.9612,0.4003,0.5608,27.9853,29.9235,71.6413,25.465,25.42,17.1528,2.8831,3.1,3.0841,-34506174.0,27.4022,4.6058,3.8836,12.8364,1.1284,60.7978,23.8285,25.122,92.9526,93.6884,92.9526,85.6502,93.6182,80.8545,24.1375,26.9593,0.62,24.8195,-0.108,69.8831,-7.4419,25.6336
2004-09-20,9.0967,54497670.8932,1933389.6154,15.0033,16.4689,1.1035,95.0,35.0,60.0,27.7774,25.2585,22.7396,0.0678,134.2741,21.9812,26.3979,21.299,25.7461,15.4428,182.3014,0.8516,0.8269,-0.7349,-0.0402,25.3168,1.0,26.0775,0.5955,0.2327,0.3628,1.1035,0.5301,0.5734,27.9784,29.9138,68.095,25.465,25.42,17.1455,2.8389,2.73,3.0337,-33260707.0,26.4258,4.3755,4.4296,11.1156,1.1112,60.9906,24.1653,25.2585,88.644,92.9731,88.644,80.2817,80.2872,60.0071,24.2547,27.2228,0.59,25.0011,-0.072,72.0107,-6.5116,25.84
2004-09-21,9.1,53675002.7989,1492620.085,15.4619,16.4189,1.1249,100.0,30.0,70.0,28.0434,25.3865,22.7296,0.2264,123.1023,22.0821,26.6178,24.1755,25.8941,15.9292,185.2959,0.573,1.2727,-0.7694,-0.0923,25.4919,1.0,26.1851,0.6388,0.3139,0.3249,1.1249,0.6475,0.4773,27.9716,29.9041,67.7747,25.465,25.485,16.5867,2.697,2.56,2.978,-31645840.0,27.1635,4.4168,4.4818,10.3476,1.1035,61.041,24.4717,25.3865,77.8913,86.4959,77.8913,67.7419,65.496,55.6265,24.3914,27.429,0.53,25.1985,-0.0365,66.7097,-9.0293,26.0345
2004-09-22,8.87,52716825.5837,871737.9736,15.3376,16.1322,1.1226,95.0,25.0,70.0,28.1696,25.486,22.8024,-0.7595,76.9603,11.6034,26.6787,12.975,25.9623,16.8134,189.3941,-0.1218,1.333,-0.813,-0.1632,25.6152,1.0,26.2077,0.6103,0.3732,0.2371,1.1226,0.7534,0.3691,27.958,29.8944,63.55,25.465,25.485,19.8938,3.2321,1.99,3.0528,-32973840.0,25.8259,4.1959,4.4492,8.0829,1.0808,55.8017,24.7945,25.486,52.3968,72.9773,52.3968,9.1667,38.5445,0.0,24.5418,27.4062,0.8,25.4074,-0.0046,60.963,-24.605,26.151
2004-09-23,8.7867,52096291.9837,341049.3305,15.079,16.0704,1.1358,90.0,20.0,70.0,28.2541,25.5565,22.8589,-0.35,52.1428,8.0658,26.6826,10.165,26.0001,18.0198,194.2004,-0.6327,1.1621,-0.859,-0.2453,25.6907,1.0,26.2129,0.5612,0.4108,0.1504,1.1358,0.847,0.2887,27.942,29.8846,60.0659,25.465,25.485,20.528,3.2505,1.41,3.0035,-33749507.0,25.1736,3.9861,4.4849,5.6513,1.0565,54.0329,25.0851,25.5565,26.6024,52.2968,26.6024,2.8986,18.5422,0.0,24.7001,27.3101,0.4,25.6253,0.0229,52.6092,-30.2483,26.2342
2004-09-24,8.8933,52159976.4503,113208.1858,15.0685,16.1293,1.1835,85.0,15.0,70.0,28.3129,25.701,23.0891,0.4111,56.4002,11.8314,26.741,14.8704,26.0649,19.3448,198.8523,-1.234,0.8813,-0.8977,-0.3231,25.7437,1.0,26.2672,0.5418,0.437,0.1048,1.1835,0.9421,0.2413,27.9294,29.8748,72.3767,25.465,25.485,19.3692,3.088,2.89,2.9878,-32794240.0,26.136,4.1668,4.6563,12.148,1.1215,55.9157,25.3466,25.701,14.6884,31.2292,14.6884,32.0,8.9553,26.8658,24.8627,27.3028,0.9,25.8539,0.0476,50.8591,-23.0248,26.3412
2004-09-27,8.95,52774643.117,205284.5491,15.1434,16.22,1.2346,80.0,10.0,70.0,28.3794,25.843,23.3066,0.1282,54.0678,13.8057,26.819,16.5652,26.1397,20.4017,203.1971,-1.3997,0.4067,-0.9285,-0.3939,25.7927,1.0,26.334,0.534,0.4564,0.0776,1.2346,1.0278,0.2068,27.9186,29.865,77.7898,25.465,25.485,17.9802,2.9336,2.84,3.0383,-30950240.0,25.1198,4.0985,4.8378,11.8284,1.1183,56.9028,25.5819,25.843,27.5838,22.9582,27.5838,47.8528,22.6058,40.9515,25.0273,27.3303,1.17,26.0745,0.07,50.9576,-19.1874,26.4507
2004-09-28,8.99,53499611.6563,454961.7285,15.2145,16.3919,1.2678,75.0,5.0,70.0,28.3916,26.0045,23.6174,-0.0112,53.3607,15.2163,26.9049,16.5652,26.2187,21.246,206.849,-1.3873,0.1383,-0.9502,-0.4516,25.8436,1.0,26.4278,0.5313,0.4714,0.06,1.2678,1.1026,0.1651,27.9091,29.8553,80.7877,25.465,25.485,17.0039,2.7869,3.23,3.0386,-29732840.0,23.7558,3.8936,4.9496,13.6057,1.1361,57.6082,25.7937,26.0045,51.2078,31.16,51.2078,73.7705,55.9391,100.0,25.1922,27.3737,0.89,26.2776,0.0905,55.452,-16.4786,26.558
2004-09-29,9.0433,53908913.5431,645974.6542,15.372,16.5551,1.265,70.0,0.0,70.0,28.3247,26.1855,24.0463,0.1698,65.2933,17.12,27.0049,18.3661,26.3055,21.8657,209.7728,-1.5038,-0.3785,-0.9649,-0.4966,25.8977,1.0,26.5556,0.536,0.4843,0.0517,1.265,1.1554,0.1096,27.9013,29.8455,83.7002,25.52,25.51,16.4441,2.6476,3.62,2.9673,-28699840.0,23.8433,3.8389,4.9212,15.3977,1.154,58.56,25.9843,26.1855,69.5028,49.4315,69.5028,86.8852,80.3172,100.0,25.3563,27.441,0.53,26.4543,0.1095,55.2171,-13.0137,26.6652
2004-09-30,8.9833,54493691.4598,851457.0378,15.3811,16.254,1.1837,65.0,0.0,65.0,28.1592,26.352,24.5448,-0.0833,48.4861,14.0865,27.0552,15.5532,26.3669,22.3685,216.2873,-0.3184,-0.8471,-0.9885,-0.5918,25.9889,1.0,26.6167,0.5191,0.4913,0.0279,1.1837,1.1801,0.0036,27.8918,29.8357,79.1609,26.115,25.625,16.8519,2.6652,3.33,2.9342,-30103307.0,23.0594,3.6469,4.589,14.0982,1.141,57.0432,26.1559,26.352,77.5956,66.1021,77.5956,72.1311,80.88,42.64,25.5178,27.4397,0.52,26.5955,0.1262,56.8193,-18.0723,26.738
2004-10-01,9.0967,55232261.0801,1093112.2523,15.6351,15.9611,1.1237,60.0,0.0,60.0,28.1804,26.476,24.7716,0.5316,66.828,18.2943,27.1571,20.461,26.4548,22.9318,218.186,1.0404,-0.5928,-0.9929,-0.6182,26.07,1.0,26.699,0.5272,0.4984,0.0287,1.1237,1.1824,-0.0587,27.8858,29.826,79.1284,26.205,26.08,16.0101,2.5319,2.48,2.8975,-28806707.0,24.2471,3.8346,4.3413,9.996,1.1,59.1471,26.3103,26.476,82.2621,76.4535,82.2621,87.7698,80.88,100.0,25.6764,27.5177,0.79,26.7026,0.1417,62.7797,-12.6543,26.8273
2004-10-04,9.1033,54437884.6095,839841.2128,16.2024,15.8613,0.9792,100.0,15.0,85.0,28.1972,26.589,24.9808,0.0706,97.2689,18.5413,27.2453,26.9804,26.5363,23.2725,222.5957,1.2924,-0.1201,-0.9991,-0.6768,26.1864,1.0,26.7678,0.529,0.5046,0.0245,0.9792,1.1662,-0.187,27.88,29.8162,78.9471,26.205,26.23,15.1528,2.4053,2.26,2.9062,-27532707.0,26.3505,4.1829,3.7631,9.022,1.0902,59.2707,26.4493,26.589,73.4153,77.7576,73.4153,60.3448,80.88,100.0,25.8317,27.5777,0.85,26.7877,0.156,59.2287,-19.4915,26.9068
2004-10-05,9.0433,54179277.0539,577596.9097,16.6218,15.7396,0.8492,95.0,10.0,85.0,28.1569,26.6915,25.2261,-0.3333,64.0818,15.2404,27.2855,24.5916,26.5928,23.1227,226.1332,1.086,0.2359,-0.9998,-0.721,26.322,1.0,26.8011,0.5101,0.5057,0.0044,0.8492,1.1358,-0.2867,27.8725,29.8065,76.4791,26.205,26.23,15.5767,2.4051,2.05,2.8456,-28114574.0,25.7361,3.9737,3.2485,8.1738,1.0817,57.6202,26.6199,26.6915,61.8416,72.5063,61.8416,37.4101,75.3012,25.9035,25.9823,27.5714,0.36,26.8509,0.1682,57.9638,-24.5763,26.9583
2004-10-06,8.8133,55457874.2496,824632.7197,16.005,15.1447,0.6745,90.0,5.0,85.0,28.0153,26.7635,25.5117,0.087,-49.7582,3.5998,27.1918,4.2848,26.5783,22.65,231.3548,0.3792,0.4924,-0.9939,-0.781,26.4343,1.0,26.7845,0.4344,0.4914,-0.057,0.6745,1.0846,-0.4101,27.8582,29.7968,64.4817,26.205,26.23,21.7254,3.4648,1.44,3.0159,-32638841.0,23.6706,3.775,2.5701,5.76,1.0576,51.7999,28.0,26.7635,41.7323,58.9964,41.7323,27.4419,41.9678,0.0,26.1245,27.3789,1.28,26.8924,0.1761,54.4393,-44.0678,26.9343
2004-10-07,8.6167,54422315.6871,521230.3067,15.3077,14.485,0.4637,85.0,0.0,85.0,27.8541,26.8065,25.7589,-0.6146,-113.8743,-5.0342,27.0013,2.059,26.5089,22.0831,245.2363,-0.2077,0.379,-0.9383,-0.908,26.5437,0.0,26.7646,0.3231,0.4578,-0.1346,0.4637,1.0046,-0.5409,27.8381,29.787,63.7809,26.44,26.35,21.3619,3.4416,0.86,3.1162,-34145108.0,22.2601,3.5863,1.7607,3.4414,1.0344,47.4829,27.9785,26.8065,23.7912,42.455,23.7912,6.5217,8.6345,0.0,26.2536,27.0609,0.96,26.9145,0.1784,46.728,-65.1515,26.8473
2004-10-08,8.4533,53672795.6871,111242.9281,14.7616,14.1417,0.2926,80.0,0.0,80.0,27.8753,26.8015,25.7277,-0.6545,-222.8369,-11.4834,26.746,4.3855,26.3995,21.4799,265.8463,-0.265,0.31,-0.7565,-0.9974,26.6422,1.0,26.7569,0.1932,0.4048,-0.2117,0.2926,0.8999,-0.6074,27.8133,29.7771,59.971,26.39,26.625,23.3853,3.7195,-0.1,3.1359,-35394308.0,21.4204,3.407,1.1082,-0.3928,0.9961,44.2583,27.9329,26.8015,12.6545,26.0593,12.6545,4.0,-0.0,0.0,26.3649,26.6679,0.6,26.9123,0.1747,42.6701,-96.0,26.7096
2004-10-11,8.62,54036703.7585,49196.757,14.0327,13.8308,0.2105,75.0,95.0,-20.0,27.8961,26.7915,25.6869,0.5833,-168.7576,-3.9043,26.6151,0.1849,26.3481,20.8353,282.9878,-0.7268,0.3003,-0.5301,-0.9744,26.7062,1.0,26.7506,0.129,0.3497,-0.2207,0.2105,0.7824,-0.5719,27.7938,29.7672,58.5605,26.39,26.625,22.1538,3.5335,-0.2,3.0839,-34495241.0,22.2359,3.5466,0.7962,-0.7675,0.9923,48.0479,27.8524,26.7915,13.0088,16.4849,13.0088,28.5047,9.4536,28.3609,26.4577,26.4726,0.84,26.8899,0.1682,44.9232,-77.8182,26.6199
2004-10-12,8.49,54036703.7585,19341.8,13.3403,13.5975,0.0935,70.0,90.0,-20.0,27.9673,26.7225,25.4777,-0.1471,-174.5111,-8.9846,26.4304,0.1849,26.2645,20.1606,307.8459,-1.3958,-0.0226,-0.1245,-0.7897,26.7277,1.0,26.6964,0.0462,0.289,-0.2428,0.0935,0.6523,-0.5588,27.7706,29.7572,53.6783,26.39,26.625,21.3642,3.3569,-1.38,3.0845,-35570041.0,21.4434,3.3693,0.3535,-5.1397,0.9486,45.5077,27.7744,26.7225,15.6595,13.7743,15.6595,14.4737,14.9758,16.5665,26.5308,26.21,0.56,26.8467,0.1584,41.5996,-92.0,26.494
2004-10-13,8.43,53039905.7787,-311792.9305,13.0245,13.629,-0.0446,65.0,100.0,-35.0,28.0278,26.6405,25.2532,-0.4242,-139.7252,-11.2638,26.2378,7.0238,26.1717,19.5197,-42.7677,-1.5633,-0.5978,0.039,-0.679,26.698,1.0,26.6222,-0.0336,0.2245,-0.2581,-0.0446,0.5158,-0.5604,27.7457,29.7472,53.5214,26.355,26.56,20.0354,3.189,-1.64,3.1469,-37088241.0,23.0625,3.6708,-0.1683,-6.0899,0.9391,44.3681,27.6986,26.6405,18.0058,15.558,18.0058,11.039,15.9416,2.8974,26.5833,25.9481,0.99,26.7857,0.1457,40.2477,-94.0972,26.3576
2004-10-14,8.28,51840994.3863,-800384.1333,12.474,13.573,-0.2159,60.0,100.0,-40.0,28.0558,26.5115,24.9672,-0.4304,-158.7284,-16.7499,25.9899,2.0145,26.0448,19.0807,-39.3969,-1.1359,-1.1825,0.0976,-0.6347,26.6014,1.0,26.4327,-0.1317,0.1532,-0.2849,-0.2159,0.367,-0.5829,27.7167,29.737,49.4191,26.075,26.4,21.0518,3.3496,-2.58,3.2027,-38422241.0,21.9174,3.4873,-0.816,-9.4092,0.9059,41.6251,27.5955,26.5115,9.522,14.3958,9.522,3.0534,6.488,0.0,26.6138,25.6183,0.79,26.7037,0.1295,37.0276,-98.75,26.1861
2004-10-15,8.21,50897585.253,-1227675.792,11.9386,13.471,-0.4104,55.0,100.0,-45.0,28.0879,26.3805,24.6731,-0.5333,-159.6863,-19.2036,25.7385,1.7666,25.9101,18.8853,-34.3226,0.0155,-1.474,0.1853,-0.5639,26.4752,1.0,26.2384,-0.2237,0.0778,-0.3016,-0.4104,0.2126,-0.6229,27.6858,29.7268,42.2152,25.97,26.275,21.8388,3.4321,-2.62,3.1903,-39708708.0,21.0806,3.3129,-1.5518,-9.6147,0.9039,40.3982,27.4557,26.3805,6.4069,11.3116,6.4069,5.1282,0.9658,0.0,26.6216,25.2967,0.6,26.6018,0.1103,32.4364,-97.6812,26.007
2004-10-18,8.5733,52300785.253,-844397.3076,11.669,13.5655,-0.5229,50.0,100.0,-50.0,27.979,26.302,24.625,0.8356,-100.5862,-2.6697,25.7204,6.5465,25.892,18.7593,-26.6242,0.9316,-1.0706,0.3152,-0.4481,26.3582,1.0,26.2179,-0.2063,0.021,-0.2273,-0.5229,0.0601,-0.583,27.6662,29.7165,46.914,25.97,26.13,19.8934,3.2605,-1.57,3.1862,-38305508.0,22.6805,3.7173,-1.9765,-5.753,0.9425,48.6652,27.2814,26.302,29.0335,14.9875,29.0335,78.9189,33.3333,100.0,26.6115,25.3206,1.46,26.4851,0.093,46.0368,-60.9626,25.944
2004-10-19,8.5967,51964307.6059,-717899.242,11.8302,13.5839,-0.6375,45.0,95.0,-50.0,27.8521,26.2265,24.6009,0.0941,-33.3872,-1.716,25.7182,14.8919,25.8823,18.5409,-15.7804,0.6067,-0.639,0.4882,-0.272,26.2712,1.0,26.202,-0.1848,-0.0201,-0.1646,-0.6375,-0.0857,-0.5518,27.6474,29.7061,45.4129,25.97,26.13,18.8636,3.0975,-1.51,3.1834,-37382908.0,25.465,4.1814,-2.4107,-5.5311,0.9447,49.142,27.0699,26.2265,52.1863,29.2089,52.1863,72.5118,66.6667,100.0,26.5876,25.3634,0.85,26.356,0.0777,45.7244,-59.0909,25.8953
2004-10-20,8.6367,52203580.5136,-524754.177,11.9667,13.5228,-0.718,40.0,90.0,-50.0,27.8127,26.1915,24.5703,0.5385,-33.0973,-0.039,25.7389,14.5605,25.8849,18.2474,3.9095,0.3322,-0.6091,0.7537,0.0682,26.2071,1.0,26.1971,-0.1562,-0.0474,-0.1089,-0.718,-0.217,-0.5011,27.63,29.6957,46.1792,25.97,26.13,18.2321,2.9626,-0.7,3.1357,-36468041.0,24.4463,3.9723,-2.7188,-2.6306,0.9737,49.9805,26.8732,26.1915,76.5433,52.5877,76.5433,78.1991,100.0,100.0,26.554,25.4341,0.65,26.2236,0.0646,44.6651,-55.8824,25.8651
2004-10-21,9.0067,53736380.5136,89673.7293,12.5947,13.8316,-0.7306,35.0,85.0,-50.0,27.8845,26.2245,24.5645,0.8347,40.2899,13.7984,25.9587,24.5271,25.993,18.0506,21.9635,0.2474,-0.5792,0.9203,0.374,26.1785,0.0,26.2086,-0.0435,-0.0466,0.0031,-0.7306,-0.3306,-0.4,27.6239,29.6854,50.4994,25.97,26.13,16.9069,2.8145,0.66,3.0805,-34935241.0,27.8957,4.6437,-2.7663,2.5038,1.025,56.8992,24.26,26.2245,83.5703,70.7666,83.5703,100.0,100.0,100.0,26.518,25.784,1.21,26.1035,0.0571,52.5074,-26.2032,25.944
2004-10-22,8.9533,53649878.1647,305354.9682,13.2283,14.1858,-0.6741,30.0,80.0,-50.0,27.9052,26.2335,24.5618,0.0698,62.7964,11.4592,26.1192,25.2654,26.0756,17.9826,40.9109,0.872,-0.6784,0.9975,0.6549,26.1643,1.0,26.2127,0.0325,-0.0308,0.0633,-0.6741,-0.4289,-0.2452,27.6163,29.675,51.0276,25.97,26.13,16.4594,2.6737,0.18,3.0239,-36175108.0,27.5882,4.4815,-2.5543,0.6747,1.0067,55.7296,24.2876,26.2335,90.0239,83.3792,90.0239,91.8728,95.2651,85.7953,26.4841,26.0318,0.43,26.0015,0.0533,56.0815,-30.4813,26.0046
2004-10-25,8.9833,54255420.5126,558501.225,13.6861,14.4503,-0.5709,25.0,75.0,-50.0,27.9181,26.2385,24.5589,0.3478,55.7237,12.5239,26.2737,22.3847,26.1589,17.9089,60.3192,1.8636,-0.0126,0.9645,0.8688,26.1552,1.0,26.2167,0.0989,-0.0048,0.1037,-0.5709,-0.5028,-0.0681,27.6096,29.6647,46.3652,25.97,26.13,16.9897,2.7,0.1,2.9485,-35542041.0,26.7896,4.2575,-2.1642,0.3724,1.0037,56.2619,24.3436,26.2385,94.3559,89.3167,94.3559,91.195,92.5267,91.7848,26.4555,26.259,0.46,25.9215,0.0527,63.0537,-28.0749,26.0728
