date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2015-03-02,46.4692,-538113239.6647,-1191143.4774,14.9694,16.9111,-0.3584,30.0,75.0,45.0,51.4487,48.8658,46.2828,0.1528,-35.9006,-7.0395,49.0331,16.3368,49.5065,18.2784,181.964,2.1215,-0.9719,-0.7309,-0.0343,48.9367,0.0,50.4409,-0.325,-0.0113,-0.3138,-0.3584,0.9442,-1.3026,30.0838,43.2609,40.5846,49.025,49.075,27.0348,9.9535,-0.77,3.8105,2017405254.0,19.442,7.158,-0.7206,-1.5689,0.9843,46.4802,51.9703,48.8658,7.9808,18.6669,12.4157,7.9808,12.2949,4.0983,49.793,48.8168,0.72,48.8631,-0.0539,51.0883,-62.24,49.1636
2015-03-03,46.9117,-532739061.1647,380464.1855,14.8777,16.978,-0.0181,25.0,70.0,45.0,51.4507,48.8683,46.2858,0.6797,-20.5289,-4.4012,48.9445,13.1353,49.4364,18.6469,194.2499,1.5379,-3.221,-0.8594,-0.2462,48.9383,0.0,50.4336,-0.3432,-0.0236,-0.3196,-0.0181,1.066,-1.0841,30.15,43.316,47.504,49.025,49.075,26.0803,9.4558,0.05,3.7171,2026456502.0,20.0243,7.2601,-0.0365,0.1026,1.001,47.7994,51.7897,48.8683,13.6126,10.6501,27.2727,13.6126,54.3856,22.2268,49.6775,48.7323,1.28,49.0079,-0.0586,47.9181,-54.88,49.1545
2015-03-04,47.0848,-526165015.4504,3080548.758,14.7906,16.8046,0.2786,20.0,65.0,45.0,51.4457,48.9408,46.4358,0.102,-17.9713,-3.352,48.9032,13.1353,49.39,18.72,213.2199,-0.0207,-4.3123,-0.9789,-0.5479,48.9279,0.0,50.4128,-0.3392,-0.0157,-0.3236,0.2786,1.1202,-0.8416,30.2161,43.3724,53.1947,49.025,49.075,25.3588,8.9831,1.45,3.6184,2033167507.0,19.4704,6.8971,0.566,3.0526,1.0305,48.324,51.6145,48.9408,28.4386,16.6773,45.6274,28.4386,83.8971,50.1925,49.5696,48.7156,0.98,49.1559,-0.0628,53.3273,-52.0,49.1623
2015-03-05,46.551,-527107122.6899,3605317.5289,14.6193,16.6608,0.4761,15.0,60.0,45.0,51.3914,48.8875,46.3836,-0.5599,-27.5127,-6.405,48.769,11.3637,49.2953,18.6556,232.6226,-1.4974,-3.1832,-0.9912,-0.7947,48.9137,0.0,50.3894,-0.3765,-0.0423,-0.3341,0.4761,1.0831,-0.6071,30.2821,43.4226,48.3509,49.025,49.075,24.3321,8.5339,-1.065,3.6236,2026126495.0,19.3663,6.7923,0.9705,-2.1533,0.9785,46.7975,51.4446,48.8875,37.3303,26.4605,39.0909,37.3303,49.3527,62.5451,49.4669,48.5637,1.42,49.2748,-0.0673,45.6124,-60.88,49.1103
2015-03-06,46.1662,-532830158.7956,1671273.4898,14.4565,16.5228,0.4674,10.0,55.0,45.0,51.3807,48.8468,46.3128,-0.3221,-38.3429,-8.5955,48.5833,11.3637,49.1714,18.6554,251.9929,-2.3209,-1.184,-0.8911,-0.951,48.8977,0.0,50.3663,-0.4333,-0.0793,-0.354,0.4674,0.85,-0.3825,30.3481,43.4683,48.9268,49.025,49.075,23.5956,8.1072,-0.815,3.5794,2019124192.0,18.7802,6.4527,0.9549,-1.6697,0.9833,45.7022,51.2797,48.8468,33.8716,33.2135,16.8966,33.8716,0.0,44.4166,49.3664,48.3415,1.04,49.3633,-0.0727,45.3183,-67.28,49.0253
2015-03-09,46.0941,-535217424.3956,-31444.8071,14.4021,16.6375,0.4786,5.0,50.0,45.0,51.3837,48.8355,46.2873,-0.13,-53.0801,-9.0158,48.4123,13.3679,49.0523,18.6684,270.3983,-2.2752,1.4628,-0.7022,-1.0,48.9175,1.0,50.3528,-0.4788,-0.0999,-0.3789,0.4786,0.6514,-0.1728,30.4139,43.5128,49.2526,49.025,49.075,23.8454,8.0218,-0.225,3.5101,2011663987.0,18.2219,6.13,0.981,-0.4673,0.9953,45.4921,51.1198,48.8355,25.6584,32.2868,20.9877,25.6584,0.0,16.4509,49.2661,48.1466,1.0,49.4009,-0.0786,47.4917,-68.48,48.9371
2015-03-10,44.9542,-540096292.9542,-2277520.0329,14.6807,16.7415,0.2117,0.0,45.0,45.0,51.3582,48.8458,46.3333,-0.6892,-130.0559,-15.4793,48.0528,19.975,48.8316,18.5238,289.4954,-1.0089,2.5359,-0.4306,-0.9427,48.908,1.0,50.3332,-0.6036,-0.1797,-0.4239,0.2117,0.2195,-0.0078,30.4796,43.5451,50.1549,49.1275,49.3,26.133,8.7308,0.205,3.5743,2002326842.0,17.431,5.8235,0.4347,0.4406,1.0044,42.2603,50.9647,48.8458,15.8637,25.1312,9.707,15.8637,0.0,0.0,49.1607,47.687,1.45,49.3662,-0.0868,48.1405,-94.2241,48.737
2015-03-11,45.5843,-538527290.1908,-2490093.5612,14.8139,16.6914,-0.0638,10.0,40.0,30.0,51.3828,48.8128,46.2427,0.374,-102.1034,-10.8956,47.8655,17.3441,48.6943,18.1714,-39.6155,-0.1772,1.3471,0.0938,-0.6376,48.919,1.0,50.3062,-0.6422,-0.1747,-0.4676,-0.0638,-0.1498,0.086,30.5451,43.5835,49.4808,49.1275,49.3,25.0971,8.2942,-0.66,3.4869,2008957144.0,17.6781,5.8424,-0.1312,-1.3736,0.9863,44.5522,50.8143,48.8128,21.4647,20.9956,33.6996,21.4647,50.5129,16.8376,49.0494,47.4892,1.31,49.2649,-0.0952,49.0484,-82.931,48.5984
2015-03-12,46.8251,-531885745.4667,-237464.5413,14.5989,16.5737,-0.3459,5.0,35.0,30.0,51.3768,48.8673,46.3577,0.9569,-34.3154,-2.464,47.9418,10.514,48.6929,17.7483,-19.9015,-0.0468,-0.1377,0.4242,-0.3404,48.9324,1.0,50.2854,-0.5623,-0.0758,-0.4865,-0.3459,-0.471,0.1251,30.6105,43.6345,48.6873,49.1275,49.3,24.0771,7.8795,1.09,3.3613,2016090655.0,19.4959,6.3802,-0.7103,2.2904,1.0229,48.768,50.6684,48.8673,44.2934,27.2073,89.4737,44.2934,100.0,50.171,48.9377,47.6717,1.33,49.1422,-0.1013,50.9044,-60.6897,48.5857
2015-03-13,47.3445,-526798180.2022,2324423.9638,14.0974,16.3133,-0.3791,0.0,30.0,30.0,51.4061,48.9343,46.4624,0.3884,7.2347,0.8575,48.109,4.5702,48.7431,17.428,14.2124,-0.5053,-0.703,0.8591,0.2455,48.9593,0.0,50.2692,-0.4501,0.0291,-0.4792,-0.3791,-0.502,0.1228,30.6759,43.6903,53.8424,49.1275,49.335,23.1752,7.4855,1.34,3.2812,2025278646.0,21.1494,6.8312,-0.7788,2.7987,1.028,50.4287,50.5268,48.9343,71.411,45.723,91.0596,71.411,100.0,83.5043,48.8314,47.9704,1.21,49.0155,-0.1045,50.6315,-52.007,48.6193
2015-03-16,48.3064,-520913382.2422,5033593.7064,13.5088,15.8496,-0.3609,80.0,25.0,-55.0,51.5452,49.0258,46.5063,0.45,71.9099,6.7499,48.4373,2.3241,48.8838,17.2791,36.4185,-0.7485,-0.482,0.9888,0.5937,48.9923,0.0,50.2682,-0.2774,0.1615,-0.4389,-0.3609,-0.4456,0.0847,30.7413,43.7556,54.2192,49.1275,49.335,22.282,7.1113,1.83,3.1775,2036176420.0,23.3424,7.4497,-0.7405,3.7818,1.0378,53.3749,45.95,49.0258,91.5848,69.0964,94.2211,91.5848,100.0,100.0,48.7381,48.4817,1.23,48.906,-0.1036,52.9469,-34.555,48.7418
2015-03-17,51.6442,-503480927.6589,11230981.0862,13.9868,15.9275,-0.0916,75.0,100.0,25.0,52.4988,49.3098,46.1207,0.631,232.7258,23.3828,49.3517,23.0685,49.3415,17.2829,62.1118,-1.082,0.1991,0.9557,0.8839,49.0745,1.0,50.5025,0.138,0.4614,-0.3235,-0.0916,-0.1352,0.0436,30.8069,43.855,62.263,50.2125,50.325,19.7079,6.7557,5.68,3.1923,2078014311.0,31.5271,10.8072,-0.1872,11.8309,1.1183,61.6914,45.995,49.3098,92.9444,85.3134,93.5526,92.9444,100.0,100.0,48.6757,49.805,3.96,48.842,-0.0936,65.2065,-6.3554,49.186
2015-03-18,52.0674,-498065060.2303,14468508.1882,14.5353,15.8482,0.1011,70.0,100.0,30.0,53.3697,49.5508,45.7318,0.3492,207.1513,25.1644,50.2194,24.9575,49.7976,17.3489,86.8794,-0.8456,2.2043,0.7446,0.9985,49.1981,1.0,50.7123,0.4969,0.6563,-0.1594,0.1011,0.0991,0.0019,30.8726,43.9577,64.6468,50.4325,50.535,18.9738,6.4179,4.82,3.1244,2099339289.0,31.5943,10.6868,0.2052,9.7749,1.0977,62.5822,46.1587,49.5508,93.6992,92.7428,93.3239,93.6992,100.0,100.0,48.6563,51.002,1.26,48.8181,-0.0763,67.2264,-5.7811,49.6451
2015-03-19,53.0871,-481559466.2936,19729412.0564,15.1986,15.9044,0.3614,65.0,100.0,35.0,54.3645,49.8213,45.278,0.7848,199.5056,29.3317,51.1574,27.8011,50.3111,17.4159,108.4239,0.495,3.5744,0.4474,0.9487,49.3682,1.0,51.0041,0.857,0.8131,0.0439,0.3614,0.3713,-0.0098,30.9386,44.07,66.0259,50.9625,50.855,18.3403,6.097,5.41,3.0118,2118236998.0,32.4646,10.7925,0.73,10.8678,1.1087,64.6659,46.4119,49.8213,95.386,94.0099,99.2816,95.386,100.0,100.0,48.6896,52.2495,1.11,48.8593,-0.052,74.6935,-0.5701,50.1821
2015-03-20,53.6353,-410939322.8903,42558062.7166,16.0022,15.8924,0.6147,60.0,100.0,40.0,55.272,50.0583,44.8445,0.479,180.5662,31.4911,52.0653,31.2708,50.8301,17.6643,119.4644,1.6765,3.2336,0.2678,0.8707,49.6196,1.0,51.2745,1.1748,0.9048,0.2701,0.6147,0.6094,0.0053,31.0049,44.1869,78.7363,51.2475,51.26,17.6743,5.7922,4.74,2.9386,2256004163.0,33.7574,11.0629,1.2336,9.2905,1.0929,65.7456,46.7651,50.0583,96.0705,95.0519,95.6061,96.0705,100.0,100.0,48.7817,53.4053,1.19,48.9836,-0.0222,76.1257,-3.0271,50.7477
2015-03-23,52.3223,-429371014.9608,42163512.0809,16.5707,15.9883,0.8641,55.0,95.0,40.0,55.7385,50.2125,44.6865,-0.6891,138.7505,22.0871,52.5944,27.373,51.1696,18.3597,134.2703,2.5123,3.7061,0.0127,0.7161,49.8863,1.0,51.3655,1.3016,0.8252,0.4764,0.8641,0.7864,0.0778,31.0713,44.289,74.0043,51.2475,51.26,18.3297,5.9926,3.085,3.0052,2236962150.0,32.1466,10.5097,1.7255,6.0125,1.0601,61.0435,47.2293,50.2125,82.756,91.4042,53.3803,82.756,0.0,66.6667,48.9279,53.9782,1.56,49.1944,0.0087,66.7592,-17.2756,51.1608
2015-03-24,51.8751,-432714438.9608,37105241.7226,16.8349,15.9414,1.1456,50.0,90.0,40.0,56.0689,50.333,44.5971,-0.1467,98.1673,19.0343,52.9594,21.8543,51.4325,19.0239,142.3165,4.1974,3.45,-0.1274,0.6113,50.1337,1.0,51.4204,1.3489,0.6981,0.6509,1.1456,0.9335,0.2122,31.1379,44.3854,74.2404,51.2475,51.26,20.1297,6.4029,2.41,2.949,2225021350.0,31.3886,9.9842,2.2779,4.6778,1.0468,59.5172,47.6703,50.333,56.9192,78.5819,21.7712,56.9192,0.0,33.3333,49.1206,54.3039,0.75,49.5013,0.0386,64.3639,-22.1294,51.5148
2015-03-25,50.0282,-445720908.2527,27524323.4629,16.4765,15.6491,1.3326,45.0,85.0,40.0,56.2209,50.447,44.6731,-0.8703,53.6975,7.3659,52.9188,9.6673,51.4875,19.5504,150.7561,4.9278,0.0619,-0.2715,0.4885,50.3123,1.0,51.4321,1.2175,0.4533,0.7642,1.3326,0.934,0.3987,31.2045,44.4617,73.2374,51.2475,51.26,24.2497,7.8128,2.28,3.0973,2210783499.0,29.4401,9.485,2.6417,4.5848,1.0458,53.683,48.0893,50.447,25.6977,55.1243,1.9417,25.6977,0.0,0.0,49.3444,54.0486,2.0,49.8938,0.0638,55.6951,-42.1712,51.6745
2015-03-26,49.3116,-439815385.6429,22981675.5995,15.6779,15.2877,1.6349,40.0,80.0,40.0,56.3042,50.5428,44.7813,0.2962,13.5603,3.2327,52.7421,0.5045,51.4663,20.0225,165.1604,4.285,-2.071,-0.5024,0.2561,50.4408,1.0,51.4294,1.0412,0.2216,0.8196,1.6349,1.0125,0.6225,31.2711,44.5297,71.9594,51.2475,51.26,28.1216,9.1021,1.915,3.1568,2196540768.0,27.8393,9.0108,3.2361,3.8804,1.0388,51.6164,48.4874,50.5428,13.7377,32.1182,17.5,13.7377,0.0,0.0,49.5843,53.6237,1.76,50.331,0.0834,48.8569,-49.9478,51.7524
2015-03-27,50.6535,-433138971.7722,21158389.9234,15.1875,15.0785,1.9633,35.0,75.0,40.0,56.4788,50.7808,45.0827,0.8707,39.7961,10.0574,52.8371,5.8686,51.58,20.1155,178.2186,3.7385,-4.7421,-0.6848,0.0311,50.601,1.0,51.4902,1.0025,0.1464,0.8562,1.9633,1.0826,0.8807,31.3378,44.611,74.2363,51.2475,51.26,26.7431,8.647,4.76,3.07,2205544739.0,30.0776,9.7252,3.8776,9.9374,1.0994,55.0287,48.8655,50.7808,20.6238,20.0197,42.4296,20.6238,36.1968,12.0656,49.8341,53.6179,1.585,50.8056,0.1007,52.8991,-35.3862,51.9541
2015-03-30,51.5961,-429107022.4304,19771903.308,14.9742,14.9259,2.2759,30.0,70.0,40.0,56.7567,51.0473,45.3378,0.5063,63.5347,14.5157,53.0911,10.9213,51.7762,19.8329,189.9336,1.4628,-6.8468,-0.8185,-0.1725,50.8064,1.0,51.6096,1.039,0.1462,0.8927,2.2759,1.1321,1.1438,31.4046,44.7013,76.849,51.2475,51.26,25.7537,8.2147,5.33,2.9733,2213712021.0,32.0687,10.229,4.486,11.0329,1.1103,57.2578,49.2247,51.0473,47.14,27.1671,81.4904,47.14,71.4038,35.8668,50.0921,53.8498,1.18,51.2993,0.1175,53.3671,-25.1566,52.2264
2015-03-31,50.7689,-435896024.2399,15247121.5433,14.6568,14.7237,2.516,25.0,65.0,40.0,56.9046,51.2478,45.5909,-0.8381,47.0261,9.5018,53.148,8.6274,51.8718,19.4635,207.5997,-0.6736,-5.3504,-0.9542,-0.4633,51.0721,1.0,51.6521,0.9871,0.0755,0.9116,2.516,1.1039,1.4121,31.4715,44.7821,74.6369,51.2475,51.26,26.0714,8.1739,4.01,2.9701,2205325607.0,30.9947,9.7175,4.9538,8.2223,1.0822,54.7509,49.566,51.2478,64.7978,44.1872,70.4735,64.7978,55.5625,54.3877,50.353,53.7994,1.05,51.7673,0.1318,48.3482,-34.1336,52.3914
2015-04-01,48.518,-443192733.2872,9688292.3479,14.206,14.4126,2.5759,20.0,60.0,40.0,56.8947,51.3223,45.7498,-0.5197,-17.9171,-2.6997,52.7667,5.6402,51.7354,19.227,221.5924,-2.2012,-3.4487,-0.9982,-0.6638,51.2887,0.0,51.6383,0.7485,-0.1305,0.879,2.5759,0.9178,1.6581,31.5383,44.8387,71.4319,51.2475,51.26,31.8453,10.3352,1.49,3.2171,2190134098.0,28.4448,9.2316,5.0758,3.0439,1.0304,48.6501,49.8902,51.3223,53.6037,55.1805,8.8472,53.6037,0.0,42.3221,50.6031,53.1345,2.67,52.1571,0.1398,44.7209,-58.5595,52.3145
2015-04-02,47.3012,-456887514.9048,2176041.4944,14.0094,14.2329,2.221,15.0,55.0,40.0,56.8617,51.3613,45.8608,-0.7676,-45.0775,-8.5015,52.204,10.274,51.4916,19.1256,237.4647,-3.1162,0.247,-0.9764,-0.8431,51.4367,0.0,51.6202,0.4522,-0.3415,0.7936,2.221,0.3844,1.8366,31.6051,44.882,70.1977,51.2475,51.26,33.1321,10.7785,0.78,3.3078,2176024323.0,26.9584,8.7701,4.3783,1.6117,1.0161,45.7493,56.05,51.3613,26.6179,48.3398,0.533,26.6179,0.0,18.5208,50.8289,52.2483,1.7,52.4451,0.1406,40.1616,-71.7641,52.11
2015-04-06,46.248,-459499936.6695,-1926199.0976,14.1538,14.2779,1.7657,10.0,50.0,40.0,56.8556,51.3655,45.8754,-0.2647,-87.5877,-13.2165,51.5173,16.8968,51.1667,19.0645,255.2525,-1.7693,3.3256,-0.8638,-0.9671,51.5124,1.0,51.6044,0.1275,-0.5329,0.6604,1.7657,-0.1711,1.9368,31.6716,44.914,69.1912,51.2475,51.26,36.16,11.7196,0.085,3.3705,2162700972.0,25.7065,8.3316,3.4841,0.1771,1.0018,43.3918,55.981,51.3655,5.3418,28.5211,6.6451,5.3418,0.0,0.0,51.0175,51.23,1.505,52.6015,0.134,41.2419,-83.1942,51.7975
2015-04-07,45.6853,-468821432.8527,-6395210.0256,14.3298,14.5053,1.14,5.0,45.0,40.0,56.8906,51.3443,45.7979,-0.6145,-93.1899,-15.6606,50.8178,17.6748,50.817,18.9229,273.9535,-0.0594,2.0368,-0.6567,-0.9976,51.5541,1.0,51.5809,-0.175,-0.6683,0.4933,1.14,-0.7962,1.9362,31.7379,44.9398,68.892,51.2475,51.26,35.2451,11.3136,-0.425,3.3793,2153307772.0,24.6574,7.915,2.2502,-0.8869,0.9911,42.1697,55.8148,51.3443,2.4194,11.4597,0.0801,2.4194,0.0,0.0,51.1597,50.2414,1.31,52.6246,0.1211,33.806,-89.3006,51.4289
2015-04-08,46.8828,-463352975.9062,-5902095.4653,14.4062,14.61,0.5385,0.0,40.0,40.0,56.7198,51.4445,46.1692,0.693,-82.0062,-8.7965,50.441,15.8577,50.6192,18.6824,293.2693,0.1921,-1.5776,-0.3702,-0.9187,51.6024,1.0,51.5425,-0.3107,-0.6432,0.3325,0.5385,-1.3095,1.8479,31.8041,44.9778,71.0954,51.575,51.315,33.4969,10.7479,2.005,3.2916,2164487820.0,24.3273,7.8057,1.0625,4.2901,1.0429,45.6018,55.565,51.4445,12.953,6.9047,32.1337,12.953,52.9604,17.6535,51.256,49.7575,1.5915,52.5416,0.1059,33.7586,-77.1911,51.1808
2015-04-09,46.0171,-473350580.7243,-8344868.7269,14.3523,14.4756,0.028,0.0,35.0,35.0,56.6764,51.467,46.2576,-0.5795,-90.313,-12.7372,49.9538,13.3276,50.3545,18.5161,312.5752,-1.358,-4.0113,-0.0423,-0.7364,51.6149,1.0,51.5211,-0.4853,-0.6542,0.1689,0.028,-1.6414,1.6694,31.8702,45.0064,68.8342,51.6275,51.77,31.6684,10.2105,0.45,3.3698,2152911646.0,24.2198,7.8089,0.0553,0.9496,1.0095,43.6314,55.3228,51.467,14.2102,9.8608,10.4167,14.2102,40.8344,31.2649,51.3051,49.1341,1.76,52.3554,0.0877,27.1373,-95.9112,50.8375
2015-04-10,45.9113,-484845017.0795,-12242881.2899,14.3011,14.1992,-0.4418,85.0,30.0,-55.0,56.7457,51.4195,46.0933,-0.4019,-97.0987,-13.2196,49.5158,13.3276,50.1045,18.6712,-29.3052,-3.1636,-3.0136,0.2705,-0.4895,51.5885,1.0,51.4903,-0.6253,-0.6354,0.0101,-0.4418,-1.8439,1.4021,31.936,45.0337,66.5656,51.6275,51.77,30.5995,9.7,-0.95,3.3207,2141198268.0,23.4023,7.4185,-0.8731,-1.9515,0.9805,43.3902,55.0878,51.4195,18.2035,15.1222,12.0603,18.2035,35.5612,43.1187,51.3083,48.6041,1.07,52.095,0.0676,25.3278,-97.1963,50.4816
2015-04-13,45.969,-488852279.5081,-13999571.6302,14.318,13.9134,-0.7702,100.0,25.0,-75.0,56.8266,51.348,45.8694,0.2857,-97.1389,-12.8614,49.152,14.6399,49.8841,19.3746,-13.4949,-3.792,-0.6138,0.5226,-0.2334,51.5121,1.0,51.4503,-0.7231,-0.5866,-0.1365,-0.7702,-1.8338,1.0637,32.0016,45.0612,64.5082,51.6275,51.76,30.3026,9.465,-1.43,3.2679,2150548547.0,22.5632,7.0476,-1.5229,-2.9053,0.9709,43.5693,54.8599,51.348,12.7991,15.0709,15.9204,12.7991,40.7802,39.0586,51.2686,48.1974,1.12,51.7668,0.0465,27.2491,-96.2704,50.136
2015-04-14,45.6131,-486876597.7081,-12816903.3212,14.4888,14.2378,-1.0685,100.0,20.0,-80.0,56.9323,51.208,45.4837,-0.0778,-104.0135,-14.615,48.7748,17.734,49.6494,20.426,-9.8984,-3.5391,2.3882,0.575,-0.1719,51.3738,1.0,51.3669,-0.821,-0.5476,-0.2734,-1.0685,-1.7339,0.6654,32.067,45.0848,62.2302,51.59,51.465,31.3301,9.5817,-2.8,3.2247,2140670138.0,21.8918,6.6952,-2.1136,-5.5755,0.9442,42.6925,54.5643,51.208,16.25,15.7509,20.7692,16.25,0.0,25.4471,51.1889,47.782,0.91,51.3508,0.0247,31.6198,-94.1112,49.7619
2015-04-15,45.9305,-495222826.9938,-13823529.8475,14.3137,14.4245,-1.4711,95.0,15.0,-80.0,56.7053,50.911,45.1167,-0.2381,-77.8088,-12.4896,48.5135,10.9871,49.4685,21.2596,-6.1424,-1.9215,4.1183,0.6274,-0.107,51.2147,1.0,51.1184,-0.862,-0.4709,-0.3912,-1.4711,-1.6868,0.2157,32.1322,45.1115,58.8968,51.59,51.465,29.9883,9.1026,-5.94,3.1784,2150516813.0,24.051,7.3004,-2.9105,-11.0635,0.8894,43.7552,54.1801,50.911,23.3837,17.4776,33.4615,23.3837,100.0,46.9267,51.0747,47.5426,1.3,50.858,0.0033,32.0548,-90.5125,49.4325
2015-04-16,46.4019,-496333221.2351,-13331954.3352,14.0805,14.6396,-1.979,90.0,10.0,-80.0,56.3246,50.6165,44.9084,0.3707,-64.8059,-9.3211,48.3816,9.6501,49.3515,21.7675,-1.9662,-0.8049,2.242,0.6824,-0.0343,51.0617,1.0,50.9239,-0.8452,-0.3633,-0.482,-1.979,-1.728,-0.2509,32.1973,45.1428,57.1681,51.59,51.465,28.8286,8.6475,-5.89,3.1091,2157672687.0,23.7543,7.1254,-3.9108,-10.8812,0.8912,45.3395,53.8151,50.6165,40.4086,26.6808,66.9951,40.4086,100.0,66.6667,50.9334,47.4897,1.16,50.3534,-0.0163,35.0897,-85.169,49.1782
2015-04-17,46.3538,-498975745.6379,-12759662.6324,13.859,14.9306,-2.3922,85.0,5.0,-80.0,55.6597,50.2665,44.8733,0.3263,-60.061,-9.5946,48.2633,9.6501,49.2409,22.0838,9.325,-0.7543,1.2541,0.8123,0.162,50.8706,1.0,50.6604,-0.8264,-0.2756,-0.5509,-2.3922,-1.6793,-0.7129,32.2622,45.1732,53.4826,51.59,51.465,28.1327,8.2151,-7.0,3.0298,2149012922.0,23.1809,6.7691,-4.7247,-12.6835,0.8732,45.2027,53.4683,50.2665,54.9962,39.5962,64.532,54.9962,94.8333,98.2778,50.7715,47.4493,0.7049,49.8735,-0.0342,28.8374,-85.7143,48.9471
2015-04-20,47.864,-489655937.2957,-8400180.4058,13.2454,14.908,-2.4904,80.0,0.0,-80.0,54.7353,49.9665,45.1977,0.615,-29.516,0.3413,48.4505,1.5861,49.2903,22.293,19.6095,-0.3804,0.8717,0.9034,0.3356,50.6742,1.0,50.5978,-0.6771,-0.101,-0.5761,-2.4904,-1.3741,-1.1163,32.327,45.2191,24.0782,50.9075,51.405,26.3561,7.8044,-6.0,2.9754,2158536442.0,25.5331,7.5607,-4.9146,-10.7604,0.8924,50.1707,53.1389,49.9665,76.9458,57.4502,99.3103,76.9458,100.0,98.2778,50.6007,47.8388,1.87,49.4635,-0.0477,42.2658,-68.1768,48.8988
2015-04-21,49.403,-479469916.0303,-2612096.3282,13.0168,14.9259,-2.3907,75.0,0.0,-75.0,54.1869,49.8148,45.4426,0.6939,30.5075,9.1747,48.906,8.6746,49.4875,22.447,29.7295,-0.4856,0.4923,0.9647,0.4959,50.4822,1.0,50.6183,-0.4247,0.1211,-0.5458,-2.3907,-0.9489,-1.4418,32.3917,45.2805,30.2379,50.675,50.645,24.6394,7.4142,-3.035,2.9294,2169386769.0,29.3202,8.8227,-4.71,-5.5796,0.9442,54.5873,52.8259,49.8148,87.4141,73.1187,98.4,87.4141,100.0,98.2778,50.4356,48.5862,1.96,49.1584,-0.0547,53.9831,-40.5046,49.0315
2015-04-22,49.4415,-473937811.3812,1753434.6673,12.835,14.6558,-2.1594,70.0,0.0,-70.0,53.7091,49.6883,45.6674,0.0,53.5432,9.386,49.3083,9.3796,49.6696,22.5379,36.9312,-0.291,1.8434,0.9901,0.6009,50.3845,1.0,50.6358,-0.2189,0.2615,-0.4804,-2.1594,-0.4746,-1.6848,32.4565,45.3417,34.5429,50.53,50.36,23.6945,7.0435,-2.53,2.8917,2176720024.0,28.5994,8.5015,-4.2506,-4.6913,0.9531,54.693,52.5286,49.6883,98.0055,87.4551,96.3061,98.0055,100.0,100.0,50.2862,49.2182,1.14,48.9403,-0.0567,60.0027,-35.0575,49.1825
2015-04-23,49.4896,-469319370.5321,4849434.4658,12.7168,14.1973,-1.7437,65.0,15.0,-50.0,53.6234,49.6603,45.6971,0.3728,65.729,9.6626,49.6657,10.4709,49.8392,22.5595,47.6982,0.5043,2.3723,0.9989,0.7396,50.2693,1.0,50.6417,-0.0512,0.3434,-0.3946,-1.7437,0.0858,-1.8295,32.5212,45.4028,40.2225,50.53,50.36,22.869,6.6913,-0.56,2.8435,2186541799.0,28.2183,8.2564,-3.4381,-1.0767,0.9892,54.8313,52.2462,49.6603,95.8732,93.7642,92.9134,95.8732,100.0,100.0,50.159,49.7541,1.0193,48.8021,-0.0548,62.3897,-34.3391,49.3503
2015-04-24,50.6967,-464717535.5321,7139342.3865,13.0956,14.1415,-1.3584,60.0,10.0,-50.0,53.8584,49.7323,45.6061,0.3662,108.6228,16.4049,50.2021,20.2936,50.1121,22.702,59.8066,0.9398,2.553,0.9668,0.8643,50.1759,1.0,50.6699,0.1809,0.4604,-0.2795,-1.3584,0.5364,-1.8948,32.586,45.4758,48.9055,50.53,50.36,21.3197,6.3567,1.44,2.8286,2206789873.0,32.1758,9.5936,-2.6814,2.8089,1.0281,58.2024,46.88,49.7323,91.8202,95.2329,86.241,91.8202,100.0,100.0,50.0621,50.5205,2.02,48.7471,-0.0478,65.5943,-16.3075,49.6403
2015-04-27,49.8936,-471063275.5524,5407992.6761,13.4555,14.2148,-0.8949,55.0,5.0,-50.0,53.72,49.6928,45.6655,-0.8223,91.3842,10.6226,50.5124,20.2936,50.2795,23.1877,72.771,1.8376,3.613,0.8848,0.9551,50.0854,1.0,50.6805,0.2941,0.4588,-0.1648,-0.8949,0.9806,-1.8755,32.6508,45.5398,44.3296,50.53,50.36,20.5856,6.0389,-0.79,2.8278,2196946481.0,31.068,9.1139,-1.7709,-1.5002,0.985,55.3113,46.9459,49.6928,79.7514,89.1482,60.0998,79.7514,20.026,73.342,49.9967,50.9298,1.01,48.7614,-0.0386,64.2495,-28.3046,49.8439
