date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1999-01-26,3.9124,4422322.5701,-498722.1296,27.443,39.0314,-21.6609,45.0,90.0,-45.0,242.4,308.9637,175.8363,0.0872,-50.5881,1.281,227.93,4.3103,229.1976,16.8067,-17.4489,32.1324,-18.5298,0.4625,-0.2999,241.3025,1.0,245.5305,-3.6122,4.3888,-8.001,-21.6609,-2.0039,-19.657,95.4456,13.1163,53.9764,239.9,243.25,23.5418,130.4848,-65.1,12.5497,61910900.0,25.6626,142.2401,-8.6378,-22.7622,0.7724,50.6405,298.8009,242.4,59.2576,36.2778,59.2576,79.7965,71.1742,100.0,,205.8745,21.8,246.7773,1.0546,44.2923,-64.466,230.2557
1999-01-27,5.3754,5743402.5701,72796.6854,27.4065,38.9408,-23.2436,40.0,85.0,-45.0,243.295,312.5836,174.0064,-0.0167,131.4386,24.5445,241.5296,26.7132,236.274,16.3403,3.5016,1.5974,-10.6447,0.749,0.0611,240.372,1.0,246.0112,2.9892,4.1089,-1.1197,-23.2436,-6.616,-16.6276,97.5261,13.5384,64.6777,242.65,243.25,20.0047,123.9605,17.9,10.2112,66314500.0,34.5882,214.3281,-9.1771,6.2675,1.0627,62.2722,166.0,243.295,78.0038,56.8947,78.0038,92.9054,92.969,100.0,,227.4766,93.1,242.6482,0.9693,54.929,-11.0032,236.0748
1999-01-28,5.1823,5349314.6304,174590.3394,27.3719,38.2029,-24.7019,35.0,80.0,-45.0,244.23,315.6182,172.8418,-0.5729,112.5797,20.5969,251.247,26.7132,241.6384,15.9912,42.3501,-5.6943,-26.374,0.9989,0.6737,242.0712,1.0,246.4081,7.2576,4.7386,2.519,-24.7019,-10.6139,-14.088,99.4768,13.9681,63.1043,242.65,243.25,19.3506,117.7625,18.7,10.4021,65144000.0,33.4572,203.6117,-9.6936,6.8273,1.0683,60.2984,167.48,244.23,86.0808,74.4474,86.0808,85.5405,95.8952,87.6855,,242.4707,19.9,239.63,0.9141,54.1482,-18.0583,240.7705
1999-01-29,4.9167,4472486.1752,-78629.5234,27.0611,37.3631,-20.8872,30.0,75.0,-45.0,245.465,318.2514,172.6786,-0.3415,75.4822,15.3028,256.8555,21.1574,245.0633,15.7384,68.932,40.8479,-25.8704,0.914,0.9332,243.5932,1.0,246.7311,9.3226,5.6554,3.6671,-20.8872,-13.5216,-7.3656,101.2581,14.4045,62.9633,242.65,243.25,20.8835,125.8744,24.7,10.859,63534300.0,32.0917,193.4311,-8.2199,9.7667,1.0977,57.6514,168.9452,245.465,83.5532,82.546,83.5532,72.2137,83.3051,62.2298,,250.8908,24.6,237.6182,0.8749,54.021,-27.767,243.9486
1999-02-01,4.6404,3373391.5806,-524783.2452,26.5633,36.3375,-15.5122,25.0,70.0,-45.0,246.5,319.608,173.392,-0.9189,41.1262,10.0157,258.8049,17.1039,246.6763,15.5314,92.0327,58.5239,2.8254,0.6816,0.9994,243.8285,1.0,246.8701,9.5897,6.4423,3.1474,-15.5122,-15.4037,-0.1085,102.8655,14.8468,61.7252,242.65,243.25,22.0063,130.0807,20.7,11.2834,62372400.0,31.0873,183.7596,-6.1409,8.5785,1.0858,55.0079,170.3957,246.5,68.7564,79.4635,68.7564,48.5149,62.4874,37.5469,,253.7125,18.5,236.2082,0.8411,55.0165,-37.8641,245.5233
1999-02-02,4.504,3572914.7594,-596108.4613,25.7833,35.0466,-11.4147,20.0,65.0,-45.0,247.215,320.3345,174.0955,-0.3841,9.4347,7.4557,259.0327,10.963,247.4024,15.4354,114.8337,64.0561,20.3963,0.3447,0.9075,242.5688,1.0,246.9245,9.0755,6.9689,2.1066,-11.4147,-16.4575,5.0428,104.3798,15.2945,61.4898,242.65,243.25,24.2116,140.0766,14.3,11.378,61511600.0,30.1739,174.5716,-4.5491,5.9583,1.0596,53.7278,171.8318,247.215,44.7356,65.6817,44.7356,13.4783,33.2589,0.0,,253.9746,17.0,235.1827,0.8083,56.6503,-42.8479,246.2662
1999-02-03,4.929,4415169.3048,-303105.1979,25.3201,34.4138,-6.5436,15.0,60.0,-45.0,249.93,323.4313,176.4287,0.8879,37.2041,14.02,263.5301,16.5206,250.345,15.4804,139.2697,57.8027,58.1853,-0.0745,0.6525,241.0406,1.0,247.5642,10.4837,7.6719,2.8118,-6.5436,-16.4749,9.9313,106.119,15.7486,65.1899,242.65,243.25,22.8402,133.0728,54.3,10.4699,62450600.0,31.8804,185.743,-2.6109,24.2411,1.2424,57.01,173.2535,249.93,38.891,50.7943,38.891,54.6798,29.1663,49.9521,,260.3604,33.0,234.8355,0.7858,57.939,-27.3139,249.2267
1999-02-04,4.233,970379.0609,-1251754.8315,24.6939,33.914,-3.9929,10.0,55.0,-45.0,247.73,319.7595,175.7005,-0.8537,2.954,1.5982,260.2163,12.7964,249.2645,15.6222,163.9915,-21.34,73.6117,-0.4847,0.2758,240.0544,1.0,247.4171,8.3325,7.804,0.5285,-3.9929,-15.9214,11.9285,107.4478,16.2071,55.175,242.65,243.25,22.9356,136.4192,-44.0,12.4459,58633400.0,29.6668,176.4559,-1.6047,-15.5477,0.8445,50.7991,174.6609,247.73,23.8379,35.8215,23.8379,3.3557,16.6507,0.0,,255.3279,41.3,235.1009,0.7551,52.5591,-52.7508,248.1857
1999-02-05,3.9195,-705268.3465,-2059203.4175,23.7939,33.3195,-1.3449,5.0,50.0,-45.0,243.895,312.9147,174.8753,-0.8963,-38.6577,-3.3915,254.1004,6.6941,246.6012,15.8315,187.1174,-67.435,39.5651,-0.7893,-0.1239,239.7681,0.0,246.573,5.1401,7.2712,-2.1311,-1.3449,-14.3669,13.022,108.5864,16.669,48.6782,242.65,243.25,24.761,146.5982,-76.7,13.3793,56779200.0,28.3138,167.6331,-0.5449,-25.7383,0.7426,48.3043,176.0543,243.895,20.0674,27.5988,20.0674,2.1667,16.6507,0.0,,246.5536,27.0,236.5091,0.7119,38.2118,-64.2071,245.6686
1999-02-08,4.0913,-1070592.2901,-2318562.4195,22.9389,32.6363,3.5974,0.0,45.0,-45.0,240.825,306.3133,175.3367,0.0469,-25.5128,-0.543,250.556,6.6941,245.1154,15.9048,209.0593,-68.5166,12.0121,-0.9615,-0.4857,239.9181,1.0,246.1947,3.3542,6.4878,-3.1336,3.5974,-11.5604,15.1578,109.8105,17.1347,47.7359,242.65,240.0,23.7841,139.2683,-61.4,12.6766,58194000.0,27.1969,159.2514,1.4626,-20.9986,0.79,49.7285,177.4338,240.825,7.9519,17.2857,7.9519,18.3333,5.4533,16.3599,,241.8655,23.1,238.96,0.6639,38.8777,-56.0811,244.4405
1999-02-09,3.7707,-1692083.1992,-2411632.5351,21.8912,31.4332,6.0314,55.0,40.0,15.0,236.895,299.0988,174.6912,-0.8227,-55.7002,-5.6488,244.1938,1.9832,242.0473,15.8098,231.9719,-45.1547,-15.3962,-0.9926,-0.7877,239.8256,1.0,245.1555,0.4729,5.2848,-4.8119,6.0314,-8.3076,14.339,110.8414,17.6032,47.9892,242.65,240.0,25.1447,145.4049,-78.6,13.5833,57350000.0,26.1622,151.2888,2.463,-26.964,0.7304,47.1756,178.7994,236.895,8.2143,12.0779,8.2143,4.1429,5.4533,0.0,,233.3506,22.0,242.0191,0.6062,38.1734,-68.3108,241.781
1999-02-10,3.7548,-888747.1337,-1974860.422,21.0035,30.081,6.65,50.0,35.0,15.0,235.47,298.5774,172.3626,0.0861,-78.9181,-5.9016,238.5386,4.1387,239.1856,15.6978,255.6931,-13.0006,-14.6332,-0.8599,-0.969,239.2888,1.0,244.7495,-1.8617,3.8555,-5.7172,6.65,-4.8241,11.4741,111.853,18.0745,48.1377,242.65,240.0,27.2125,156.1346,-28.5,13.5344,56093500.0,25.0496,143.7244,2.7276,-11.8503,0.8815,47.0492,180.1515,235.47,15.244,10.4701,15.244,23.2558,5.4533,0.0,,226.2006,24.4,244.8882,0.5423,45.0693,-68.9189,239.41
1999-02-11,4.2419,333676.5027,-1227695.1803,20.1526,28.8398,7.6038,45.0,30.0,15.0,236.67,299.1222,174.2178,0.7345,-17.7091,2.502,238.6573,3.9843,239.2156,15.5629,278.2302,-26.8065,-17.0698,-0.5986,-0.9897,239.5,1.0,244.6937,-1.4759,2.7892,-4.2651,7.6038,-1.6584,9.2623,113.1295,18.5498,52.1075,242.65,240.0,25.8604,148.3279,24.0,11.9763,57411800.0,28.0066,160.6382,3.1113,11.1369,1.1114,51.251,181.4899,236.67,37.9208,20.4597,37.9208,86.3636,33.3333,100.0,,227.5746,28.5,246.7018,0.4856,49.989,-50.3378,239.7938
1999-02-12,4.1799,78929.836,-891483.7772,19.4607,27.7205,3.7865,40.0,25.0,15.0,237.205,299.4413,174.9687,0.0051,-2.1523,1.4237,238.1271,6.3144,238.9093,15.3522,-41.4376,-12.9115,-35.7374,0.0621,-0.6618,242.2915,1.0,244.6352,-1.436,1.9442,-3.3802,3.7865,0.4859,3.3006,114.3582,19.0288,52.1341,242.65,240.0,24.9669,140.9115,10.7,11.9594,56200200.0,28.3324,159.9063,1.5609,4.7492,1.0475,50.7119,182.815,237.205,62.8242,38.663,62.8242,78.853,62.3898,87.1693,,227.8974,19.5,247.4364,0.4338,43.4396,-52.7027,239.73
1999-02-16,4.0931,-354140.7854,-810693.9666,18.8034,26.5742,1.2346,35.0,20.0,15.0,237.59,299.5747,175.6053,-0.5763,-8.9587,-0.1245,236.7849,6.3144,238.1656,15.1222,-11.3715,12.4596,-29.3707,0.5538,-0.1972,244.8128,1.0,244.5549,-1.7793,1.1995,-2.9788,1.2346,1.8914,-0.6568,115.5256,19.5113,49.9797,242.65,240.0,24.169,133.8659,7.7,11.9853,55566700.0,27.427,151.911,0.5144,3.4467,1.0345,49.9377,184.1269,237.59,78.4295,59.7248,78.4295,70.0717,85.305,68.7455,,226.988,17.7,247.4145,0.3848,46.6924,-56.0135,239.1486
1999-02-17,4.1267,-1064398.8101,-929935.3277,18.1789,25.4508,-0.1974,30.0,15.0,15.0,237.745,299.6675,175.8225,-0.3395,-6.6577,0.4954,235.9794,6.3144,237.6736,14.9413,18.8483,12.3262,-25.3156,0.8976,0.3231,246.8676,1.0,244.4989,-1.8763,0.5843,-2.4607,-0.1974,2.5965,-2.7939,116.7003,19.9972,50.8105,242.65,240.0,23.4472,127.1726,3.1,11.6408,56740800.0,26.6078,144.3154,-0.0831,1.3484,1.0135,50.2477,185.4256,237.745,74.1338,71.7958,74.1338,73.4767,77.346,76.1232,,226.8317,16.2,246.8482,0.3394,45.2028,-54.7297,238.7114
1999-02-18,4.1639,-615281.0886,-751275.2161,17.4394,24.4873,-0.2699,25.0,10.0,15.0,238.81,299.7738,177.8462,0.0443,-20.5329,1.2072,235.6739,3.3881,237.4285,14.7757,38.685,31.6835,-21.2032,0.9939,0.625,246.1167,1.0,244.4032,-1.7635,0.1148,-1.8783,-0.2699,3.0102,-3.2801,117.8843,20.4867,50.975,242.65,240.0,24.1242,128.114,21.3,11.296,57495700.0,25.8162,137.0996,-0.1146,9.9626,1.0996,50.6036,186.7114,238.81,69.018,73.8604,69.018,63.5057,65.1905,50.7027,,227.3428,15.8,245.6673,0.2985,48.3775,-53.3108,238.4595
1999-02-19,4.2419,-243018.202,-491441.9596,16.7974,23.4292,-1.4647,20.0,5.0,15.0,241.695,296.771,186.619,0.2784,-12.767,2.7414,236.2167,4.5997,237.6258,14.6226,53.8247,36.796,0.923,0.9882,0.8072,243.5847,1.0,244.2591,-1.304,-0.169,-1.135,-1.4647,2.9969,-4.4616,119.1005,20.9797,53.9525,250.15,240.0,23.6691,121.7083,57.7,10.7365,58129200.0,25.9515,133.4447,-0.6219,31.7382,1.3174,51.3707,187.9842,241.695,68.0587,70.4035,68.0587,67.1937,75.6086,100.0,,228.9918,9.7,243.9045,0.2632,54.2737,-50.3378,238.5252
1999-02-22,4.9379,1020928.6945,61694.9269,16.9133,22.7869,-3.8577,15.0,0.0,15.0,245.795,299.0713,192.5187,0.7816,68.6336,15.1331,243.8202,19.1152,241.5471,14.5392,72.2063,11.9595,12.1197,0.8894,0.9522,241.7233,1.0,245.7237,2.2059,0.306,1.8999,-3.8577,2.1685,-6.0262,120.6975,21.4783,54.2275,257.75,248.5,21.6523,115.6229,82.0,9.578,59897100.0,31.8864,170.2724,-1.6212,41.6667,1.4167,57.5666,189.2444,245.795,73.5931,70.2233,73.5931,90.08,83.5676,100.0,,240.6147,45.5,242.1445,0.2473,59.1699,-26.8702,242.059
1999-02-23,5.0052,1849.7756,-41882.8143,17.1877,22.3153,-2.4282,10.0,0.0,10.0,249.05,302.9646,195.1354,-0.0703,106.5439,16.2196,251.0509,22.4009,245.4569,14.544,95.1822,-0.7021,8.5898,0.6403,0.9959,241.1327,1.0,246.9516,5.2338,1.2916,3.9423,-2.4282,1.2286,-3.6568,122.3165,21.9825,55.3162,257.75,253.0,20.8905,109.8417,65.1,9.304,61924300.0,32.9516,173.2588,-1.0111,29.931,1.2993,58.1098,190.492,249.05,79.4966,73.7162,79.4966,81.2162,100.0,100.0,,251.1554,18.5,240.6309,0.2472,52.5419,-25.7377,245.5643
1999-02-24,5.0654,-1464184.5101,-546913.4526,17.533,22.4698,0.5558,5.0,55.0,-50.0,252.305,306.8851,197.7249,-0.2514,108.2369,17.2177,257.8729,24.0943,249.3182,14.5696,118.7873,1.2846,6.4744,0.2792,0.8764,242.052,1.0,248.2519,7.8177,2.5968,5.2209,0.5558,0.5514,0.0043,123.9533,22.4924,56.1654,257.75,253.0,20.0901,104.3497,65.1,9.0816,63579500.0,32.8443,170.5959,0.2291,29.4703,1.2947,58.6089,191.727,252.305,83.5571,78.8823,83.5571,79.375,100.0,100.0,,260.6462,19.9,239.6591,0.2597,48.9703,-22.9508,249.0833
1999-02-25,5.3045,-229859.7789,-311057.8036,17.7744,22.5731,3.5872,0.0,50.0,-50.0,252.105,305.9577,198.2523,0.4839,117.941,21.1442,266.1615,22.361,254.0974,14.569,139.6625,5.8246,5.7622,-0.0813,0.6473,243.534,1.0,248.53,10.83,4.2434,6.5865,3.5872,0.1051,3.4821,125.7088,23.0084,50.2474,255.75,248.95,20.0829,102.8322,-4.0,8.5492,64869300.0,31.6512,162.0661,1.4627,-1.318,0.9868,60.5721,192.9498,252.105,85.4493,82.8343,85.4493,95.7567,100.0,100.0,,271.8458,18.6,239.5555,0.2858,57.5561,-5.619,253.5781
1999-02-26,5.9156,2827313.0978,786443.4048,18.4919,22.7765,9.0558,100.0,45.0,55.0,254.175,316.5958,191.7542,0.726,186.0511,30.0672,279.5073,32.1248,261.7072,14.5894,153.6613,23.3539,8.1397,-0.32,0.4437,247.0513,1.0,250.4901,15.8187,6.5585,9.2602,9.0558,0.6906,8.3652,127.7917,23.5324,59.6311,273.0,264.05,18.6776,97.6906,41.4,7.8307,68324000.0,36.3575,190.1628,3.6242,14.149,1.1415,65.0336,194.1603,254.175,90.9706,86.659,90.9706,97.7801,100.0,100.0,,289.84,36.6,241.1427,0.3336,67.0417,-1.4573,261.3776
1999-03-01,5.7207,1330661.0145,687718.8359,19.3853,22.9743,12.875,100.0,40.0,60.0,256.445,325.099,187.791,-0.0792,173.1531,25.3083,288.9309,36.3603,267.5446,14.7154,162.9962,33.541,26.0647,-0.4694,0.2924,252.1573,1.0,252.374,18.6695,8.9807,9.6888,12.875,1.984,10.891,129.7438,24.0634,69.9585,273.0,273.15,17.0323,92.806,45.4,8.4356,63403500.0,36.4949,198.8546,5.0431,16.3545,1.1635,62.6542,196.9991,256.445,84.1715,86.8638,84.1715,58.9777,88.5446,65.6338,,301.5243,48.0,244.0036,0.3915,60.5984,-19.2853,267.9324
