date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Lower Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2004-02-02,12.3273,134853762.2998,2210727.7175,34.6114,27.7285,1.0665,75.0,15.0,60.0,31.9575,30.3176,33.5974,-0.0526,14.2518,17.2336,32.7573,22.7136,31.7846,31.3703,193.5159,0.8245,-3.5099,-0.2337,-0.8528,30.9884,1.0,32.3541,0.6751,-0.1496,0.8247,1.0665,1.2748,-0.2083,24.8777,27.7629,71.1449,32.07,32.03,21.5986,2.4248,1.0,1.7542,125040000.0,34.2938,3.85,3.3956,3.2258,1.0323,58.6168,33.5252,31.9575,30.1308,27.1315,30.1308,36.1702,7.4222,10.7232,31.625,32.7869,0.38,32.1503,0.3335,54.1645,-50.974,32.2634
2004-02-03,12.2695,135683612.2998,2035910.5433,33.6579,28.0251,0.9367,70.0,10.0,60.0,32.0035,30.4313,33.5757,0.75,-20.9705,14.4081,32.6765,15.542,31.7909,31.2769,199.4713,-0.1034,-4.291,-0.3333,-0.9024,31.0246,1.0,32.3438,0.6002,-0.1796,0.7798,0.9367,1.2378,-0.3012,24.8924,27.8037,68.5243,32.07,32.03,24.053,2.6736,0.92,1.7449,123380300.0,32.9054,3.6575,2.9712,2.9745,1.0297,57.2041,33.5032,32.0035,36.8218,30.7189,36.8218,41.4063,7.4222,0.0,31.785,32.6246,0.45,32.2613,0.3304,55.6107,-55.8442,32.2532
2004-02-04,12.1925,135051345.6332,1578135.8923,32.7521,28.0279,0.8156,65.0,5.0,60.0,32.034,30.5149,33.5531,-0.7333,-34.2612,10.6648,32.5666,15.542,31.7775,31.7585,202.8965,-1.1637,-3.6561,-0.3891,-0.9265,31.0631,1.0,32.3344,0.5187,-0.2089,0.7276,0.8156,1.1852,-0.3696,24.9071,27.8422,65.9839,32.07,32.03,23.3885,2.5399,0.61,1.7156,122194800.0,31.9964,3.4747,2.5779,1.9652,1.0197,55.3324,33.4813,32.034,37.0833,34.6786,37.0833,33.6735,3.5744,0.0,31.928,32.4323,0.3,32.3475,0.3244,54.1236,-62.3377,32.2195
2004-02-05,12.1154,134488538.4903,1068322.5449,31.6588,27.914,0.6467,60.0,0.0,60.0,32.0715,30.6523,33.4907,-0.4286,-65.2695,6.9803,32.4321,10.8844,31.7463,33.1614,206.143,-1.9685,-0.9091,-0.4406,-0.9463,31.0946,1.0,32.3196,0.433,-0.2357,0.6687,0.6467,1.1103,-0.4636,24.922,27.8783,67.8153,32.12,32.11,24.8711,2.6529,0.75,1.6958,120679550.0,30.9465,3.3009,2.0382,2.443,1.0244,53.4901,33.4597,32.0715,28.846,34.2504,28.846,11.4583,0.0,0.0,32.0523,32.217,0.35,32.401,0.3154,52.2339,-72.6027,32.1639
2004-02-06,12.3697,135648779.9189,1131810.0351,30.9552,28.0329,0.4821,55.0,5.0,50.0,32.137,30.8432,33.4308,0.9429,-24.5842,16.6232,32.4327,17.5869,31.7809,34.4875,208.9968,-1.4625,2.1113,-0.4848,-0.9612,31.1223,1.0,32.3136,0.4136,-0.2041,0.6177,0.4821,1.0118,-0.5297,24.937,27.9206,66.8321,32.23,32.11,23.264,2.5202,1.31,1.6869,121989500.0,33.193,3.5959,1.5149,4.2532,1.0425,58.3116,33.4383,32.137,41.78,35.9031,41.78,80.2083,31.349,94.0469,32.1597,32.2074,0.7,32.4201,0.3061,61.2323,-50.0,32.1676
2004-02-09,12.57,135975972.776,1158997.1869,30.6898,28.5325,0.3472,50.0,0.0,50.0,32.2175,31.0145,33.4205,0.5143,57.7306,23.2239,32.5247,25.6487,31.8618,34.5661,211.483,-0.781,1.9778,-0.5222,-0.9723,31.1519,1.0,32.3248,0.4351,-0.146,0.5811,0.3472,0.8958,-0.5486,24.9521,27.9677,59.9717,32.365,32.43,21.842,2.3942,1.61,1.6797,124279850.0,36.9116,4.0461,1.088,5.1902,1.0519,61.612,33.4171,32.2175,60.4167,43.6809,60.4167,89.5833,64.6823,100.0,32.254,32.3309,0.67,32.4098,0.2981,63.0151,-41.2281,32.2145
2004-02-10,12.7896,140998972.776,2662983.0957,30.6766,29.0554,0.2426,45.0,5.0,40.0,32.282,31.0152,33.5488,0.75,101.6145,29.6502,32.7043,30.4248,31.9892,33.8625,218.8006,-0.5384,1.2358,-0.6266,-0.9942,31.2489,1.0,32.3495,0.4925,-0.0709,0.5634,0.2426,0.7717,-0.5291,24.9675,28.02,57.4365,32.365,32.43,20.7085,2.2745,1.29,1.6541,129302850.0,38.8199,4.2638,0.7582,4.0426,1.0404,64.8251,33.3962,32.282,89.9306,64.0424,89.9306,100.0,98.0156,100.0,32.34,32.5762,0.57,32.3826,0.2925,64.8419,-16.2281,32.3081
2004-02-11,12.9668,144064147.776,4011443.6406,30.9517,29.7462,0.1743,100.0,0.0,100.0,32.4005,31.0847,33.7163,0.4643,136.5441,34.3203,32.9393,36.1787,32.1483,32.6846,224.53,-0.4525,0.7781,-0.7013,-1.0,31.4103,1.0,32.4372,0.5685,0.0041,0.5644,0.1743,0.6536,-0.4793,24.983,28.0764,67.4093,32.555,32.54,19.6537,2.1608,2.37,1.6331,134070900.0,41.9361,4.6106,0.5429,7.5743,1.0757,67.1601,31.32,32.4005,95.1504,81.8325,95.1504,95.8678,100.0,100.0,32.4226,32.892,0.56,32.361,0.29,69.2006,-4.0984,32.4393
2004-02-12,12.8666,142334763.1606,3648151.1549,31.2377,30.4507,0.1285,100.0,50.0,50.0,32.482,31.131,33.833,-0.7885,114.811,29.2167,33.091,36.671,32.2676,31.2357,229.5008,-0.5287,1.6661,-0.7604,-0.9969,31.6522,1.0,32.4766,0.6009,0.0292,0.5717,0.1285,0.5378,-0.4093,24.9987,28.1296,61.2244,32.555,32.565,18.7216,2.0527,1.63,1.6414,131073300.0,40.4033,4.4301,0.3992,5.1306,1.0513,64.6084,31.3444,32.482,92.8316,92.6375,92.8316,82.6271,90.3872,71.1617,32.5041,33.0777,0.52,32.3465,0.2886,64.1606,-16.4659,32.5345
2004-02-13,12.9822,143786663.1606,3629849.5785,31.5093,31.1059,0.1465,95.0,45.0,50.0,32.567,31.1364,33.9976,0.0,113.812,32.3392,33.2725,36.671,32.404,29.6487,229.4303,0.147,3.3197,-0.7596,-0.997,31.8915,1.0,32.5288,0.6433,0.0573,0.5861,0.1465,0.4356,-0.2891,25.0147,28.1853,60.9286,32.575,32.565,18.113,1.9501,1.7,1.5974,133251150.0,39.0899,4.2086,0.4533,5.3125,1.0531,66.1696,31.3937,32.567,90.1746,92.7189,90.1746,92.029,84.436,82.1462,32.5866,33.3011,0.35,32.3467,0.2888,67.9442,-4.4177,32.6505
2004-02-17,13.1363,144969327.4464,3668678.5174,31.9936,31.9931,0.2112,100.0,40.0,60.0,32.684,31.1571,34.2109,0.2857,138.8862,36.284,33.4974,41.1939,32.5655,28.0098,233.6588,1.2003,2.8631,-0.8055,-0.9886,32.1137,1.0,32.6318,0.7012,0.0921,0.6091,0.2112,0.355,-0.1438,25.0308,28.2445,65.4578,32.775,32.76,17.2688,1.8526,2.34,1.573,136010700.0,41.4626,4.4481,0.6511,7.3678,1.0737,68.142,31.442,32.684,89.1711,90.7258,89.1711,92.8571,84.436,100.0,32.6729,33.5807,0.5,32.3655,0.291,71.4383,-3.4722,32.7965
2004-02-18,12.9282,143106432.3644,2758307.5102,32.0531,32.7179,0.2385,95.0,35.0,60.0,32.7445,31.1799,34.3091,-0.8852,94.9319,25.8566,33.5891,33.1838,32.6602,26.5607,186.2654,1.7825,1.5109,-0.1091,-0.7801,32.307,1.0,32.6568,0.6954,0.0691,0.6263,0.2385,0.2909,-0.0523,25.0471,28.2976,60.5043,32.775,32.76,19.6264,2.12,1.21,1.6093,133592900.0,39.1211,4.2257,0.7331,3.7403,1.0374,62.9283,31.5248,32.7445,73.6287,84.3248,73.6287,36.0,60.7154,0.0,32.762,33.6617,0.61,32.3975,0.2928,63.5722,-22.2222,32.88
2004-02-19,12.6355,141448940.6213,1607744.0426,31.2614,33.0329,0.271,90.0,30.0,60.0,32.737,31.1749,34.2991,-0.8257,29.0125,13.0431,33.526,16.2187,32.6735,25.3812,107.8918,2.0563,-0.1897,0.9516,0.4557,32.4699,1.0,32.6576,0.6223,-0.0032,0.6255,0.271,0.2491,0.0219,25.0636,28.3427,54.4328,32.775,32.76,25.4941,2.894,-0.15,1.7304,131048300.0,35.3646,4.0144,0.8319,-0.4552,0.9954,56.5215,31.605,32.737,46.9356,69.9118,46.9356,11.9497,33.3333,0.0,32.8502,33.5225,1.09,32.4446,0.2918,53.2166,-48.6111,32.8852
2004-02-20,12.3427,139350106.5091,323089.5845,30.0003,33.1258,0.2579,85.0,25.0,60.0,32.6815,31.1033,34.2597,-0.9439,-30.8003,2.101,33.3299,6.0397,32.6132,24.3061,117.8392,1.5405,-1.7302,0.8843,0.2951,32.579,0.0,32.6441,0.4974,-0.1025,0.5999,0.2579,0.2242,0.0337,25.0802,28.3796,48.4468,32.775,32.76,28.5075,3.3793,-1.11,1.8499,128684350.0,32.1724,3.8137,0.7912,-3.3484,0.9665,51.0505,31.6829,32.6815,16.8841,45.8161,16.8841,2.7027,-0.0,0.0,32.9316,33.2039,1.07,32.5089,0.2864,41.053,-75.0,32.8189
2004-02-23,12.3273,138267899.3663,-576161.2924,28.7107,32.8918,0.2783,80.0,20.0,60.0,32.6095,31.0449,34.1741,-0.6122,-52.153,1.5564,33.1504,4.2097,32.5548,23.2261,134.0275,0.906,-1.5449,0.719,0.017,32.6442,0.0,32.6242,0.3906,-0.1674,0.558,0.2783,0.2165,0.0617,25.0969,28.4158,43.012,32.775,32.76,28.34,3.3303,-1.44,1.8361,126159200.0,30.8309,3.623,0.8533,-4.3062,0.9569,50.7782,31.7584,32.6095,6.8784,23.5661,6.8784,5.9829,-0.0,0.0,33.0024,32.9268,0.49,32.5876,0.2777,36.9933,-76.3889,32.754
2004-02-24,12.4544,139468417.8848,-509675.1869,27.5001,32.4468,0.3389,75.0,15.0,60.0,32.565,31.022,34.108,0.8519,-29.7385,5.9146,33.0529,4.4988,32.5334,22.1426,159.616,0.745,-1.6304,0.3483,-0.4165,32.6533,1.0,32.619,0.3288,-0.1834,0.5122,0.3389,0.2272,0.1117,25.1137,28.455,46.0659,32.775,32.76,27.4309,3.1638,-0.89,1.7837,127865200.0,30.0153,3.4619,1.0389,-2.6791,0.9732,52.9573,31.8316,32.565,9.8893,11.2173,9.8893,20.9821,5.9783,17.9349,33.0616,32.7818,0.37,32.6757,0.2672,40.9628,-64.9306,32.7273
2004-02-25,12.4775,140606581.7737,-73999.1621,26.4174,31.6345,0.338,70.0,10.0,60.0,32.5415,31.0028,34.0802,0.3889,-22.5004,6.7051,32.9774,5.8451,32.5197,21.112,195.423,0.1543,-2.3566,-0.2659,-0.8697,32.6158,1.0,32.6167,0.2815,-0.1846,0.4661,0.338,0.2454,0.0926,25.1306,28.4943,50.2042,32.775,32.76,26.5583,3.0056,-0.47,1.747,129727650.0,29.8557,3.3788,1.0354,-1.4303,0.9857,53.3525,31.86,32.5415,18.5898,11.7858,18.5898,28.8043,20.9193,44.8232,33.109,32.6762,0.36,32.7618,0.2558,41.4222,-62.8472,32.7107
2004-02-26,12.597,141340232.8375,344393.565,25.6525,30.8143,0.3304,65.0,5.0,60.0,32.5715,31.0451,34.0979,0.4255,5.3157,10.7818,32.9665,11.1206,32.5369,20.1926,227.4908,-0.7489,-2.1444,-0.7372,-0.9991,32.5909,1.0,32.6178,0.2659,-0.1601,0.426,0.3304,0.2679,0.0625,25.1476,28.5364,56.2763,32.775,32.76,25.4459,2.8553,0.6,1.7158,131226850.0,31.8134,3.5698,1.0116,1.8692,1.0187,55.3909,31.9302,32.5715,40.1249,22.868,40.1249,70.5882,54.2527,100.0,33.146,32.6686,0.47,32.8361,0.2446,41.4736,-52.0833,32.7258
2004-02-27,12.6085,140594237.6762,246883.6233,25.0116,30.1246,0.2997,60.0,0.0,60.0,32.618,31.1323,34.1037,-0.3871,15.1535,11.1772,32.9606,12.8342,32.5553,19.4465,253.3083,-1.4392,-1.0444,-0.9579,-0.8804,32.6052,0.0,32.6202,0.253,-0.1384,0.3914,0.2997,0.2849,0.0148,25.1648,28.5783,62.3522,32.775,32.77,24.7268,2.7126,0.93,1.6759,133329200.0,32.0083,3.5114,0.9178,2.9245,1.0292,55.5886,31.9983,32.618,59.9827,39.5658,59.9827,80.5556,81.6077,100.0,33.1742,32.6691,0.31,32.8901,0.2337,41.9166,-51.3986,32.7409
2004-03-01,12.6779,141739880.5333,549071.9542,24.4101,29.5108,0.2464,55.0,20.0,35.0,32.6605,31.1926,34.1284,0.0357,19.0466,13.5955,32.9864,12.9814,32.5891,18.8797,271.0993,-1.5341,0.6346,-0.9998,-0.6934,32.6423,0.0,32.6258,0.2544,-0.1096,0.364,0.2464,0.2888,-0.0424,25.182,28.6217,62.7052,32.775,32.77,24.0799,2.5769,0.85,1.6259,134933100.0,31.2643,3.3458,0.7549,2.6513,1.0265,56.7978,32.0643,32.6605,82.146,60.7512,82.146,95.2941,100.0,100.0,33.1953,32.7153,0.28,32.9224,0.2237,47.1939,-45.1049,32.7687
2004-03-02,12.3697,140004318.3712,70554.4966,23.3025,28.4802,0.1901,50.0,15.0,35.0,32.666,31.2072,34.1248,-0.8649,-38.1047,0.7609,32.8616,2.2586,32.5434,18.4103,305.1281,-0.8735,1.6306,-0.8179,-0.1714,32.7023,0.0,32.6231,0.1888,-0.1402,0.329,0.1901,0.2834,-0.0933,25.1994,28.6565,58.9859,32.775,32.77,27.6277,3.0381,0.11,1.7123,133044400.0,28.9045,3.1785,0.5832,0.3437,1.0034,50.3804,34.2,32.666,59.766,67.2982,59.766,3.4483,66.6667,0.0,33.2079,32.5448,0.83,32.9216,0.212,45.5762,-73.0769,32.7162
2004-03-03,12.4506,140767153.737,111103.6534,22.1736,27.4629,0.1097,45.0,10.0,35.0,32.6895,31.2694,34.1096,0.7805,-53.4906,3.7653,32.7908,0.7236,32.5222,17.9468,-29.7042,-0.2171,1.5297,-0.4955,0.2638,32.7606,0.0,32.6199,0.152,-0.1416,0.2936,0.1097,0.2655,-0.1558,25.2169,28.6932,59.4725,32.775,32.77,27.4133,2.9762,0.47,1.6796,134295450.0,27.8129,3.0196,0.3369,1.4757,1.0148,51.8827,34.1788,32.6895,44.3725,62.0948,44.3725,34.375,41.1362,23.4086,33.2122,32.4593,0.41,32.8905,0.1999,49.6792,-65.7343,32.6833
2004-03-04,12.5122,141154370.4037,240796.9158,21.245,26.4519,-0.0107,40.0,5.0,35.0,32.731,31.3885,34.0735,0.5926,-35.3735,6.0465,32.7575,3.6007,32.5181,17.4829,15.1839,0.2613,0.9235,0.2619,0.8676,32.8074,0.0,32.6175,0.1342,-0.1275,0.2617,-0.0107,0.2356,-0.2463,25.2345,28.731,61.9716,32.775,32.77,26.714,2.8274,0.83,1.6293,135457100.0,28.7096,3.0386,-0.0329,2.6224,1.0262,53.0233,34.135,32.731,29.6216,44.5867,29.6216,51.0417,21.5304,41.1826,33.209,32.4312,0.27,32.841,0.1881,48.4288,-60.1399,32.6633
2004-03-05,12.6201,141925205.5388,517228.3465,20.5933,25.7743,-0.1028,35.0,0.0,35.0,32.7965,31.5894,34.0036,0.7568,-13.9968,9.9775,32.7786,8.2126,32.5412,17.0738,35.6365,0.4187,0.1855,0.5826,0.9867,32.8238,0.0,32.6215,0.1411,-0.0965,0.2376,-0.1028,0.1933,-0.2961,25.2521,28.7713,65.1723,33.05,32.825,25.7658,2.686,1.31,1.5911,136958200.0,30.3766,3.1667,-0.3155,4.1653,1.0417,54.9888,34.0921,32.7965,55.2083,43.0675,55.2083,80.2083,45.4672,71.8104,33.2005,32.4816,0.37,32.7875,0.1774,48.1044,-52.3636,32.6661
2004-03-08,12.3851,141196914.0294,351564.0563,19.6197,25.1547,-0.1704,30.0,0.0,30.0,32.7985,31.5958,34.0012,-0.6226,-73.7516,0.3492,32.685,1.1197,32.5039,16.7495,49.8632,0.3539,-0.4761,0.7645,0.9964,32.7919,0.0,32.6194,0.0962,-0.1131,0.2093,-0.1704,0.1367,-0.3071,25.2699,28.8051,62.8747,33.05,33.03,27.8216,2.9417,0.04,1.6444,136016750.0,28.4517,3.0083,-0.523,0.1246,1.0012,50.1746,34.0501,32.7985,49.9516,44.9272,49.9516,18.6047,37.6643,0.0,33.186,32.3654,0.67,32.7301,0.1659,39.1596,-87.6068,32.6045
2004-03-09,12.2888,140738017.6879,105819.4603,18.8375,24.757,-0.1759,25.0,100.0,-75.0,32.762,31.4983,34.0257,-0.7317,-108.117,-3.3029,32.5582,3.9766,32.4464,16.4947,70.8263,-0.059,-0.7459,0.9445,0.9001,32.7017,1.0,32.6082,0.04,-0.1355,0.1754,-0.1759,0.0796,-0.2555,25.2877,28.8361,59.5957,33.0,32.995,29.6001,3.0946,-0.73,1.6387,135026500.0,27.336,2.8579,-0.54,-2.2372,0.9776,48.3485,34.0089,32.762,36.3968,47.1856,36.3968,10.3774,23.9368,0.0,33.1644,32.2063,0.41,32.6697,0.1534,39.1493,-95.4357,32.519
2004-03-10,11.9613,138205123.5019,-810253.2483,18.6567,24.8042,-0.2185,20.0,100.0,-80.0,32.6545,31.2059,34.1031,-0.5814,-181.406,-14.4465,32.2943,15.2207,32.3134,16.2771,59.0505,-0.3451,-0.1994,0.8576,0.9701,32.5589,1.0,32.5221,-0.0723,-0.1982,0.1259,-0.2185,0.0186,-0.2371,25.3056,28.8582,51.0896,32.575,32.62,34.1909,3.6899,-2.15,1.7378,132370050.0,25.1576,2.715,-0.6716,-6.4759,0.9352,42.7767,33.9423,32.6545,9.8448,32.0644,9.8448,0.5525,0.0,0.0,33.1321,31.8574,0.86,32.5999,0.138,31.5394,-99.6835,32.3559
2004-03-11,11.9536,138497033.8467,-1018470.3149,18.7092,24.9734,-0.2953,15.0,100.0,-85.0,32.523,30.9884,34.0576,0.1379,-180.8648,-14.69,32.0633,19.7073,32.1912,16.0838,-44.5278,-0.1672,0.2165,-0.7013,0.0082,32.3987,1.0,32.4,-0.1611,-0.2296,0.0685,-0.2953,-0.0475,-0.2478,25.3235,28.8799,42.3263,32.565,32.45,35.4989,3.8454,-2.63,1.7455,130253700.0,23.8106,2.5793,-0.9085,-7.8134,0.9219,42.655,33.8262,32.523,8.7596,18.3337,8.7596,15.3488,0.0,0.0,33.0874,31.5696,0.58,32.5223,0.1206,39.1467,-90.5714,32.2012
2004-03-12,12.1462,139654583.8467,-642750.4499,18.5236,25.0165,-0.3624,10.0,95.0,-85.0,32.4295,30.8922,33.9668,0.9773,-126.5657,-6.6984,31.9555,14.997,32.1282,15.9053,311.8404,0.0142,-0.0956,-0.745,-0.0551,32.266,1.0,32.3591,-0.1889,-0.2059,0.017,-0.3624,-0.1151,-0.2472,25.3414,28.9064,47.5663,32.565,32.45,33.854,3.6531,-1.87,1.7112,131411250.0,25.0241,2.7003,-1.1149,-5.5988,0.944,46.6508,33.6699,32.4295,19.7102,12.7715,19.7102,43.2292,17.7129,53.1387,33.0316,31.4683,0.5,32.4425,0.1036,43.1592,-76.2857,32.1066
2004-03-15,11.9228,139342069.561,-530051.3734,18.5485,25.271,-0.489,5.0,90.0,-85.0,32.292,30.7419,33.8421,-0.7143,-155.8084,-14.0144,31.7582,19.0219,32.016,15.7244,-38.8688,-0.1249,-0.6277,-0.6275,0.1068,32.1643,1.0,32.2483,-0.2548,-0.2175,-0.0374,-0.489,-0.1906,-0.2984,25.3593,28.9269,43.3289,32.525,32.45,34.3042,3.7705,-2.75,1.7756,130682050.0,23.3393,2.5653,-1.5054,-8.1602,0.9184,42.9928,33.5214,32.292,25.0816,17.8504,25.0816,16.6667,19.6908,5.9339,32.9643,31.2404,0.74,32.3509,0.0856,38.6187,-92.8571,31.9657
2004-03-16,11.9228,138383869.561,-740642.5354,18.5722,25.3126,-0.5927,0.0,85.0,-85.0,32.1345,30.7168,33.5522,-0.6,-135.1174,-14.0144,31.5894,19.0219,31.9145,15.5651,-26.2473,-0.4988,-0.8161,-0.4422,0.3215,32.0859,1.0,32.1108,-0.3036,-0.213,-0.0906,-0.5927,-0.2686,-0.3241,25.3772,28.9471,40.0092,32.255,32.4,33.3461,3.5819,-3.15,1.7353,130682050.0,22.6875,2.437,-1.8272,-9.2375,0.9076,42.9928,33.3803,32.1345,30.0054,24.9324,30.0054,30.1205,22.5092,8.455,32.8857,31.06,0.3,32.256,0.0672,33.8774,-92.6471,31.8379
2004-03-17,12.0114,141178390.8376,129703.535,18.6847,24.973,-0.6811,0.0,80.0,-80.0,32.0155,30.7005,33.3305,0.2766,-112.7538,-10.217,31.4871,20.822,31.8445,15.4972,-6.9906,-0.8915,-0.6365,-0.1217,0.6158,32.004,1.0,32.0428,-0.3199,-0.1835,-0.1365,-0.6811,-0.3431,-0.338,25.3952,28.9694,51.0977,31.93,32.2,33.0958,3.5328,-2.38,1.7118,135935750.0,21.6886,2.3152,-2.1033,-7.0918,0.9291,44.8915,33.2463,32.0155,34.8728,29.9866,34.8728,57.8313,23.4535,55.9717,32.7978,30.9789,0.47,32.1688,0.0495,39.3949,-84.0,31.747
2004-03-18,11.9575,141848479.7265,687173.0708,18.7915,24.3959,-0.6872,0.0,75.0,-75.0,31.9275,30.5988,33.2562,-0.3889,-106.0928,-12.0929,31.3752,20.822,31.7679,15.5374,-0.9513,-1.0942,0.2639,-0.0166,0.6953,31.9318,1.0,31.9889,-0.3403,-0.1631,-0.1772,-0.6872,-0.408,-0.2791,25.4132,28.9901,50.691,31.93,31.875,31.9612,3.3562,-1.76,1.6915,132920350.0,20.945,2.1994,-2.1276,-5.3659,0.9463,43.9535,33.119,31.9275,40.5785,35.1523,40.5785,33.7838,30.23,26.2633,32.702,30.8835,0.36,32.0798,0.0325,41.4703,-85.5319,31.6541
2004-03-19,11.8612,140238801.3481,340588.1176,18.9739,23.8423,-0.7043,0.0,70.0,-70.0,31.865,30.4487,33.2813,-0.7838,-106.1447,-15.415,31.2352,22.4385,31.6748,15.6618,8.4435,-0.5844,0.8029,0.1468,0.8033,31.8407,1.0,31.944,-0.3723,-0.1561,-0.2162,-0.7043,-0.4674,-0.2369,25.4312,29.0081,50.2243,31.85,31.825,31.8813,3.2984,-1.25,1.6801,130084250.0,20.196,2.0894,-2.188,-3.9014,0.961,42.2925,32.9981,31.865,34.705,36.7188,34.705,12.5,27.4117,0.0,32.5991,30.7479,0.37,31.9758,0.0157,45.0913,-96.0,31.5458
2004-03-22,11.6146,138995060.6814,-227894.8587,19.6599,23.58,-0.7735,25.0,100.0,-75.0,31.7725,30.1736,33.3714,-0.7067,-142.2076,-23.2327,31.0005,32.6951,31.5296,15.858,13.6629,-0.3459,0.3651,0.2362,0.8541,31.7193,1.0,31.8426,-0.4442,-0.1824,-0.2618,-0.7735,-0.5338,-0.2397,25.4491,29.0195,49.8066,31.53,31.44,36.6137,3.9135,-1.85,1.7726,127075200.0,18.571,1.985,-2.4123,-5.7813,0.9422,38.3836,32.8832,31.7725,20.8201,32.0346,20.8201,16.1765,8.7544,0.0,32.4876,30.4786,0.86,31.8471,-0.0024,41.3975,-92.7152,31.3824
2004-03-23,11.7826,138726403.5386,-525220.1801,20.2881,23.3527,-0.8401,20.0,95.0,-75.0,31.6795,30.0065,33.3525,-0.5476,-106.479,-17.5162,30.8587,32.2232,31.4286,16.0589,16.346,-0.3454,0.3825,0.2814,0.8775,31.5806,1.0,31.7642,-0.4699,-0.1665,-0.3034,-0.8401,-0.6028,-0.2372,25.467,29.034,51.0597,31.53,31.44,34.7324,3.7178,-1.86,1.7565,129896100.0,17.8036,1.9057,-2.6302,-5.7532,0.9425,41.2419,32.706,31.6795,22.7941,26.1064,22.7941,39.7059,14.64,43.9199,32.3687,30.3495,0.55,31.704,-0.02,37.859,-82.1192,31.2584
2004-03-24,11.7169,138584489.2529,-644260.5224,20.9471,23.2998,-0.8481,15.0,90.0,-75.0,31.575,29.8329,33.3171,0.0,-108.6251,-19.6018,30.7082,33.4686,31.3212,16.3102,19.3738,-0.1091,0.2188,0.3317,0.9016,31.4454,1.0,31.6673,-0.4983,-0.1559,-0.3424,-0.8481,-0.6642,-0.1838,25.4849,29.0467,47.3527,31.53,31.44,34.7255,3.6319,-2.09,1.7259,128902700.0,17.31,1.8104,-2.6675,-6.4526,0.9355,40.1991,32.5394,31.575,28.4941,24.0361,28.4941,29.6,25.5047,32.5942,32.2433,30.2086,0.29,31.558,-0.0372,39.9704,-87.7483,31.127
2004-03-25,11.8909,139566117.8243,-322053.3423,21.094,23.0528,-0.8358,10.0,85.0,-75.0,31.4775,29.7805,33.1745,0.7679,-75.0117,-11.7301,30.663,23.8841,31.2668,16.7796,20.6893,-0.1354,-0.1922,0.3533,0.9113,31.3515,1.0,31.6142,-0.4789,-0.1092,-0.3697,-0.8358,-0.7169,-0.119,25.5028,29.0637,47.3799,31.53,31.44,32.8728,3.4503,-1.95,1.7067,130519500.0,20.1974,2.1199,-2.6379,-5.9633,0.9404,44.1349,32.3828,31.4775,46.8701,32.7194,46.8701,71.3043,58.838,100.0,32.1142,30.2193,0.56,31.4216,-0.0526,46.0688,-72.8477,31.0484
2004-03-26,11.8136,138948513.6576,-357474.1541,21.2335,22.8218,-0.791,5.0,80.0,-75.0,31.3685,29.7282,33.0088,-0.2083,-73.9977,-14.3669,30.5904,23.8841,31.1985,17.5492,22.576,-0.254,-0.4641,0.3839,0.9244,31.2874,1.0,31.5442,-0.4743,-0.0836,-0.3906,-0.791,-0.7504,-0.0406,25.5207,29.0786,42.9833,31.53,31.44,32.0687,3.2778,-2.18,1.6729,129460750.0,19.7034,2.0139,-2.5032,-6.6606,0.9334,42.8166,32.2357,31.3685,55.857,43.7404,55.857,66.6667,69.8904,77.0771,31.9832,30.1851,0.25,31.2915,-0.0666,42.963,-79.4702,30.9601
2004-03-29,11.8909,138893260.7165,-357047.3172,21.2452,22.2739,-0.7647,0.0,75.0,-75.0,31.2605,29.7621,32.7589,-0.2941,-55.1653,-10.8804,30.567,21.4679,31.1558,18.5769,25.121,-0.5626,-0.3682,0.4245,0.9404,31.2468,1.0,31.4929,-0.4493,-0.0469,-0.4024,-0.7647,-0.7695,0.0048,25.5386,29.0953,41.8035,31.455,31.39,31.1387,3.1139,-2.16,1.626,130400050.0,20.132,2.0132,-2.4238,-6.5634,0.9344,44.5598,32.0973,31.2605,73.9315,58.8862,73.9315,83.8235,92.359,100.0,31.8528,30.2177,0.29,31.1705,-0.0788,43.992,-71.9178,30.9012
