date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2004-03-11,11.3894,-19735037.6093,-1438233.4021,21.2301,19.1307,4.9085,15.0,75.0,60.0,40.9898,60.5972,50.7935,0.4398,-10.8067,4.3086,53.8961,4.0784,51.1047,28.9509,175.3945,-5.4785,4.0903,-0.648,0.0803,48.2987,1.0,50.0919,2.4028,1.9704,-0.4323,4.3845,4.9085,0.5239,23.5356,42.9102,52.337,49.605,49.19,26.0237,14.4068,8.19,5.4823,55815600.0,28.2366,15.6319,10.0714,19.3617,1.1936,52.1543,45.3321,50.7935,16.1545,10.9068,10.9068,23.0019,5.7004,17.1013,49.8513,54.3298,3.82,52.0453,0.543,43.1251,-43.0108,52.6331
2004-03-12,11.3917,-20607722.6334,-1722622.9759,20.3725,18.6606,4.5608,10.0,70.0,60.0,42.2673,60.1657,51.2165,-0.3237,-9.2817,4.3361,53.5205,4.0784,51.0471,28.872,185.1869,-13.3735,2.4101,-0.7681,-0.0904,48.4503,1.0,50.1053,2.2592,1.6848,-0.5744,4.6363,4.5608,-0.0754,23.6328,42.9861,54.7229,49.605,49.19,25.0382,13.6865,8.46,5.4121,58290200.0,27.1674,14.8503,9.287,20.1237,1.2012,52.168,45.8584,51.2165,11.3236,16.16,16.16,25.3747,14.6965,26.9883,50.3515,53.6253,2.07,52.6487,0.5426,40.0788,-42.957,52.6051
2004-03-15,10.2367,-25043045.0824,-3093601.0376,20.0356,18.5427,3.9249,5.0,65.0,60.0,43.3744,59.5136,51.444,-0.6497,-103.5537,-9.641,52.2569,13.6344,50.5074,28.4123,201.6039,-14.3665,-1.8004,-0.9178,-0.3682,48.5695,0.0,50.0347,2.014,1.0333,-0.9807,4.7327,3.9249,-0.8078,23.7297,43.01,50.8085,49.84,49.19,31.9161,18.5621,4.55,6.408,51164600.0,24.2572,14.1078,7.9671,11.1438,1.1114,45.1795,58.49,51.444,15.5925,19.7108,19.7108,10.7558,14.6965,0.0,50.7837,51.6967,6.23,53.0464,0.5262,32.3397,-70.4839,52.0493
2004-03-16,10.4803,-24525079.6503,-3208412.0582,19.7155,18.4655,3.1867,0.0,60.0,60.0,44.6848,58.7192,51.702,0.3457,-122.5826,-6.4739,51.3561,13.6344,50.1219,28.1384,212.6401,-11.866,-4.84,-0.9768,-0.5394,48.7235,1.0,49.9751,1.7306,0.5973,-1.1334,4.6414,3.1867,-1.4547,23.8263,43.0445,50.6111,51.88,51.38,30.9362,17.634,5.16,6.1344,54161400.0,23.5125,13.4024,6.4436,12.4939,1.1249,46.763,58.3478,51.702,18.8926,20.807,20.807,26.2905,16.5491,22.6589,51.1369,50.3829,1.75,53.2213,0.5002,33.6637,-84.5992,51.5746
2004-03-17,10.8503,-23626292.6938,-2677728.7116,19.119,18.2459,2.2202,90.0,55.0,-35.0,44.343,58.725,51.534,0.2319,-85.4334,-1.7748,50.8718,7.7854,49.9293,28.2094,222.9722,-7.049,-8.2785,-0.9994,-0.6816,48.9092,1.0,49.95,1.4605,0.3797,-1.0808,4.3313,2.2202,-2.1111,23.9226,43.0951,44.4098,51.88,51.38,29.6916,16.7523,-3.36,5.865,56458300.0,25.4023,14.3323,4.4692,-6.5293,0.9347,49.1126,58.207,51.534,23.1633,28.972,28.972,49.8698,26.3127,56.2793,51.4126,49.7273,2.27,53.2038,0.4706,38.4239,-73.0661,51.2316
2004-03-18,10.8165,-22979105.5772,-2011277.9226,18.5523,17.9834,1.4623,85.0,50.0,-35.0,44.2719,58.7461,51.509,0.0613,-83.9814,-2.1904,50.4229,7.7854,49.7408,28.2367,233.141,4.7992,-8.173,-0.9899,-0.8001,49.1223,1.0,49.9394,1.2069,0.1929,-1.014,3.9369,1.4623,-2.4746,24.0187,43.1436,46.5734,51.88,51.38,28.8153,15.9147,-0.5,5.7591,54883800.0,24.6526,13.6157,2.9324,-1.032,0.9897,48.9048,58.0677,51.509,30.4142,41.4637,41.4637,48.2307,44.0813,53.3058,51.6141,49.152,1.63,53.0521,0.4384,40.3004,-74.121,50.8902
2004-03-19,10.8119,-23703173.1097,-1786180.6399,17.9872,17.8091,0.5899,80.0,45.0,-35.0,44.029,58.784,51.4065,-0.6234,-73.5133,-2.2484,50.0295,7.2502,49.5684,27.982,243.702,4.4688,-4.4853,-0.9472,-0.8965,49.3399,1.0,49.9195,0.9741,0.0428,-0.9313,3.4372,0.5899,-2.8473,24.1146,43.1915,50.277,51.88,51.38,28.3985,15.119,-2.05,5.5538,53790600.0,24.559,13.0749,1.1779,-4.1016,0.959,48.8758,57.9297,51.4065,41.2947,53.4485,53.4485,62.2449,67.8546,93.9786,51.7464,48.6796,0.77,52.728,0.4047,42.8388,-74.2616,50.5494
2004-03-22,10.3427,-24492839.7763,-1782972.9054,17.8244,17.7162,-0.6008,75.0,40.0,-35.0,43.4881,58.9529,51.2205,-0.6889,-105.191,-8.2121,49.311,14.7315,49.2142,27.2528,261.4614,-0.1302,-5.6911,-0.8043,-0.9889,49.6197,1.0,49.8556,0.731,-0.2412,-0.9723,2.8037,-0.6008,-3.4045,24.2101,43.2181,46.7466,51.88,51.38,31.5003,16.713,-3.72,5.7859,52369200.0,23.4111,12.4211,-1.196,-7.5045,0.925,45.894,57.7931,51.2205,45.2674,40.8902,40.8902,12.1951,49.0948,0.0,51.8081,47.7601,2.48,52.2638,0.3667,38.4763,-88.8889,50.0202
2004-03-23,10.5232,-23939602.7107,-1443542.2291,17.7573,17.7122,-1.6838,70.0,35.0,-35.0,43.2253,59.0307,51.128,-0.0965,-96.5621,-5.6037,48.8366,16.4817,48.97,26.2029,282.287,6.914,-5.8393,-0.5404,-0.9771,50.006,1.0,49.8266,0.5054,-0.3972,-0.9026,2.0632,-1.6838,-3.747,24.3053,43.2524,49.111,51.88,51.38,31.0553,16.4574,-1.85,5.6799,53846400.0,22.2669,11.8001,-3.3372,-3.8144,0.9619,47.1982,57.6578,51.128,44.8411,40.1847,40.1847,46.114,44.8328,40.5197,51.8042,47.2252,2.59,51.7005,0.3278,41.4378,-83.263,49.5849
2004-03-24,10.3427,-25534213.237,-1680829.1899,17.6419,17.7726,-2.5613,65.0,30.0,-35.0,42.6854,59.1366,50.911,-0.5579,-87.5674,-7.9395,48.2834,15.4495,48.6729,25.1227,305.9798,7.8418,-2.2721,-0.1568,-0.8092,50.3157,1.0,49.7512,0.2886,-0.5787,-0.8673,1.2332,-2.5613,-3.7945,24.4002,43.2784,49.0327,51.88,51.38,29.9259,15.6345,-4.34,5.6973,52163200.0,21.9165,11.4501,-5.0589,-8.6471,0.9135,46.0302,57.524,50.911,36.4467,28.2652,28.2652,26.4865,15.0152,4.5258,51.7383,46.5936,1.9,51.0706,0.2874,42.6326,-88.8889,49.0822
2004-03-25,10.7601,-24299813.237,-1232334.8385,17.5323,17.9831,-2.8458,60.0,25.0,-35.0,42.3959,59.0801,50.738,0.8036,-67.8538,-1.8072,48.144,15.4495,48.5802,24.2121,-32.0344,4.3867,-0.6796,0.2244,-0.5304,50.4989,1.0,49.7209,0.1175,-0.5667,-0.6842,0.4103,-2.8458,-3.2561,24.4948,43.3226,47.5705,51.88,51.38,28.8505,14.8528,-3.46,5.3964,53397600.0,21.1289,10.8776,-5.637,-6.7631,0.9324,49.0964,57.3914,50.738,39.3818,49.6957,49.6957,76.4865,48.3485,100.0,51.6228,46.5729,1.85,50.428,0.2501,47.0312,-75.879,48.7764
2004-03-26,10.9202,-23823749.237,-785354.5275,17.126,18.2853,-2.8776,55.0,20.0,-35.0,42.1757,58.8383,50.507,0.405,-44.9764,0.477,48.1546,9.4071,48.564,23.5339,-18.4341,1.0357,0.3871,0.4472,-0.3162,50.559,1.0,49.694,-0.0048,-0.4942,-0.4894,-0.3456,-2.8776,-2.5321,24.5892,43.3734,45.1334,51.88,51.38,27.717,14.1101,-4.62,5.258,54720000.0,22.9507,11.6837,-5.7001,-8.712,0.9129,50.2385,57.2602,50.507,46.8383,62.554,62.554,84.689,68.1753,100.0,51.4713,46.7575,2.0,49.7725,0.2172,47.792,-70.8861,48.5547
