date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-03-31,12.7575,1581613.1027,1427311.7293,24.2152,16.2053,3.6021,0.0,75.0,75.0,64.9578,58.4105,51.8632,0.704,52.458,27.4674,61.498,34.5687,58.8993,23.8949,,0.5085,-0.9325,,,,0.0,59.4448,1.9323,1.9523,-0.02,3.6021,2.9238,0.6782,2.5701,21.5415,73.6329,57.035,57.125,15.7202,4.3418,7.44,2.2821,48413000.0,32.3309,8.9296,6.2979,13.9222,1.1392,63.7337,55.2014,58.4105,38.7959,45.3392,61.3402,38.7959,29.0086,9.6695,,61.9284,1.25,59.1645,0.4234,59.6608,-11.4872,59.9871
1998-04-01,12.6004,769527.3884,1201510.8917,24.6642,16.6687,3.3695,5.0,70.0,65.0,64.8215,58.7795,52.7375,-0.6303,40.2561,20.614,61.4738,33.1953,59.0165,24.0203,,0.5131,-0.703,,,,0.0,59.5542,1.7952,1.9209,-0.1257,3.3695,3.1306,0.2389,2.6669,21.9273,72.8122,57.035,57.125,15.5122,4.2547,7.38,2.294,46165600.0,30.9282,8.4831,5.8632,13.9905,1.1399,60.307,55.5413,58.7795,34.6391,37.4535,23.5294,34.6391,0.0,9.6695,,61.7352,1.19,59.6209,0.427,54.8147,-19.1795,60.1509
1998-04-02,12.3908,1050184.5312,1089209.5589,24.3044,16.7159,3.0548,0.0,65.0,65.0,64.4098,59.114,53.8182,-0.4286,-0.4623,12.1509,61.2603,17.4693,59.0274,24.1526,,0.4055,-1.5521,,,,0.0,59.5013,1.5875,1.8542,-0.2667,3.0548,3.2538,-0.1989,2.765,22.2994,72.1361,57.255,57.25,20.1804,5.662,6.69,2.3853,44201000.0,28.7235,8.0589,5.295,12.7574,1.1276,56.0755,55.8642,59.114,38.008,37.1477,29.1545,38.008,0.0,9.6695,,61.2939,2.0,59.9842,0.4259,56.4579,-30.2105,60.1843
1998-04-03,12.2064,-249399.5396,530745.0313,23.9047,16.3109,2.6344,5.0,60.0,55.0,63.8695,59.3825,54.8955,-0.6637,-33.8733,5.3064,60.9067,16.3093,58.9533,24.2806,203.1643,-0.353,-2.4041,-0.9283,-0.3934,57.8618,1.0,59.3966,1.3365,1.7507,-0.4141,2.6344,3.2763,-0.6418,2.8645,22.6589,69.4066,58.005,57.25,19.8275,5.5089,5.37,2.3972,41870000.0,27.5553,7.656,4.5521,10.1551,1.1016,52.6532,56.171,59.3825,20.2237,30.9569,7.9872,20.2237,0.0,-0.0,,60.684,1.13,60.2469,0.4195,51.2968,-39.4737,60.102
1998-04-06,12.0388,-452699.5396,189346.358,22.9021,15.6147,2.1724,0.0,55.0,55.0,63.5086,59.536,55.5634,-0.525,-89.2178,-0.5043,60.4479,3.8535,58.8101,24.4899,232.4745,-1.1223,-1.2866,-0.9915,-0.7931,57.7074,1.0,59.3191,1.0608,1.6127,-0.5519,2.1724,3.2025,-1.0301,2.9652,23.0068,64.1687,58.005,57.875,23.7136,6.7335,3.07,2.4831,37804000.0,25.6144,7.2732,3.743,5.6455,1.0565,49.7478,56.4625,59.536,19.22,25.8173,20.5184,19.22,0.0,-0.0,,59.961,2.0,60.4053,0.4079,50.6788,-55.1515,59.918
1998-04-07,12.1938,746251.0777,413954.2465,22.0383,15.1796,1.7368,0.0,50.0,50.0,62.9948,59.7265,56.4582,-0.3457,-86.9906,4.6201,60.1794,5.6266,58.7511,24.9275,240.4418,-0.9235,-0.2779,-0.9639,-0.8699,57.5646,0.0,59.2627,0.8918,1.4685,-0.5767,1.7368,3.0467,-1.3099,3.0672,23.3586,65.1037,58.315,58.19,22.3701,6.3968,3.81,2.4682,41688600.0,25.0376,7.1595,2.981,7.0063,1.0701,52.3101,56.5,59.7265,22.1895,20.5444,38.0631,22.1895,24.2655,8.0885,,59.5494,1.62,60.4756,0.3936,51.6416,-50.0,59.7898
1998-04-08,12.0891,105536.792,264343.4511,21.2178,15.4839,1.2925,0.0,45.0,45.0,62.5012,59.861,57.2208,-0.7232,-118.9185,0.9589,59.8509,5.6266,58.65,25.5223,241.899,-0.8663,-1.7002,-0.9568,-0.8821,57.4471,1.0,59.213,0.7093,1.3167,-0.6074,1.2925,2.804,-1.5115,3.1704,23.7019,62.2328,59.54,59.25,21.4844,6.0769,2.69,2.4622,40253400.0,24.0462,6.8016,2.2122,4.8909,1.0489,50.4795,56.5,59.861,31.2628,24.2241,35.2071,31.2628,11.5625,11.9427,,59.0751,1.12,60.4483,0.3765,49.6558,-78.3636,59.5958
1998-04-09,12.0618,-331137.4015,40166.0232,20.4382,15.7313,0.805,85.0,40.0,-45.0,62.5739,59.82,57.0661,-0.3065,-118.3732,0.0012,59.5388,5.6266,58.5462,26.0391,241.5312,-1.6838,-2.4211,-0.9587,-0.8791,57.3481,1.0,59.1933,0.5479,1.1629,-0.6151,0.805,2.4793,-1.6743,3.2747,24.0405,50.005,59.54,59.25,20.9998,5.7731,-0.82,2.3982,39212100.0,23.5039,6.4615,1.3735,-1.4046,0.986,50.0006,56.775,59.82,37.8581,30.4368,40.3042,37.8581,8.6993,14.8425,,58.6484,0.62,60.3259,0.3573,46.8006,-80.7273,59.3767
1998-04-13,12.0367,146262.5985,96705.6187,19.5561,16.0094,0.2635,80.0,35.0,-45.0,62.6555,59.77,56.8845,-0.1053,-123.9944,-0.9122,59.2436,2.7964,58.4409,26.6738,242.4837,-2.3289,-1.9249,-0.9538,-0.8869,57.2963,1.0,59.1686,0.4056,1.0114,-0.6059,0.2635,2.1034,-1.8399,3.3802,24.3745,53.2132,59.535,59.25,21.7504,5.8044,-1.0,2.3327,37779900.0,23.0019,6.1384,0.4482,-1.7112,0.9829,49.5439,57.0362,59.77,39.0964,36.0724,41.7778,39.0964,0.0,6.754,,58.2662,0.57,60.1479,0.3366,47.8883,-82.9091,59.15
1998-04-14,12.154,1815964.8712,642312.9384,18.9233,16.5224,-0.2151,75.0,30.0,-45.0,62.6755,59.6885,56.7015,0.7841,-91.5732,3.421,59.0872,6.8993,58.3989,27.6784,241.0561,-2.9309,0.1218,-0.961,-0.8751,57.257,1.0,59.1394,0.3341,0.876,-0.5419,-0.2151,1.6793,-1.8944,3.4869,24.7108,52.0608,59.535,59.25,21.0207,5.5142,-1.63,2.2705,40149800.0,24.1363,6.3315,-0.3645,-2.7335,0.9727,51.7105,57.06,59.6885,45.9011,40.9519,55.6213,45.9011,78.3255,29.0083,,58.0994,0.88,59.9313,0.3159,51.0184,-72.7273,58.9814
1998-04-15,12.1414,435223.5379,367797.0596,18.4703,17.0277,-0.5703,70.0,25.0,-45.0,62.6446,59.5745,56.5044,-0.08,-69.7509,2.9226,58.9384,9.8629,58.3552,28.6743,239.3003,-2.2411,3.034,-0.969,-0.8599,57.2225,1.0,59.0903,0.2696,0.7547,-0.4851,-0.5703,1.2416,-1.8119,3.5946,25.0431,48.0405,59.535,59.25,20.4066,5.2385,-2.28,2.2239,37351000.0,24.8724,6.3849,-0.9644,-3.7861,0.9621,51.4613,57.06,59.5745,52.8367,45.9447,61.1111,52.8367,88.4971,55.6075,,57.9496,0.75,59.6834,0.2953,51.2065,-73.8182,58.8149
1998-04-16,11.6951,649553.1379,290254.7946,18.3027,17.6564,-0.9853,100.0,20.0,-80.0,62.6986,59.3085,55.9184,-0.276,-152.384,-12.7849,58.4211,15.1195,58.1128,29.2538,243.2381,-1.2255,2.7374,-0.9498,-0.8929,57.2117,1.0,58.6861,0.046,0.6129,-0.567,-0.9853,0.7927,-1.778,3.7034,25.3507,39.7412,58.72,58.25,29.5632,8.2266,-5.32,2.5016,32885800.0,21.7977,6.0657,-1.6646,-8.7028,0.913,43.6075,62.0,59.3085,49.8275,49.5218,32.75,49.8275,0.0,55.6075,,57.2778,3.44,59.3902,0.2719,47.8153,-82.5333,58.4564
1998-04-17,12.0765,1984786.7513,656993.2183,17.6125,17.9881,-1.3573,95.0,15.0,-80.0,62.512,59.14,55.768,0.5798,-76.9737,0.8281,58.3042,4.4985,58.0668,29.2835,249.2787,-0.913,1.9909,-0.9116,-0.9353,57.2635,0.0,58.6339,0.0155,0.4935,-0.478,-1.3573,0.3491,-1.7064,3.8133,25.6735,40.1726,58.72,58.25,26.9438,7.8153,-3.37,2.5244,36497000.0,24.624,7.1424,-2.2892,-5.5246,0.9448,50.414,61.925,59.14,57.3704,53.3449,78.25,57.3704,83.9999,57.499,,57.2055,2.57,59.0925,0.2496,50.5336,-58.2667,58.2965
1998-04-20,12.0891,1502158.7513,593732.4627,16.913,18.2036,-1.5341,90.0,10.0,-80.0,62.3305,58.987,55.6435,0.248,-51.1663,1.2417,58.2132,3.6234,58.0309,28.9964,251.3018,-0.5208,1.2855,-0.8965,-0.9472,57.3868,0.0,58.5924,-0.0038,0.394,-0.3978,-1.5341,-0.0627,-1.4714,3.9242,25.9937,44.5504,58.72,58.25,25.7746,7.4245,-3.06,2.504,38127500.0,23.9721,6.9053,-2.5885,-5.037,0.9496,50.6209,61.8507,58.987,63.5833,56.9271,79.75,63.5833,86.5524,56.8508,,57.1694,1.25,58.8066,0.2285,50.4759,-57.4667,58.1584
1998-04-21,12.0765,2917125.418,964094.0509,16.5783,18.6616,-1.6279,85.0,5.0,-80.0,62.0666,58.8155,55.5644,0.0,-72.943,0.7992,58.1231,10.2185,57.9927,28.6022,251.0419,-0.2816,1.1275,-0.8985,-0.9458,57.5674,0.0,58.5411,-0.0237,0.3105,-0.3341,-1.6279,-0.4366,-1.1914,4.0361,26.31,45.7885,58.72,58.25,27.9577,8.0533,-3.43,2.5062,36583900.0,22.7737,6.56,-2.7483,-5.6174,0.9438,50.3996,61.7772,58.8155,78.75,66.5679,78.25,78.75,86.4814,85.6779,,57.1317,1.44,58.5452,0.2085,55.2175,-58.2667,58.0292
1998-04-22,11.9968,2665196.1727,947801.3907,15.9565,18.9449,-1.6197,80.0,0.0,-80.0,61.7453,58.6185,55.4917,0.0,-60.1448,-2.0552,57.976,4.1422,57.922,28.2807,271.7952,0.176,-0.998,-0.6846,-0.9995,57.8471,0.0,58.4594,-0.0693,0.2345,-0.3038,-1.6197,-0.7601,-0.8596,4.149,26.6194,44.2972,58.72,58.065,25.9475,7.6506,-3.94,2.5819,35178400.0,23.8834,7.042,-2.7387,-6.439,0.9356,48.9724,61.7045,58.6185,75.5833,72.6389,68.75,75.5833,76.4953,83.1764,,57.0099,2.12,58.308,0.1892,53.1861,-61.4306,57.8801
1998-04-23,12.0765,5978360.9727,1909161.2487,15.6501,19.2884,-1.5051,75.0,0.0,-75.0,61.2467,58.4185,55.5903,0.2,-73.8695,0.8988,57.9179,9.8273,57.8942,28.1381,290.5424,-1.1519,-1.5774,-0.414,-0.9364,58.1553,0.0,58.4053,-0.0739,0.1728,-0.2467,-1.5051,-1.0168,-0.4883,4.2629,26.9296,36.6709,58.595,58.03,26.7056,8.1481,-4.0,2.6535,39884600.0,21.9264,6.6899,-2.5492,-6.4903,0.9351,50.4494,61.6324,58.4185,72.6667,75.6667,71.0,72.6667,89.598,84.1916,,57.0163,2.5,58.0975,0.1713,56.6439,-55.6657,57.786
1998-04-24,12.2064,5978360.9727,2128884.7135,15.1027,19.213,-1.3894,70.0,5.0,-65.0,60.7424,58.262,55.7816,0.5,3.0329,5.5919,57.9802,4.7021,57.9281,27.9161,314.2154,-1.0162,2.4679,-0.0137,-0.7167,58.4652,0.0,58.3985,-0.0272,0.1328,-0.16,-1.3894,-1.2005,-0.1889,4.3778,27.2428,42.5626,58.345,58.03,25.7634,7.7407,-3.13,2.585,43312900.0,23.4494,7.0454,-2.3575,-5.0994,0.949,52.796,61.5611,58.262,75.319,74.523,86.2069,75.319,100.0,88.6978,,57.1902,1.06,57.9292,0.1557,58.0329,-46.8839,57.7699
1998-04-27,11.9046,5564490.7599,1893550.6347,15.1265,19.3984,-1.3015,65.0,0.0,-65.0,60.3934,58.0745,55.7556,-0.367,-86.5674,-5.3649,57.7724,15.5801,57.8216,27.4957,-18.7022,0.3541,2.0453,0.443,-0.3206,58.7308,1.0,58.3141,-0.1052,0.0852,-0.1904,-1.3015,-1.3212,0.0197,4.4936,27.5384,41.7412,58.345,57.815,29.7589,9.1636,-3.75,2.716,40320300.0,21.736,6.6931,-2.2146,-6.1922,0.9381,47.3175,61.4905,58.0745,66.0909,71.3588,41.0658,66.0909,0.0,63.1993,,56.966,2.25,57.7898,0.1397,58.6076,-65.1584,57.6316
1998-04-28,11.9046,6095289.5765,1794027.1682,15.2343,19.7247,-1.2125,60.0,5.0,-55.0,60.0861,57.9085,55.7309,-0.1893,-104.0974,-5.3649,57.5936,17.2823,57.7252,27.2922,3.0131,0.3516,0.5196,0.7433,0.0526,58.864,1.0,58.2438,-0.1651,0.0352,-0.2003,-1.2125,-1.3925,0.18,4.6103,27.8311,41.7999,58.345,57.815,29.1354,9.0155,-3.32,2.729,40320300.0,20.5488,6.3585,-2.0684,-5.5214,0.9448,47.3175,61.4206,57.9085,56.1129,65.8409,41.0658,56.1129,0.0,33.3333,,56.7893,1.69,57.668,0.1239,57.6768,-65.1584,57.5112
1998-04-29,12.1666,7976714.7299,2188854.92,14.9609,19.8126,-1.0454,55.0,0.0,-55.0,59.4707,57.7675,56.0643,0.7239,2.8832,4.1968,57.6668,9.7667,57.7571,27.5476,12.8005,0.4464,-0.073,0.8462,0.2216,58.9011,1.0,58.2373,-0.1104,0.006,-0.1165,-1.0454,-1.3992,0.3538,4.7279,28.1334,42.839,57.97,57.72,27.6048,8.5647,-2.82,2.6771,43418000.0,22.6924,7.0406,-1.787,-4.6321,0.9537,52.0984,61.3514,57.7675,54.1275,58.7771,80.2508,54.1275,87.2669,29.089,,56.9766,1.63,57.5666,0.1104,61.6184,-44.7205,57.5256
1998-04-30,12.4956,11165064.7299,3165863.553,14.2184,19.2614,-0.8496,50.0,0.0,-50.0,59.316,57.7425,56.169,0.8929,179.0166,14.4598,58.0152,0.1102,57.9355,27.6963,26.8379,0.1508,-0.315,0.9502,0.4515,58.8607,0.0,58.2474,0.0589,0.0166,0.0423,-0.8496,-1.3428,0.4932,4.8465,28.4484,49.1292,57.72,57.19,26.0577,8.1364,-0.5,2.623,47475900.0,26.0003,8.1185,-1.4537,-0.8315,0.9917,57.2299,61.2829,57.7425,72.3159,60.8521,95.6311,72.3159,100.0,62.4223,,57.5445,1.75,57.5267,0.1012,62.7427,-4.6468,57.703
1998-05-01,12.3112,10355683.0505,3020212.5909,13.513,18.7088,-0.6713,45.0,0.0,-45.0,59.2376,57.7235,56.2094,-0.7176,159.7982,7.6554,58.1553,0.1102,58.0131,27.5511,35.4714,0.4224,-0.4087,0.9862,0.5803,58.7888,0.0,58.2507,0.1207,0.0374,0.0833,-0.6713,-1.247,0.5756,4.9661,28.7514,49.75,57.72,57.155,24.9556,7.7296,-0.38,2.6407,46166900.0,24.9006,7.7126,-1.1509,-0.6427,0.9936,53.8277,61.215,57.7235,83.3846,69.9426,74.2718,83.3846,65.6771,84.3147,,57.7861,1.31,57.5363,0.0939,61.3608,-19.9623,57.799
1998-05-04,12.1666,9351878.505,2366670.9701,13.0075,17.9548,-0.3562,40.0,95.0,55.0,59.2171,57.714,56.2109,-0.7841,79.309,2.6202,58.1503,3.4025,58.0175,27.1402,48.1609,-0.1091,-1.3754,0.9985,0.745,58.6728,0.0,58.2497,0.1127,0.0525,0.0602,-0.3562,-1.1056,0.7495,5.0864,29.0445,50.8866,57.72,57.155,25.8808,7.8431,-0.19,2.6142,45004600.0,24.1775,7.327,-0.6119,-0.3262,0.9967,51.3101,61.1479,57.714,75.8091,77.1698,57.5243,75.8091,40.2788,68.652,,57.8077,0.88,57.5628,0.0872,54.9588,-32.9567,57.831
1998-05-05,12.5333,11193965.8837,2470279.8393,12.5783,17.3083,-0.1456,35.0,100.0,65.0,59.5836,57.832,56.0804,0.8155,164.7825,13.4299,58.4628,4.4231,58.1882,26.7343,57.757,-0.7397,1.0818,0.9753,0.8458,58.5772,0.0,58.2888,0.2447,0.0909,0.1538,-0.1456,-0.9419,0.7962,5.2078,29.3522,57.4114,57.81,57.28,24.1526,7.451,2.36,2.5831,47437100.0,26.3881,8.1406,-0.2503,4.1079,1.0411,56.7149,61.0814,57.832,74.7477,77.9805,92.4471,74.7477,91.3009,65.7523,,58.2811,2.06,57.6143,0.0837,59.2671,-4.4964,58.0306
1998-05-06,12.1813,10349507.9126,2019403.2187,12.0199,16.6188,-0.0321,30.0,95.0,65.0,59.5784,57.829,56.0796,-0.6618,70.4509,1.9894,58.4261,1.4107,58.1827,26.6745,71.3952,0.3007,3.8335,0.8957,0.9477,58.4293,0.0,58.2881,0.2114,0.115,0.0964,-0.0321,-0.7782,0.7461,5.3299,29.6399,51.7163,57.81,57.28,23.8248,7.5184,-0.06,2.7184,45557500.0,24.5066,7.7336,-0.0552,-0.1031,0.999,50.9947,61.0156,57.829,57.5905,69.3824,22.8,57.5905,0.0,43.8599,,58.2335,2.25,57.6721,0.0799,57.789,-34.7122,58.059
1998-05-07,11.9968,9206307.9126,1287626.1268,11.4546,15.9464,0.0759,25.0,90.0,65.0,59.5738,57.807,56.0402,-0.904,-7.6943,-3.3836,58.2337,0.7136,58.0939,27.5107,75.111,1.8828,2.9254,0.8651,0.9664,58.32,0.0,58.2814,0.1126,0.1145,-0.0019,0.0759,-0.6154,0.6913,5.4529,29.916,52.0351,57.81,57.28,23.8639,7.4525,-0.44,2.7313,44414300.0,23.5257,7.3469,0.1309,-0.7627,0.9924,48.3082,60.9504,57.807,38.4157,56.918,0.0,38.4157,0.0,30.4336,,57.9658,1.25,57.735,0.0746,51.9188,-50.5396,58.0039
1998-05-08,12.3908,11266749.8815,1526801.0223,11.1205,15.3383,0.271,20.0,85.0,65.0,59.7388,57.8855,56.0322,0.9067,79.1283,7.567,58.4084,4.7727,58.1926,27.4348,78.5683,2.1683,-1.5514,0.8332,0.9802,58.2712,0.0,58.2929,0.184,0.1284,0.0555,0.271,-0.4406,0.7117,5.5766,30.2082,55.6116,57.81,57.28,22.3144,7.0799,1.57,2.6864,46947200.0,24.5512,7.7896,0.4679,2.7276,1.0273,53.7835,60.8859,57.8855,29.9013,41.9692,66.9039,29.9013,65.1303,21.7101,,58.2347,2.06,57.8065,0.0712,55.102,-16.7266,58.1299
1998-05-11,12.5333,13110149.8815,2072381.5685,10.9659,14.9446,0.4265,15.0,80.0,65.0,60.0238,58.004,55.9842,0.86,150.8807,11.1503,58.6812,8.0281,58.3466,26.7898,76.5313,0.7428,-2.5964,0.8524,0.9725,58.3089,0.0,58.3228,0.292,0.1611,0.1309,0.4265,-0.2585,0.6851,5.7013,30.5042,58.8794,57.81,57.28,21.8221,6.7259,2.37,2.5799,48790600.0,25.6318,7.9001,0.7361,4.126,1.0413,55.5751,60.8221,58.004,52.669,40.3287,91.1032,52.669,86.4418,50.524,,58.6316,0.68,57.8989,0.0702,53.0437,-4.4964,58.3131
1998-05-12,12.548,14608742.7387,2584000.2856,10.4801,14.4752,0.4997,10.0,100.0,90.0,60.277,58.098,55.919,0.4464,115.4039,11.5219,58.9275,1.2512,58.4926,26.3924,80.6695,0.7038,-1.2589,0.8124,0.9868,58.3732,1.0,58.3477,0.3789,0.2047,0.1742,0.4997,-0.0869,0.5865,5.8268,30.798,54.5887,57.845,57.28,23.6418,7.3196,1.88,2.5884,50697900.0,24.2409,7.5051,0.8614,3.2414,1.0324,55.761,60.7589,58.098,83.8671,55.4792,93.5943,83.8671,100.0,83.8574,,58.9733,1.68,58.025,0.0711,60.0184,-3.2374,58.4918
1998-05-13,12.7177,15588199.3425,2870035.0179,10.3276,14.3152,0.6984,5.0,100.0,95.0,60.6873,58.2355,55.7837,0.7075,168.2682,15.8114,59.2847,7.4298,58.7019,25.5689,97.5962,0.1909,-3.0973,0.6074,0.9912,58.3839,1.0,58.4015,0.5073,0.2652,0.2421,0.6984,0.0851,0.6132,5.9531,31.0969,54.2754,58.25,57.75,22.7746,6.9536,2.75,2.5184,53057500.0,26.4304,8.0698,1.2013,4.7463,1.0475,57.9057,54.5,58.2355,92.1436,76.2266,91.7333,92.1436,100.0,95.4806,,59.46,1.12,58.1858,0.0744,62.6297,-4.7692,58.7387
1998-05-14,12.7575,16812293.2075,3115621.3638,10.3027,13.9576,0.9341,0.0,100.0,100.0,60.9337,58.489,56.0443,0.3865,159.9052,16.8073,59.6243,9.8306,58.9093,24.4967,116.7553,-1.3536,-0.2231,0.3131,0.8929,58.3583,1.0,58.548,0.6172,0.3356,0.2816,0.9341,0.2635,0.6706,6.0803,31.3947,62.2637,58.845,58.44,21.5629,6.6059,5.07,2.5189,56224600.0,26.2646,8.0463,1.6039,9.0844,1.0908,58.4037,54.565,58.489,90.9425,88.9844,87.5,90.9425,100.0,100.0,,59.9025,1.63,58.3569,0.0797,60.9003,-8.5034,58.9905
1998-05-15,12.9273,16812293.2075,2932850.1995,10.5982,13.7556,1.0828,20.0,100.0,80.0,61.4693,58.692,55.9147,0.42,189.9135,21.0008,60.0607,16.2112,59.1742,24.0736,127.5255,-0.1467,3.8408,0.1301,0.7931,58.3483,1.0,58.6954,0.761,0.4207,0.3403,1.0828,0.4234,0.6593,6.2084,31.6977,62.9959,59.25,58.97,20.4659,6.2756,4.06,2.488,60476500.0,28.3852,8.704,1.8543,7.0449,1.0704,60.5004,54.7013,58.692,86.9201,90.0021,81.5271,86.9201,100.0,100.0,,60.4675,1.56,58.52,0.0874,65.3009,-10.8069,59.2954
1998-05-18,12.9922,18996715.3449,3286500.8397,10.8023,13.6903,1.1095,15.0,95.0,80.0,61.9922,58.9075,55.8228,0.2824,154.8282,22.5731,60.4889,14.68,59.4433,24.3603,129.5995,1.4125,2.9437,0.0941,0.7705,58.3888,1.0,58.8604,0.8896,0.5145,0.3752,1.1095,0.5629,0.5466,6.3374,32.0007,58.5766,59.405,58.97,20.2093,6.1519,4.31,2.4574,62881200.0,27.1637,8.2688,1.8945,7.471,1.0747,61.2866,54.9335,58.9075,86.0632,87.9753,89.1626,86.0632,100.0,100.0,,61.0009,1.31,58.7087,0.0972,72.8016,-6.3401,59.6104
1998-05-19,13.0195,16732125.0592,2411851.8434,11.4171,13.6868,1.2108,10.0,100.0,90.0,62.4586,59.1325,55.8064,-0.4286,173.7325,23.2475,60.8767,23.1,59.6992,25.3755,125.4504,1.7731,1.8034,0.1659,0.8146,58.49,1.0,59.0329,0.9907,0.6097,0.381,1.2108,0.701,0.5098,6.4672,32.302,63.3247,59.47,59.53,19.0561,5.8443,4.5,2.4705,66451500.0,30.5046,9.3554,2.0611,7.8084,1.0781,61.6237,55.1587,59.1325,77.7189,83.5674,62.4672,77.7189,100.0,100.0,,61.4593,1.75,58.9152,0.1082,63.5504,-17.7419,59.9173
1998-05-20,12.9524,16491833.0592,1758325.0865,11.8719,13.761,1.3767,5.0,95.0,90.0,62.7635,59.3605,55.9575,-0.4267,124.1429,20.5276,61.1474,20.5127,59.9002,26.1671,128.1234,2.1489,1.0583,0.1197,0.7867,58.6013,1.0,59.1831,1.033,0.6944,0.3386,1.3767,0.8455,0.5312,6.5978,32.5971,60.5665,59.47,59.53,19.6152,5.8621,4.56,2.4198,65065200.0,29.7391,8.8876,2.3378,7.9651,1.0797,60.2638,55.4947,59.3605,68.566,77.4494,54.0682,68.566,57.7673,85.9224,,61.7377,0.75,59.1353,0.1194,60.1993,-21.7122,60.1723
1998-05-21,12.9524,16675768.5431,1389650.4229,12.304,13.7033,1.3946,0.0,90.0,90.0,63.0346,59.5695,56.1044,0.1935,106.7871,20.5276,61.3751,20.5127,60.0821,26.0925,136.626,2.0923,-0.1476,-0.0284,0.6868,58.6905,1.0,59.3129,1.0544,0.7664,0.288,1.3946,0.9703,0.4242,6.7293,32.8892,64.7845,59.47,59.625,19.4033,5.569,4.18,2.3239,65065200.0,29.4179,8.4432,2.3621,7.2532,1.0725,60.2638,55.8173,59.5695,51.4193,65.9014,37.7224,51.4193,0.0,52.5891,,61.9505,0.31,59.3888,0.1302,57.7725,-22.2363,60.4056
1998-05-22,13.7382,19344789.3663,1961731.0113,13.8293,14.4779,1.6387,10.0,100.0,90.0,64.213,59.935,55.657,0.5278,209.2046,38.2283,62.2457,42.8102,60.6038,25.4775,142.7564,2.0072,-0.0152,-0.135,0.6052,58.8123,1.0,59.8569,1.3583,0.8848,0.4735,1.6387,1.105,0.5337,6.8617,33.2159,70.288,61.185,61.41,16.2355,5.2905,7.31,2.4871,76199600.0,40.5422,13.2111,2.7581,12.5494,1.1255,69.1142,56.127,59.935,55.7275,58.5709,75.3918,55.7275,100.0,52.5891,,63.082,5.32,59.7043,0.146,61.6537,-13.7238,60.9761
1998-05-26,12.7051,15137289.3663,678674.7964,14.4079,14.8211,1.805,5.0,95.0,90.0,64.1632,60.126,56.0888,-0.907,65.1192,5.6611,62.0941,25.4017,60.6063,24.5377,151.5316,2.1739,-0.8592,-0.2845,0.4767,58.9317,1.0,59.8783,1.1877,0.9454,0.2423,1.805,1.2501,0.5549,6.9949,33.49,68.2528,61.185,61.41,20.7638,7.466,3.82,2.9672,71813600.0,34.9046,12.5505,3.0321,6.7242,1.0672,52.8305,56.6772,60.126,38.0599,48.4022,1.0654,38.0599,0.0,33.3333,,62.7113,5.0,60.0192,0.1576,45.9062,-56.8182,61.0423
1998-05-27,12.6129,15137289.3663,92090.4543,14.5191,14.74,1.7972,0.0,90.0,90.0,64.0348,60.295,56.5552,0.0613,-2.9269,3.373,61.8769,16.631,60.5666,23.4619,161.4311,1.6774,-1.2887,-0.4451,0.3184,59.0683,1.0,59.8856,1.0053,0.9573,0.048,1.7972,1.3721,0.425,7.1287,33.757,67.0256,61.405,61.94,23.4922,8.5227,3.38,3.0156,69223600.0,32.8649,11.923,3.0141,5.9497,1.0595,51.6865,57.1998,60.295,29.9024,41.2299,13.25,29.9024,0.0,33.3333,,62.2746,2.12,60.3096,0.1649,46.6893,-66.8593,61.0484
1998-05-28,12.7177,15274609.3663,-112554.9997,14.6524,14.4354,1.7528,0.0,85.0,85.0,64.025,60.4265,56.828,0.2933,11.5626,5.8127,61.7745,17.1852,60.5784,22.5169,170.006,1.2206,-1.9559,-0.5737,0.1735,59.2127,1.0,59.9004,0.8909,0.9441,-0.0532,1.7528,1.4631,0.2897,7.2632,34.0264,66.3132,61.405,62.19,22.5124,8.0965,2.63,2.9648,70940100.0,31.8556,11.4568,2.9339,4.5298,1.0453,52.9064,57.6963,60.4265,11.2718,26.4114,19.5,11.2718,6.9996,2.3332,,62.0311,1.5,60.5722,0.1695,45.5242,-65.1822,61.086
